stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,395.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,943.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,13.14,0,28.92,0,0,21.03,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,223.44,2.63,0,0,105.15,0,0,0,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,18.88,0,0,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,179.38,6.29,0,0,88.12,0,0,0,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,7,4,3,0,0,0,3,1,0,0,0,1,0,1,0,0,16,0,0,2,53,1,0,2,7,0,2,0,12,0,0,10,19,0,0,1,0,0
 24-34,0,0,0.82,1.64,16.42,0.82,18.06,0,0.82,0,2.46,0.82,0,0,0,0.82,0.82,0,0.82,0,19.7,0.82,0,9.85,114.1,0,4.1,2.46,0,0.82,44.33,0,0,2.46,0,0.82,25.45,0,0,1.64,0,0.82
 36-46,0,0,0,0,2.42,0,34.64,0,0,0.81,5.64,0,0,0,0.81,1.61,0,0,0,0,12.89,0,0,5.64,87.01,0,6.45,1.61,0,0,35.45,0.81,0,0,0,0,20.95,0,0.81,2.42,0,0.81
 48-58,0,0,0,0,3.44,0,42.46,0,0,0,2.87,0,0,0,0,0.57,0.57,1.72,0.57,4.59,15.49,0.57,2.3,4.02,59.68,0.57,4.02,3.44,0,0,31.56,0,0,0,0,0,9.18,0,0,0.57,0,0.57
 60-70,0,0,0,0,10.8,0,30.43,0,1.96,0,7.85,0,0,0.98,0.98,0,0,0,0.98,2.94,13.74,0,0.98,4.91,59.87,0,3.93,2.94,0,0.98,29.45,0,0.98,0,0,0,2.94,0,0,2.94,0,0
 72-82,0,0,1.96,0,19.63,2.94,26.5,0,1.96,3.93,10.8,2.94,0,0,2.94,4.91,0.98,4.91,0,2.94,25.52,3.93,0,0.98,69.7,0,4.91,4.91,0,2.94,57.92,0,0,0.98,0,0,9.82,0.98,0,2.94,0,0.98
 84-94,0,0,3.19,1.06,36.11,1.06,21.24,0,8.5,1.06,6.37,8.5,0,0,2.12,8.5,1.06,3.19,1.06,7.43,20.18,6.37,0,2.12,32.92,1.06,5.31,9.56,0,0,145.5,0,0,5.31,1.06,0,3.19,4.25,1.06,4.25,2.12,1.06
 96-106,0,0,4.37,0,44.81,2.19,18.58,0,14.21,3.28,12.02,12.02,0,0,5.46,10.93,1.09,5.46,1.09,4.37,17.49,3.28,0,0,44.81,0,2.19,12.02,0,0,163.93,0,0,4.37,0,0,3.28,8.74,0,4.37,0,0
108-118,0,0,0.77,0.77,54.38,0.77,16.85,0.77,18.38,0,6.89,16.85,0,0,6.13,9.96,0,3.83,0.77,2.3,25.28,1.53,0,2.3,44.43,0,4.6,16.09,0,0,84.26,0.77,0,3.83,0,0,0.77,11.49,0.77,3.83,0.77,0.77
120,0,0,3.92,1.96,54.87,1.96,3.92,0,15.68,1.96,3.92,19.6,0,0,13.72,13.72,0,3.92,0,1.96,15.68,3.92,1.96,5.88,41.16,1.96,13.72,7.84,0,1.96,129.35,0,0,3.92,0,0,0,0,1.96,3.92,0,0
