stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,7.89,0,0,2.63,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,39.43,2.63,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,18.88,0,3.15,3.15,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,56.65,12.59,0,0,28.32,0,0,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,9,1,3,7,2,0,0,0,1,1,0,1,0,0,0,0,0,2,3,0,0,3,237,4,1,0,1,0,0,2,8,1,3,4,170,0,0,3,0,1
 24-34,0,0,5.75,0,1.64,0.82,4.93,0,0,0,4.93,0,0,0,0,0.82,0,0.82,0,1.64,15.6,0,0,9.03,942.34,0,21.34,0,0.82,0,0.82,0.82,0,0.82,0,1.64,355.43,0,0,9.03,0,0
 36-46,0,0,2.42,0,2.42,0,57.2,0,0,0,17.72,0.81,0,1.61,0,0,0,0,0.81,2.42,14.5,1.61,0.81,4.03,1857.87,0,21.75,0,0,0,1.61,0,0,0,0,0,524.49,0,0.81,5.64,0,0
 48-58,0,0,0.57,0,3.44,0.57,300.67,0.57,0,0,31.56,0,0,0,0,0,0.57,0,1.15,1.15,16.07,0,1.15,0.57,1898.72,0.57,9.75,0,0,0,1.15,0,0,0.57,0,0,393.06,0,0,1.72,0,2.3
 60-70,0,0,1.96,0,1.96,0,672.34,0,0,0,38.28,1.96,0,0,0.98,0,1.96,0,0,0.98,15.7,0,2.94,1.96,2198.61,0.98,8.83,0,0,0.98,2.94,0,0,0,0,0,340.59,0.98,0,1.96,0,0.98
 72-82,0,0,9.82,0,10.8,2.94,711.7,0,0,0.98,37.3,13.74,0,0,0,0,2.94,0,6.87,0,26.5,0,1.96,1.96,1697.29,1.96,12.76,0,0,0.98,0,0.98,0,0,0,0,160.01,2.94,0.98,1.96,4.91,1.96
 84-94,0,0,5.31,0,20.18,3.19,396.14,0,0,2.12,43.54,7.43,0,0,0,1.06,4.25,0,7.43,1.06,21.24,0,0,2.12,888.93,0,12.74,0,0,0,2.12,0,0,0,0,0,91.34,5.31,2.12,8.5,2.12,0
 96-106,0,0,6.56,0,20.76,2.19,349.71,0,1.09,1.09,36.06,9.84,0,1.09,3.28,0,4.37,0,6.56,1.09,17.49,0,1.09,0,649.15,1.09,17.49,2.19,0,0,5.46,0,0,0,0,0,30.6,8.74,0,1.09,1.09,1.09
108-118,0,0,6.13,0.77,6.89,3.06,314.81,0,0,1.53,33.7,5.36,0,0.77,0.77,0,3.83,0.77,13.79,0,11.49,0.77,0.77,1.53,885.45,0,11.49,1.53,0,0.77,1.53,0,0,0.77,0.77,0,26.81,2.3,0,2.3,0,0.77
120,0,0,1.96,0,15.68,0,201.86,0,0,0,25.48,13.72,0,0,0,3.92,0,0,19.6,0,9.8,0,1.96,0,844.67,0,9.8,0,0,0,0,0,0,0,0,0,21.56,1.96,1.96,1.96,0,1.96
