stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,474.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,539.41,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,18.39,18.39,0,0,6.13,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,10.51,0,13.14,0,0,18.4,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,304.93,13.14,0,0,144.58,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,6.29,18.88,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,163.64,6.29,0,0,59.79,0,0,0,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,4,98,32,45,0,1,0,15,7,2,3,0,1,0,0,1,1,48,0,0,44,384,13,1,5,7,0,10,0,68,1,2,123,144,0,0,14,0,2
 24-34,0,0,0,0.82,11.49,2.46,20.52,0,2.46,0.82,9.03,2.46,0.82,3.28,0,2.46,0,0.82,0.82,1.64,45.97,0.82,0,18.88,177.3,3.28,3.28,3.28,0,0,16.42,0,0.82,0.82,0.82,11.49,64.85,0,0,13.95,0,1.64
 36-46,0,0,0,0,6.45,0,14.5,0,0.81,1.61,4.03,0,0,0,0,2.42,0.81,0.81,0,1.61,32.23,0,1.61,9.67,78.96,0,2.42,0,0,0,12.89,0.81,0,0,0,0,21.75,0,0,4.83,0,0.81
 48-58,0,0,0,0,5.16,0,21.23,0.57,1.15,0.57,9.75,0.57,0.57,1.72,0.57,0,0.57,1.72,0,0.57,30.41,1.15,2.87,8.61,88.37,0,3.44,0.57,0,0.57,11.48,0,0,0,0,0,18.36,0,0,2.87,0,1.72
 60-70,0,0,0,0,7.85,0.98,26.5,0.98,4.91,2.94,18.65,0,0,0,1.96,0.98,0,0.98,0.98,0,29.45,0.98,0,9.82,38.28,1.96,2.94,0,0,0,16.69,0,0,0,0,0,4.91,0.98,0,1.96,0,2.94
 72-82,0,0,0,0.98,1.96,1.96,31.41,0,0,0.98,19.63,1.96,0,1.96,5.89,0.98,0,0,0,0,64.79,0,0,8.83,81.48,0.98,3.93,3.93,0,0,17.67,0,0,0,0,0,11.78,0,2.94,4.91,0.98,2.94
 84-94,0,0,0,0,12.74,1.06,20.18,1.06,1.06,4.25,5.31,1.06,0,2.12,10.62,0,0,1.06,0,0,38.23,0,2.12,4.25,40.36,0,4.25,1.06,0,0,19.12,0,0,0,0,0,1.06,0,1.06,3.19,2.12,0
 96-106,0,0,0,0,6.56,2.19,21.86,0,1.09,1.09,10.93,2.19,0,1.09,9.84,2.19,0,1.09,3.28,2.19,39.34,1.09,2.19,7.65,33.88,0,13.11,1.09,0,1.09,17.49,0,0,1.09,0,0,5.46,0,3.28,9.84,1.09,2.19
108-118,0,0,0,0,4.6,0,17.62,0,3.06,2.3,6.13,1.53,0,0,9.96,2.3,0.77,1.53,0.77,1.53,34.47,0,0.77,4.6,36,1.53,5.36,1.53,0,0.77,14.55,0,0,0.77,0,0,3.06,1.53,0.77,7.66,1.53,1.53
120,0,0,1.96,0,11.76,3.92,19.6,0,3.92,1.96,3.92,0,0,1.96,15.68,0,0,1.96,1.96,3.92,37.24,0,0,9.8,48.99,1.96,1.96,1.96,0,0,21.56,0,0,0,0,0,0,0,1.96,7.84,0,3.92
