stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,118.6,1225.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,484.24,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,10.51,0,0,0,2.63,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.06,3.15,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,17,4,8,0,0,0,0,1,1,1,0,0,0,0,0,0,6,0,0,2,82,2,0,0,2,0,2,0,4,2,1,5,21,0,0,6,0,0
 24-34,0,0,0,0,5.75,0.82,12.31,0,1.64,1.64,1.64,0.82,0,0,5.75,0.82,0,0,0,0,22.98,0,0,12.31,160.89,0.82,4.1,6.57,0,0,2.46,0,0,0,0.82,0,39.4,0,0,17.24,0,3.28
 36-46,0,0,0,0,1.61,0,24.98,0,0,0.81,6.45,0,0,0.81,4.83,0,0.81,1.61,0,0.81,24.98,0,0.81,9.67,128.91,0,2.42,2.42,0,0,2.42,0.81,0.81,0,0,0,20.14,0,0,12.09,0,2.42
 48-58,0,0,0,0,1.72,0,29.26,0,0.57,1.72,19.51,0.57,0.57,0.57,4.59,0,0.57,1.15,0,0,34.43,0,0.57,4.59,65.41,0,0.57,1.72,0,0,1.15,0,0,0,0,0,18.94,0,0.57,6.89,0,3.44
 60-70,0,0,0,0,0.98,0.98,46.13,0,0.98,0,45.15,0.98,0.98,0.98,2.94,0,0,0,0,0.98,66.74,0,0.98,6.87,110.91,0.98,0.98,3.93,0,0.98,2.94,0,0,0,0,0,21.59,0,0.98,15.7,0.98,7.85
 72-82,0,0,0.98,0,5.89,0,49.08,0,0,4.91,73.62,3.93,0.98,1.96,7.85,0,3.93,0.98,0,0,86.39,0,1.96,5.89,86.39,0,0,8.83,0,0.98,0,0,0,0.98,0,0,12.76,0.98,0.98,17.67,0,7.85
 84-94,0,0,0,0,6.37,0,74.34,0,2.12,2.12,42.48,5.31,1.06,1.06,19.12,0,9.56,1.06,0,0,42.48,0,2.12,2.12,36.11,0,0,6.37,0,0,1.06,0,0,0,0,0,7.43,1.06,1.06,6.37,4.25,9.56
 96-106,0,0,1.09,0,5.46,1.09,62.29,0,2.19,1.09,66.66,14.21,0,4.37,17.49,0,7.65,1.09,0,3.28,57.92,1.09,2.19,2.19,45.9,0,0,8.74,0,0,2.19,0,0,0,1.09,0,4.37,0,2.19,22.95,2.19,7.65
108-118,0,0,0,0,6.13,0,58.98,0.77,5.36,2.3,49.79,22.21,0,2.3,9.19,0,13.02,0,1.53,2.3,64.34,0,3.06,1.53,54.38,1.53,0.77,3.06,0,0.77,1.53,0,0,0,0,0,1.53,1.53,0.77,10.72,0.77,16.09
120,0,0,0,0,5.88,0,29.4,0,1.96,0,29.4,27.44,0,0,15.68,1.96,5.88,0,3.92,0,27.44,0,1.96,0,17.64,0,1.96,3.92,0,0,3.92,0,0,0,0,0,1.96,1.96,1.96,21.56,5.88,5.88
