stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,461.23,8420.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.69,0,0,0,0,0,0,0,0,0,0,0
  5-6,557.8,6423.86,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.63,18.39,0,0,42.91,0,122.59,0,0,0,0,0,0,0,0,0,0,0
  7-9,115.66,105.15,0,191.9,0,2.63,0,320.7,0,0,0,0,0,165.61,0,0,0,0,0,0,0,0,0,0,0,3183.37,149.84,0,0,1235.5,0,23.66,28.92,0,5.26,0,0,0,0,0,0,0,0
 10-12,0,97.56,0,242.32,0,15.73,0,358.75,0,0,0,0,0,110.14,0,0,0,0,0,0,0,0,0,0,0,3524.61,163.64,0,0,1350.05,0,12.59,12.59,9.44,166.79,0,9.44,15.73,0,0,0,0,0
 14-21,0,0,9,24,539,140,0,193,0,8,0,44,29,9,7,5,11,3,1,3,20,173,1,0,136,2232,160,23,42,64,0,59,6,287,34,21,420,886,0,0,38,0,18
 24-34,0,0,9.03,18.88,210.14,19.7,0,443.26,4.1,33.66,9.85,68.95,8.21,1.64,21.34,13.95,27.09,9.03,18.88,9.85,76.34,396.47,13.13,0.82,178.13,4087.04,45.15,70.59,47.61,0,1.64,194.54,0,1.64,22.16,9.85,100.14,1038.38,0,0,132.98,0,65.67
 36-46,0,0,6.45,0,93.46,2.42,0,825.81,3.22,12.89,15.31,149.05,3.22,0,12.09,20.14,9.67,7.25,9.67,5.64,74.12,361.75,4.83,6.45,113.6,4646.29,20.95,58.01,20.95,0,0.81,146.63,0.81,1.61,8.86,6.45,1.61,1099.74,0,1.61,69.29,0.81,45.92
 48-58,0,0,2.3,2.3,90.66,3.44,0,1446.56,6.89,29.26,31.56,297.23,5.74,12.62,15.49,16.64,8.03,13.77,13.77,4.59,55.66,627.74,10.33,22.38,95.83,4230.66,18.94,34.43,27.54,0,0.57,118.2,0,0,5.74,6.31,0,898,0,2.3,84.92,0.57,60.25
 60-70,0,0,5.89,0,88.34,4.91,0,1687.24,12.76,15.7,20.61,287.59,21.59,5.89,13.74,16.69,1.96,27.48,9.82,6.87,32.39,571.25,11.78,18.65,60.85,3639.48,16.69,25.52,24.54,0,1.96,123.67,0,0,11.78,2.94,0,478.98,0.98,11.78,63.8,4.91,42.21
 72-82,0,0,20.61,0,125.65,27.49,0,1619.74,15.71,11.78,42.21,370.09,49.08,4.91,23.56,51.05,12.76,32.39,17.67,7.85,28.47,904.11,14.72,46.14,84.42,3279.73,13.74,54.97,53.99,0,6.87,110.93,0,0,13.74,3.93,0,226.76,14.72,28.47,121.73,30.43,42.21
 84-94,1.06,0,12.74,1.06,174.17,19.12,7.43,1020.62,8.5,38.23,33.99,271.88,101.96,7.43,8.5,53.1,33.99,47.79,19.12,19.12,66.91,595.8,12.74,38.23,77.53,1688.64,11.68,42.48,50.98,0,4.25,280.38,0,0,18.05,1.06,0,143.38,27.61,21.24,110.45,26.55,25.49
 96-106,0,0,14.21,4.37,189.06,37.16,7.65,821.82,16.39,38.25,22.95,274.3,106.01,0,19.67,67.76,40.44,38.25,22.95,22.95,54.64,543.14,18.58,27.32,68.85,1403.22,16.39,79.78,62.29,0,8.74,236.05,0,0,18.58,3.28,0,66.66,30.6,19.67,134.42,34.97,51.36
108-118,0,0,6.89,4.6,169.28,16.85,9.96,670.22,6.89,42.89,17.62,194.55,86.55,0,8.43,62.81,26.81,54.38,19.15,23.74,52.85,412.85,13.79,13.79,68.17,1869.72,15.32,54.38,42.89,0,4.6,225.19,0,0,8.43,6.89,0,55.15,35.23,16.85,91.15,22.21,45.96
120,0,0,3.92,0,123.47,25.48,9.8,482.11,5.88,35.28,17.64,184.22,82.31,0,9.8,56.83,11.76,27.44,15.68,13.72,19.6,280.25,11.76,15.68,72.51,1632.5,21.56,39.2,25.48,0,0,103.87,0,0,13.72,0,0,41.16,11.76,9.8,68.59,21.56,15.68
