stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,329.45,6338.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.63,0,0,0,0,0,0,0,0,0,0,0
  5-6,453.59,5553.45,0,12.26,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,147.11,12.26,0,0,49.04,0,98.07,0,0,0,0,0,0,0,0,0,0,0
  7-9,128.81,115.66,0,239.21,0,0,346.99,0,0,0,0,0,97.26,0,0,0,0,0,0,0,0,0,0,0,4153.37,131.44,0,0,1364.3,0,2.63,7.89,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,107,0,176.23,0,34.62,264.35,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,2586.81,132.17,0,0,1000.74,0,3.15,3.15,6.29,135.32,0,0,0,0,0,0,0,0
 14-21,0,1,2,8,166,90,88,0,1,0,18,20,0,7,0,5,0,0,0,2,81,1,0,61,1335,71,10,38,114,0,5,2,311,7,10,252,571,0,0,3,0,0
 24-34,0,0,0.82,4.93,53.36,2.46,156.78,0,2.46,4.1,24.63,2.46,0,6.57,0.82,4.1,0,4.1,4.1,2.46,142.83,0.82,0.82,64.03,2793.37,17.24,15.6,38.58,0.82,0,15.6,0,1.64,5.75,4.1,69.77,643.55,0,0,27.91,0,0.82
 36-46,0,0,0,0,16.11,0.81,441.51,1.61,0,6.45,69.29,0,0,1.61,0.81,1.61,0.81,0,2.42,1.61,132.13,0,3.22,48.34,2886.71,3.22,8.06,12.09,0,0,8.06,0,0,0,4.03,0.81,641.31,0,0,12.09,0,1.61
 48-58,0,0.57,0,0,20.08,0.57,710.37,4.02,1.72,11.48,114.19,0,1.15,5.16,1.72,0.57,2.3,4.02,0.57,1.72,162.96,1.15,2.87,46.48,1836.18,1.72,7.46,6.89,0,1.15,6.31,0,0,1.15,1.15,0,461.91,0,0.57,10.33,0,2.3
 60-70,0,0,0.98,0,26.5,0.98,703.75,1.96,1.96,7.85,79.5,0.98,0,2.94,0.98,0,0,2.94,0.98,0,153.12,0,4.91,28.46,1056.12,0.98,1.96,6.87,0,1.96,8.83,0,0,0,0.98,0,203.18,0,1.96,5.89,0.98,1.96
 72-82,0,0,0.98,0,12.76,0.98,432.91,0,0.98,12.76,100.13,3.93,0.98,2.94,4.91,1.96,1.96,3.93,0,0.98,159.03,0.98,2.94,21.6,631.21,0,0.98,9.82,0,2.94,10.8,0,0,3.93,0,0,77.55,1.96,5.89,16.69,4.91,0.98
 84-94,0,0,1.06,0,27.61,0,257.01,2.12,1.06,6.37,58.41,4.25,2.12,1.06,4.25,5.31,1.06,3.19,0,1.06,103.02,1.06,9.56,29.74,347.29,0,2.12,6.37,0,0,36.11,0,0,1.06,0,0,36.11,5.31,7.43,14.87,3.19,3.19
 96-106,0,0,0,0,15.3,3.28,170.48,3.28,0,5.46,45.9,5.46,0,0,2.19,3.28,1.09,5.46,1.09,2.19,81.96,1.09,2.19,19.67,250.26,1.09,4.37,8.74,0,1.09,33.88,0,0,4.37,3.28,0,18.58,3.28,2.19,18.58,0,0
108-118,0,0,0,0,19.15,2.3,132.51,0.77,2.3,4.6,38.3,1.53,0,0,3.06,2.3,3.06,3.06,3.06,0,70.47,0,1.53,9.96,255.83,0.77,3.83,6.13,0,0.77,13.79,0,0,0.77,0.77,0,9.96,3.83,0.77,10.72,0,0.77
120,0,0,3.92,0,13.72,1.96,123.47,0,0,3.92,45.08,3.92,0,0,1.96,3.92,1.96,0,0,0,43.12,0,0,15.68,205.78,0,0,5.88,0,1.96,13.72,0,0,3.92,0,0,3.92,0,1.96,17.64,1.96,0
