stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,961.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,251.32,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,13.14,0,0,0,13.14,0,0,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,115.66,10.51,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,22.03,0,3.15,0,59.79,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,443.72,15.73,0,0,56.65,0,3.15,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,5,52,8,0,19,0,0,0,7,3,10,0,0,6,0,0,0,0,25,0,0,15,512,42,0,6,4,0,5,10,1,2,12,166,0,0,3,0,0
 24-34,0,0,0.82,1.64,33.66,0.82,0,60.74,0,0,3.28,14.78,0,0.82,0,0.82,4.1,0,0.82,2.46,3.28,59.92,1.64,0,18.06,1213.23,11.49,5.75,6.57,0,0,10.67,0.82,0,0.82,1.64,284.84,0,0,10.67,0,3.28
 36-46,0,0,0,0.81,8.06,0,0,190.14,0,0.81,4.03,47.53,1.61,0,2.42,0,0,0.81,0,0,0.81,78.15,0,1.61,24.17,2190.61,4.03,8.86,2.42,0,0,8.06,0.81,0,0,0,443.12,0,0,3.22,0,0
 48-58,0,0,0,0,11.48,0.57,0,598.48,0,2.87,4.02,91.23,0,0,1.15,0.57,0,0.57,0,1.72,1.15,101.56,0,3.44,14.92,2630.32,2.87,5.16,4.02,0,0,1.72,0,1.15,0.57,0,464.78,0,0,4.02,0,2.3
 60-70,0,0,0,0,10.8,1.96,0,1076.73,2.94,4.91,2.94,94.23,2.94,0,0.98,3.93,0.98,3.93,0.98,0.98,0.98,108.95,0,2.94,6.87,3226.26,9.82,6.87,3.93,0,0.98,3.93,0,0.98,0,0,384.76,0,2.94,2.94,0.98,0.98
 72-82,0,0,0.98,0.98,25.52,7.85,0,927.67,0,2.94,14.72,114.85,4.91,0.98,1.96,2.94,0.98,4.91,0,0,0,161.97,0,5.89,7.85,2477.71,7.85,5.89,6.87,0,3.93,7.85,0,0,0,0,195.35,4.91,5.89,3.93,5.89,2.94
 84-94,0,0,1.06,0,30.8,4.25,1.06,685.01,1.06,2.12,4.25,74.34,2.12,0,1.06,0,3.19,4.25,1.06,2.12,1.06,110.45,1.06,6.37,5.31,1165.06,5.31,1.06,7.43,0,0,10.62,0,0,0,0,117.89,2.12,3.19,4.25,4.25,3.19
 96-106,0,0,0,0,19.67,2.19,0,415.28,0,2.19,3.28,72.13,2.19,0,3.28,2.19,3.28,3.28,1.09,4.37,1.09,75.41,1.09,2.19,8.74,910.34,12.02,2.19,9.84,0,0,8.74,0,0,0,0,51.36,2.19,4.37,5.46,4.37,1.09
108-118,0,0,0.77,0.77,30.64,3.06,0.77,327.07,1.53,3.83,2.3,62.04,1.53,0,0.77,3.83,4.6,2.3,0.77,3.06,2.3,65.87,0.77,2.3,4.6,1091.5,12.26,3.83,3.83,0,0.77,2.3,0,0.77,0,0,36.77,3.83,0.77,4.6,5.36,1.53
120,0,0,0,0,23.52,1.96,0,264.57,0,1.96,5.88,48.99,0,0,0,7.84,3.92,3.92,1.96,0,0,56.83,0,3.92,3.92,1005.37,3.92,1.96,1.96,0,1.96,3.92,0,0,0,0,21.56,0,1.96,1.96,3.92,1.96
