stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,421.69,7379.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.74,0,0,0,0,0,0,0,0,0,0,0
  5-6,619.09,9151.55,0,6.13,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,306.48,36.78,0,0,110.33,0,147.11,0,0,0,0,0,0,0,0,0,0,0
  7-9,218.18,186.64,0,378.53,0,2.63,0,846.45,0,0,0,0,0,291.79,0,0,0,0,0,0,0,0,0,0,0,6553.38,368.02,0,0,2778.55,0,10.51,34.17,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,213.99,0,371.34,0,44.06,0,745.83,0,0,0,0,0,217.14,0,0,0,0,0,3.15,0,0,0,0,3.15,6451.29,343.02,0,0,2813.39,0,9.44,34.62,25.18,305.26,0,53.5,12.59,0,0,0,0,0
 14-21,2,4,11,106,2161,844,0,1261,0,17,0,139,67,118,24,27,135,4,9,14,48,721,24,0,639,8457,533,47,156,337,0,246,23,1649,227,460,3353,2880,0,0,87,0,45
 24-34,1.64,0,12.31,77.16,853.69,398.94,0,2204,214.24,68.95,26.27,222.45,28.73,10.67,23.8,71.41,210.14,28.73,56.64,45.15,110.82,1244.42,66.49,4.1,587.73,9626.18,158.43,147.75,156.78,1.64,0.82,544.23,2.46,9.03,133.8,260.21,861.9,2325.49,0,0,340.66,0,128.05
 36-46,0,0,8.86,6.45,363.36,59.62,0,2818.23,401.22,60.43,67.68,373.02,30.62,4.83,28.2,92.65,93.46,37.06,41.89,45.12,70.9,1185.14,31.42,18.53,393.17,8677.06,96.68,120.85,91.85,0,2.42,429.42,5.64,4.83,84.6,215.92,36.26,2014.98,0,0.81,203.83,0.81,66.87
 48-58,2.3,0,6.31,6.31,403.96,46.48,0,3641.37,401.09,87.22,80.33,667.91,60.25,25.25,33.85,91.81,57.95,56.23,47.05,49.92,37.87,1624.44,33.28,43.61,397.07,6956.24,63.12,83.2,95.25,0,4.59,354.04,1.15,0,52.79,171.57,0.57,1451.73,0,6.89,172.72,1.15,67.71
 60-70,1.96,0,10.8,1.96,385.74,77.54,2.94,4066.45,301.33,68.71,67.73,786.2,126.62,16.69,33.37,97.17,78.52,76.56,47.11,72.63,25.52,1649.94,23.56,66.74,266.97,6291.56,35.33,67.73,81.47,0.98,7.85,365.13,0.98,0.98,57.91,115.82,0,808.77,9.82,26.5,156.06,24.54,60.85
 72-82,0,0,45.16,3.93,577.22,222.84,52.03,4096.47,240.51,80.5,107,1070.99,327.88,12.76,40.25,200.26,155.1,78.53,74.61,162.96,27.49,2242.12,48.1,78.53,358.31,5865.43,32.39,134.49,150.19,1.96,17.67,517.34,0.98,0,97.18,65.77,0,489.85,35.34,78.53,274.87,70.68,44.17
 84-94,1.06,0,47.79,10.62,1086.46,272.94,121.07,3326.3,364.28,179.48,80.71,745.55,587.31,14.87,28.68,244.27,262.32,108.33,108.33,506.59,39.3,1692.89,59.47,101.96,304.8,3415.51,55.23,164.62,191.17,1.06,10.62,1670.58,1.06,0,217.72,122.13,0,291,155.06,79.65,280.38,69.03,44.61
 96-106,1.09,0,46.99,17.49,1371.52,352.99,110.38,2723.37,601.07,227.31,68.85,846.96,731.11,0,59.01,344.25,303.81,77.59,163.93,685.21,36.06,1411.96,86.33,73.22,299.44,3057.79,63.39,256.82,257.91,0,34.97,1790.08,6.56,0,216.38,126.77,0,149.72,162.83,59.01,361.73,91.8,48.09
108-118,2.3,0,29.87,26.81,1285.29,332.43,91.15,2198.31,448.85,245.11,73.53,717.71,769.03,0,30.64,264.26,277.28,108,104.17,1263.84,37.53,1208.69,65.87,49.79,343.15,4027.43,71.23,177.7,204.51,0,30.64,1459.93,2.3,0,192.26,113.36,0,111.06,162.38,40.6,246.64,56.68,51.32
120,5.88,0,27.44,5.88,862.31,380.2,31.36,1667.78,229.29,166.58,45.08,658.49,491.91,0,27.44,286.13,145.02,64.67,68.59,531.1,15.68,966.17,27.44,48.99,293.97,3747.11,92.11,131.31,135.23,0,25.48,838.79,3.92,1.96,123.47,41.16,0,109.75,45.08,35.28,229.29,39.2,15.68
