stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,382.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,484.24,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,6.13,0,0,12.26,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,13.14,0,2.63,0,0,36.8,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,289.16,7.89,0,0,99.89,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,47.2,0,0,88.12,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,796.18,40.91,0,0,270.64,0,0,3.15,0,28.32,0,9.44,3.15,0,0,0,0,0
 14-21,0,0,0,21,346,40,82,0,0,0,24,16,0,3,0,6,0,0,0,1,208,0,0,140,1030,18,2,13,29,0,2,5,98,7,1,111,298,0,0,8,0,0
 24-34,0,0,0,13.95,381.7,12.31,91.94,1.64,13.95,4.93,33.66,8.21,0,21.34,1.64,5.75,1.64,3.28,0.82,0,394.83,2.46,0,171.56,1127.04,4.1,0.82,15.6,0,0.82,12.31,0.82,0,4.93,0,28.73,384.16,0,0,83.73,0,0
 36-46,0,0,0,1.61,174.83,0.81,37.06,0.81,12.89,10.47,74.12,6.45,0,30.62,0,0,1.61,2.42,0,0,298.1,2.42,8.86,115.21,552.69,4.03,3.22,8.06,0,0,8.86,3.22,0,2.42,0.81,0,206.25,0,1.61,94.26,0,0.81
 48-58,0,0,0,2.3,132.55,0.57,61.97,0.57,26.97,12.62,175.58,1.72,0,27.54,0.57,2.3,2.3,1.15,2.87,0.57,363.79,1.15,8.61,88.94,340.84,5.74,0.57,12.62,0,0.57,4.59,0.57,0,2.3,0,0,100.99,0,1.15,64.84,0.57,0.57
 60-70,0,0,0,0,133.49,0,54.97,0,51.04,9.82,125.63,0.98,0,17.67,1.96,0,1.96,0.98,0,0.98,366.11,0.98,11.78,43.19,208.08,0.98,1.96,9.82,0,9.82,4.91,0,0,1.96,0,0,30.43,0,2.94,59.87,4.91,0.98
 72-82,0,0,0,0,171.79,2.94,77.55,0,52.03,21.6,126.63,3.93,0,15.71,0.98,2.94,4.91,0,1.96,0,539.91,1.96,24.54,86.39,210.08,1.96,3.93,13.74,0,12.76,4.91,0,0,3.93,0,0,19.63,1.96,17.67,134.49,22.58,2.94
 84-94,0,0,0,1.06,370.65,1.06,72.22,1.06,109.39,12.74,87.09,4.25,0,13.81,2.12,9.56,3.19,0,0,1.06,347.29,8.5,20.18,58.41,133.82,4.25,4.25,19.12,0,13.81,6.37,1.06,0,8.5,0,0,8.5,6.37,7.43,108.33,10.62,2.12
 96-106,0,0,0,0,537.68,3.28,77.59,2.19,149.72,12.02,65.57,4.37,0,21.86,4.37,3.28,0,5.46,2.19,1.09,421.84,4.37,25.14,81.96,142.07,4.37,12.02,17.49,0,19.67,9.84,0,0,3.28,1.09,0,12.02,5.46,8.74,147.53,20.76,3.28
108-118,0,0,0.77,1.53,542.3,2.3,42.89,0.77,211.41,13.79,55.92,6.89,0,12.26,3.83,7.66,4.6,3.83,3.06,0,356.17,3.06,13.79,72.77,140.17,3.06,4.6,13.79,0,24.51,2.3,1.53,0,7.66,0.77,0,6.13,3.06,6.89,114.13,15.32,0.77
120,0,0,0,0,419.39,0,41.16,0,150.9,7.84,58.79,3.92,0,11.76,5.88,9.8,0,0,3.92,0,282.21,13.72,17.64,64.67,119.55,1.96,1.96,11.76,0,13.72,1.96,0,0,0,0,0,5.88,5.88,7.84,92.11,21.56,0
