stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,553.47,11214.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.23,0,0,0,0,0,0,0,0,0,0,0
  5-6,343.26,3561.32,0,18.39,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,61.3,18.39,0,0,24.52,0,49.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,52.57,28.92,0,86.75,0,0,105.15,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,830.67,92,0,0,449.51,0,2.63,23.66,0,0,0,0,0,0,0,0,0,0
 10-12,0,78.67,0,154.2,0,9.44,78.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507.4,248.61,0,0,796.18,0,6.29,12.59,9.44,72.38,0,9.44,3.15,0,0,0,0,0
 14-21,1,0,2,65,2112,113,347,0,26,0,57,47,5,16,1,9,2,1,2,10,611,9,0,610,3351,568,1,100,161,0,19,10,678,30,18,791,1145,0,0,26,0,5
 24-34,0.82,0,0.82,31.19,821.68,14.78,387.44,0,105.89,34.48,114.1,9.03,1.64,13.95,0.82,4.93,6.57,16.42,8.21,15.6,940.7,13.13,0.82,584.45,3044.56,235.59,13.95,72.24,0.82,2.46,67.31,0.82,4.93,5.75,4.93,164.99,883.24,0,0,75.52,0,10.67
 36-46,0,0,0,2.42,252.17,2.42,243.31,5.64,73.32,89.43,130.52,5.64,0,12.09,0.81,0.81,6.45,6.45,2.42,8.06,943.44,9.67,7.25,353.69,1401.86,164.36,0.81,43.51,0,1.61,59.62,0.81,1.61,6.45,2.42,1.61,480.98,0,0.81,31.42,0,9.67
 48-58,0,0,0.57,0.57,121.65,1.15,172.14,2.87,67.71,84.35,169.27,2.3,0,8.61,0.57,1.72,6.89,8.03,2.87,4.59,1270.98,6.89,22.38,215.75,455.03,100.99,1.72,46.48,0,2.3,39.59,0.57,0,2.3,1.72,0,197.39,0,1.72,23.53,0.57,11.48
 60-70,0,0,0,0,74.6,0,103.06,2.94,52.02,78.52,186.49,0,0,8.83,0.98,2.94,8.83,3.93,2.94,3.93,1444.8,3.93,27.48,120.73,230.66,51.04,0,35.33,0,2.94,21.59,0,0,5.89,0.98,0,52.02,0,21.59,18.65,11.78,11.78
 72-82,0,0,1.96,0,75.59,1.96,120.74,2.94,31.41,112.89,225.78,7.85,0,11.78,0,1.96,3.93,10.8,2.94,4.91,1744.41,7.85,27.49,147.25,199.28,36.32,4.91,42.21,0,9.82,23.56,0,0,4.91,0.98,0,16.69,1.96,43.19,33.38,36.32,6.87
 84-94,0,0,0,1.06,140.19,3.19,191.17,4.25,53.1,75.4,133.82,11.68,1.06,10.62,2.12,13.81,11.68,10.62,3.19,4.25,1323.3,5.31,53.1,103.02,192.23,44.61,2.12,44.61,0,6.37,47.79,1.06,0,6.37,2.12,0,24.43,1.06,39.3,25.49,41.42,6.37
 96-106,0,0,0,0,122.4,2.19,140.98,4.37,26.23,59.01,167.21,12.02,0,9.84,12.02,5.46,8.74,20.76,3.28,2.19,960.61,7.65,30.6,78.68,197.81,41.53,5.46,59.01,0,6.56,24.04,0,0,5.46,0,0,21.86,1.09,26.23,45.9,54.64,8.74
108-118,0,0,0,0.77,90.38,0.77,98.81,4.6,39.06,56.68,138.64,9.96,0,6.13,4.6,7.66,20.68,10.72,3.06,6.89,754.47,3.06,21.45,69.7,218.3,45.19,1.53,39.06,0,13.79,39.06,0,0,3.83,0.77,0,6.89,4.6,22.21,26.81,19.15,9.19
120,0,0,1.96,1.96,80.35,3.92,64.67,1.96,21.56,41.16,76.43,3.92,0,5.88,7.84,7.84,13.72,1.96,1.96,1.96,474.27,3.92,13.72,60.75,154.82,43.12,0,19.6,0,3.92,37.24,0,0,0,0,0,1.96,1.96,17.64,15.68,11.76,5.88
