stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1462.75,24471.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.74,0,0,0,0,0,0,0,0,0,0,0
  5-6,1575.32,17702.39,0,18.39,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,214.54,12.26,0,0,116.46,0,245.19,0,0,0,0,0,0,0,0,0,0,0
  7-9,97.26,47.32,0,57.83,0,0,0,134.06,0,0,0,0,0,110.41,0,0,0,0,0,0,0,0,0,0,0,1645.57,78.86,0,0,538.89,0,7.89,15.77,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,53.5,0,81.82,0,3.15,0,173.08,0,0,0,0,0,176.23,0,0,0,0,0,0,0,0,0,0,3.15,1875.59,173.08,0,0,648.28,0,12.59,12.59,6.29,34.62,0,18.88,9.44,0,0,0,0,0
 14-21,0,0,1,8,268,67,0,84,0,2,0,18,6,35,5,2,7,1,0,1,2,77,0,0,72,827,156,12,7,19,0,14,2,185,9,51,384,330,0,0,20,0,4
 24-34,0,0,3.28,5.75,103.43,18.06,0,245.44,0,20.52,8.21,33.66,2.46,9.03,3.28,12.31,32.01,3.28,9.85,4.93,16.42,162.53,2.46,0,93.58,1690.14,22.98,28.73,19.7,0,0.82,66.49,0,0.82,13.13,5.75,91.12,366.92,0,0,58.28,0,22.98
 36-46,0,0,0,0.81,50.76,4.83,0,415.73,4.03,6.45,16.11,93.46,1.61,1.61,3.22,9.67,12.09,5.64,4.83,3.22,10.47,200.61,0.81,4.03,58.01,1782.14,12.09,20.14,8.06,0,0,66.87,1.61,0.81,6.45,3.22,1.61,420.56,0,0.81,36.26,0,11.28
 48-58,0,0,1.15,0.57,41.31,11.48,0,778.08,0.57,16.07,14.35,208.29,4.59,2.3,5.74,13.2,8.03,8.03,6.89,5.16,11.48,298.95,4.02,10.9,61.97,1548.13,11.48,22.95,14.92,0,2.3,59.1,0,0,7.46,4.59,0,332.23,0,0.57,29.26,0,10.9
 60-70,0,0,1.96,0,61.84,18.65,0.98,1072.8,11.78,14.72,16.69,204.16,4.91,0.98,4.91,12.76,5.89,10.8,11.78,0.98,8.83,430.89,3.93,9.82,40.24,1435.97,10.8,16.69,9.82,0,3.93,59.87,0,0,6.87,5.89,0,199.25,0.98,8.83,20.61,1.96,7.85
 72-82,0,0,13.74,0,68.72,60.86,0,946.32,5.89,8.83,27.49,251.31,30.43,0.98,8.83,48.1,17.67,8.83,9.82,11.78,4.91,574.27,8.83,19.63,64.79,1172.1,9.82,21.6,25.52,0,3.93,75.59,0,0,10.8,0.98,0,96.2,2.94,16.69,41.23,13.74,8.83
 84-94,0,0,7.43,1.06,147.62,57.35,4.25,713.69,4.25,24.43,20.18,170.99,48.85,4.25,11.68,58.41,27.61,24.43,16.99,21.24,13.81,451.37,8.5,19.12,55.23,715.81,10.62,32.92,25.49,0,4.25,241.08,0,0,18.05,3.19,0,59.47,8.5,13.81,52.04,18.05,16.99
 96-106,1.09,0,3.28,2.19,165.02,66.66,2.19,562.82,8.74,26.23,25.14,151.91,59.01,0,9.84,67.76,18.58,6.56,27.32,15.3,12.02,352.99,12.02,19.67,37.16,565,6.56,48.09,40.44,0,6.56,201.08,0,0,21.86,4.37,0,25.14,14.21,14.21,69.94,20.76,15.3
108-118,0,0,2.3,1.53,145.53,61.28,9.19,468,6.13,43.66,10.72,137.11,49.02,0,9.19,62.04,20.68,22.21,9.19,21.45,11.49,301.79,6.89,13.79,57.45,681.71,15.32,36,28.34,0,9.19,157.02,0,0,10.72,3.06,0,23.74,15.32,6.13,47.49,13.02,16.09
120,0,0,0,0,99.95,66.63,1.96,244.97,3.92,39.2,9.8,72.51,43.12,0,7.84,70.55,19.6,7.84,3.92,19.6,3.92,217.54,9.8,11.76,31.36,556.58,17.64,25.48,27.44,0,3.92,113.67,0,0,13.72,3.92,0,15.68,5.88,0,37.24,3.92,13.72
