stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,803.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.89,0,7.89,0,0,0,10.51,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,26.29,2.63,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,0,0,0,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,62.94,0,0,0,28.32,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,112,3,0,1,0,0,0,2,3,0,22,0,1,0,0,0,0,63,0,0,18,23,4,0,1,0,0,6,7,0,3,12,16,0,0,1,0,0
 24-34,0,0,0,0,37.76,2.46,0,11.49,0,5.75,0.82,8.21,0,0,19.7,3.28,0.82,0,4.1,0,0.82,13.13,1.64,0,20.52,125.59,0.82,0.82,4.93,0,0,9.85,0,0.82,26.27,6.57,61.56,0,0,7.39,0,1.64
 36-46,0,0,0,0,12.89,0.81,0,24.17,0,1.61,4.03,9.67,0,0,20.14,0,0,0.81,0.81,0,1.61,22.56,0,1.61,8.06,106.35,2.42,2.42,1.61,0,0,6.45,0,0,29,0,48.34,0,0,4.03,0,0
 48-58,0,0,0,0,13.2,0,0,47.05,0,3.44,4.02,31.56,0,0,12.62,0,1.15,0,2.3,0.57,0,44.76,1.15,1.72,6.31,92.96,0.57,1.15,3.44,0,0,4.59,0,0,39.02,0,36.72,0,0,5.16,0,2.3
 60-70,0,0,0,0,23.56,0.98,0,53,5.89,3.93,4.91,33.37,1.96,0,7.85,0,0.98,0,1.96,0,0.98,52.02,0,2.94,4.91,112.88,0.98,2.94,4.91,0,0,3.93,0,0,26.5,0,21.59,0,1.96,0,0,0
 72-82,0,0,1.96,0,21.6,1.96,0,64.79,8.83,1.96,0.98,39.27,7.85,0,5.89,3.93,1.96,0,4.91,1.96,0,59.88,2.94,5.89,4.91,140.38,0,0.98,4.91,0,0,5.89,0,0,26.5,0,15.71,1.96,2.94,4.91,0.98,0
 84-94,0,0,1.06,0,45.67,3.19,0,42.48,15.93,7.43,0,22.3,13.81,0,7.43,4.25,4.25,3.19,5.31,1.06,0,55.23,2.12,2.12,6.37,83.9,0,5.31,8.5,0,0,9.56,0,0,55.23,0,7.43,6.37,4.25,4.25,3.19,0
 96-106,0,0,1.09,0,37.16,2.19,1.09,45.9,20.76,3.28,0,28.41,8.74,0,10.93,2.19,1.09,0,6.56,8.74,0,36.06,1.09,0,7.65,87.43,2.19,3.28,9.84,0,0,16.39,0,1.09,77.59,0,7.65,9.84,2.19,8.74,2.19,1.09
108-118,0,0,0,0,41.36,0.77,5.36,26.04,19.92,10.72,0.77,14.55,13.02,0,8.43,3.06,0.77,1.53,4.6,2.3,0,18.38,1.53,1.53,0.77,79.66,0,0.77,3.83,0,1.53,9.96,0,0.77,87.32,0,2.3,4.6,0,4.6,2.3,0
120,0,0,0,0,48.99,1.96,3.92,25.48,19.6,9.8,3.92,17.64,9.8,0,3.92,5.88,0,0,3.92,1.96,1.96,11.76,3.92,0,3.92,94.07,1.96,3.92,5.88,0,0,13.72,0,3.92,29.4,0,9.8,5.88,1.96,3.92,0,0
