stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,513.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,257.44,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,6.13,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,13.14,0,18.4,0,0,89.38,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,373.28,2.63,0,0,160.35,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,31.47,0,0,75.53,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,629.39,12.59,0,0,154.2,0,0,0,0,22.03,0,0,0,0,0,0,0,0
 14-21,0,0,0,6,93,18,27,0,2,0,4,9,0,0,0,0,0,0,0,0,26,0,0,21,1387,3,3,17,11,0,3,1,15,2,0,13,190,0,0,1,0,0
 24-34,0.82,0,2.46,5.75,74.7,3.28,104.25,0,0.82,0.82,7.39,4.1,0,0,0,0,2.46,8.21,4.1,0,75.52,0,1.64,15.6,2374.74,1.64,9.03,37.76,0,0,3.28,0,0,0.82,0.82,3.28,242.15,0,0,5.75,0,0.82
 36-46,0,0,1.61,0,42.7,0.81,244.92,0,0,0.81,51.56,0.81,0,1.61,0,0,0.81,4.03,0,0.81,88.62,0,2.42,10.47,2720.75,0,8.86,21.75,0,0,4.83,0,0,0,0,0,337.58,0,0,4.03,0,0.81
 48-58,0,0,0,0,13.77,1.15,343.71,0,1.15,0.57,103.86,0,0,0.57,0,0.57,0.57,1.15,0,0,166.4,0,2.87,19.51,1819.54,0,13.77,17.79,0.57,0,2.87,0.57,0,0.57,0,0,280.59,0,0.57,6.31,0,2.3
 60-70,0,0,0.98,0,11.78,0,322.92,0,1.96,5.89,155.08,1.96,0,0.98,1.96,0.98,0,0.98,0,0,319.98,0,2.94,19.63,1482.1,0.98,9.82,8.83,0,2.94,0.98,0,0,0,0,0,194.34,0,8.83,5.89,1.96,2.94
 72-82,0,0,5.89,0,9.82,1.96,301.37,0,0.98,8.83,157.07,2.94,0,2.94,0.98,1.96,0.98,1.96,0.98,0.98,431.93,0.98,10.8,27.49,1204.5,0,26.5,15.71,0,0.98,1.96,0,0,0.98,0,0,94.24,0,25.52,5.89,14.72,0
 84-94,0,0,4.25,0,21.24,2.12,189.04,1.06,1.06,3.19,111.51,1.06,0,1.06,0,3.19,1.06,1.06,0,0,295.25,1.06,8.5,12.74,543.76,0,26.55,15.93,0,0,5.31,0,0,1.06,0,0,44.61,0,14.87,6.37,9.56,0
 96-106,0,0,2.19,0,20.76,1.09,138.79,3.28,0,2.19,113.66,3.28,0,1.09,0,0,0,3.28,3.28,1.09,295.07,0,5.46,18.58,473.2,1.09,25.14,18.58,0,2.19,1.09,0,0,1.09,0,0,24.04,0,13.11,3.28,10.93,0
108-118,0,0,3.06,0,17.62,1.53,125.62,0.77,3.83,3.83,105.7,0.77,0,0,2.3,0.77,0,1.53,0,0,223.66,0,3.83,19.15,490.98,0,9.96,13.02,0,0.77,1.53,0,0,2.3,0,0,9.19,2.3,4.6,3.83,6.89,0
120,0,0,0,0,19.6,0,146.98,0,1.96,1.96,133.27,0,0,0,0,1.96,0,0,1.96,0,188.14,0,3.92,25.48,668.29,1.96,15.68,9.8,0,0,3.92,0,0,1.96,0,0,25.48,0,0,5.88,7.84,0
