stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,1093.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,619.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,23.66,0,63.09,0,0,89.38,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,536.26,23.66,0,0,168.24,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,31.47,0,110.14,0,15.73,119.58,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,1199,44.06,0,0,245.46,0,3.15,9.44,0,34.62,0,3.15,6.29,0,0,0,0,0
 14-21,0,0,0,2,47,13,14,0,1,0,88,3,0,2,0,0,0,1,0,0,38,0,0,20,642,3,15,17,11,0,5,1,17,41,2,22,409,0,0,1,0,0
 24-34,0,0,1.64,1.64,19.7,0.82,52.53,0,0,0,57.46,0,0,0,0,0.82,0,3.28,0,0,33.66,0,0,16.42,732.2,0.82,38.58,11.49,0,0,1.64,0,0,13.13,0,6.57,301.25,0,0,0,0,0.82
 36-46,0,0,0,0,7.25,1.61,127.3,0,0,0,50.76,0,0,0,0.81,0,0,0.81,0,0.81,40.28,0,2.42,9.67,674.35,0.81,27.39,4.03,0,0,2.42,0,0,7.25,0,0,215.92,0,0,1.61,0,0
 48-58,0,0,0,0,2.87,2.87,258.79,0.57,0.57,0.57,48.2,0,0,0.57,0,0,0,3.44,1.15,0,48.2,0,1.72,8.03,510.11,0,15.49,6.89,0,1.15,4.02,0,0,2.87,0.57,0,120.5,0,0,1.72,0,1.15
 60-70,0,0,0,0,4.91,5.89,318.99,0,0.98,0.98,59.87,1.96,0,0,0.98,1.96,0,7.85,0,0,67.73,0,1.96,8.83,456.41,0,22.58,9.82,0,0,1.96,0,0,3.93,0,0,75.58,0,3.93,0,0.98,0
 72-82,0,0,1.96,0,4.91,19.63,223.82,0,1.96,3.93,57.92,1.96,0,0,0,1.96,0,8.83,0.98,0,44.17,0.98,1.96,8.83,295.48,0,41.23,20.61,0,0,3.93,0,0,1.96,0,0,29.45,0,2.94,0.98,3.93,0
 84-94,0,0,4.25,2.12,15.93,14.87,179.48,0,1.06,4.25,32.92,0,0,0,1.06,2.12,0,5.31,0,0,47.79,0,6.37,6.37,151.87,1.06,24.43,16.99,0,0,15.93,1.06,0,3.19,0,0,16.99,1.06,3.19,1.06,5.31,1.06
 96-106,0,0,4.37,1.09,15.3,27.32,115.84,0,0,3.28,36.06,4.37,0,0,1.09,1.09,0,18.58,0,0,40.44,0,2.19,8.74,130.05,1.09,42.62,39.34,0,2.19,19.67,0,0,4.37,1.09,0,13.11,1.09,0,4.37,6.56,0
108-118,0,0,2.3,0.77,11.49,16.09,83.49,0,4.6,3.06,24.51,1.53,0,0,0.77,0,0.77,10.72,0,0,42.13,0,2.3,3.83,172.34,0,28.34,18.38,0,0,10.72,0,0,6.89,0.77,0,7.66,1.53,1.53,0.77,2.3,0
120,1.96,0,0,1.96,21.56,25.48,94.07,1.96,3.92,3.92,19.6,1.96,0,0,0,1.96,0,7.84,1.96,0,27.44,0,0,3.92,168.54,0,21.56,11.76,0,0,3.92,0,0,0,0,0,7.84,0,1.96,1.96,1.96,0
