stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,869.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,392.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,2.63,0,10.51,0,0,0,21.03,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,202.41,5.26,0,0,73.6,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,18.88,0,3.15,0,28.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.23,12.59,0,0,88.12,0,6.29,3.15,0,15.73,0,0,0,0,0,0,0,0
 14-21,0,0,0,8,62,37,0,66,0,0,0,19,3,1,2,1,8,0,0,0,3,36,0,0,25,505,6,5,4,13,0,4,1,54,14,14,176,148,0,0,6,0,0
 24-34,0,0,0.82,4.1,47.61,34.48,0,198.65,13.95,4.93,4.1,26.27,0.82,0.82,3.28,1.64,31.19,0.82,4.1,0.82,12.31,133.8,4.1,1.64,52.53,1358.52,0.82,21.34,18.06,0,0,35.3,0,1.64,19.7,12.31,152.68,333.27,0,0,31.19,0,5.75
 36-46,0,0,0,0,20.14,20.95,0,294.07,18.53,2.42,8.86,62.04,0.81,0.81,2.42,2.42,7.25,0.81,2.42,1.61,7.25,165.97,1.61,2.42,43.51,1226.23,8.86,13.7,9.67,0,0,47.53,0.81,0.81,11.28,12.89,2.42,306.96,0,0.81,16.92,0,8.06
 48-58,0.57,0,0,0,24.67,32.71,0,336.25,9.75,1.72,8.61,103.28,4.02,6.31,4.02,5.74,6.89,3.44,3.44,4.02,4.02,227.23,1.72,8.61,43.61,772.34,0,5.16,9.18,0,0.57,27.54,0,0,8.03,13.77,0,179.03,0,2.3,18.36,0,6.31
 60-70,0,0,0,0,34.35,106.99,0,448.56,17.67,7.85,4.91,113.86,12.76,6.87,0.98,8.83,12.76,5.89,1.96,3.93,0.98,276.79,0.98,8.83,40.24,657.62,3.93,3.93,7.85,0,3.93,52.02,0,0,3.93,11.78,0,95.21,0.98,0.98,17.67,0.98,0.98
 72-82,0,0,6.87,0,33.38,112.89,0.98,401.5,5.89,3.93,14.72,132.52,26.5,1.96,9.82,12.76,14.72,7.85,6.87,11.78,3.93,389.72,4.91,4.91,29.45,601.76,0.98,7.85,19.63,0,1.96,46.14,0,0,7.85,6.87,0,42.21,7.85,10.8,28.47,5.89,7.85
 84-94,0,0,3.19,0,75.4,147.62,1.06,337.73,11.68,20.18,14.87,112.58,42.48,8.5,10.62,33.99,20.18,14.87,12.74,15.93,4.25,276.13,4.25,14.87,44.61,368.53,3.19,15.93,20.18,0,4.25,175.24,1.06,0,15.93,8.5,0,31.86,11.68,11.68,42.48,12.74,15.93
 96-106,1.09,0,1.09,1.09,121.31,162.83,1.09,250.26,8.74,12.02,12.02,118.03,41.53,0,7.65,38.25,36.06,4.37,14.21,24.04,3.28,275.4,8.74,7.65,45.9,349.71,5.46,17.49,38.25,0,6.56,172.67,0,0,17.49,7.65,0,20.76,4.37,10.93,37.16,12.02,14.21
108-118,0,0,3.83,2.3,128.68,98.81,7.66,220.6,15.32,22.21,19.92,97.28,37.53,0,7.66,24.51,26.04,15.32,9.96,16.85,9.19,265.02,9.19,7.66,57.45,397.53,1.53,10.72,21.45,0,3.06,171.58,0,0,14.55,14.55,0,13.02,13.02,5.36,40.6,6.89,16.09
120,0,0,1.96,1.96,190.1,135.23,9.8,180.3,11.76,41.16,27.44,101.91,31.36,0,3.92,47.03,9.8,9.8,7.84,23.52,1.96,260.65,11.76,7.84,58.79,419.39,3.92,11.76,41.16,0,7.84,239.09,0,0,17.64,5.88,0,19.6,7.84,1.96,47.03,3.92,3.92
