stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,2.63,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.17,5.26,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,3.15,0,0,0,6.29,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,31.47,0,0,0,6.29,0,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,2,10,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,1,0,1,31,0,0,3,3,0,20,0,1,4,0,5,16,0,0,0,0,0
 24-34,0,0,1.64,6.57,0,0,3.28,0,1.64,0,3.28,0,0,0,0,0.82,0,0,1.64,3.28,13.95,0,0,4.1,51.71,0.82,0.82,1.64,0,0,107.53,0,0,8.21,0,0.82,11.49,0,0,0,0,0.82
 36-46,0,0,0,3.22,0,0,3.22,0,3.22,2.42,12.09,0,0,2.42,0.81,1.61,1.61,0,0,4.83,18.53,0,0,4.03,56.4,0.81,0,4.03,0,0,80.57,0,0,4.83,0,0,16.11,0,0,1.61,0,0.81
 48-58,0,0,0,5.16,0,0,5.16,0.57,3.44,0.57,27.54,0.57,1.72,0,1.72,2.87,1.15,0,0,8.03,25.25,0.57,0.57,4.59,32.71,4.02,0,4.59,0,0.57,95.25,0,0,2.3,0,0,20.66,0,0,2.3,0,5.74
 60-70,0,0,0,24.54,0,0,11.78,0.98,6.87,0,38.28,0,0,0,1.96,4.91,9.82,1.96,0.98,5.89,49.08,1.96,0,3.93,26.5,0.98,0,5.89,0,2.94,103.06,0,0,4.91,0,0,13.74,0,0.98,3.93,0,5.89
 72-82,0,0,0,22.58,0,0,18.65,0,8.83,8.83,121.73,1.96,0.98,4.91,14.72,9.82,22.58,0,0.98,8.83,141.36,2.94,3.93,12.76,53.01,4.91,0.98,14.72,0,1.96,310.21,0,0,14.72,0,0,7.85,0,1.96,10.8,1.96,14.72
 84-94,0,0,0,74.34,1.06,1.06,40.36,3.19,32.92,3.19,70.09,10.62,2.12,1.06,16.99,18.05,12.74,1.06,5.31,16.99,110.45,3.19,3.19,6.37,32.92,8.5,4.25,12.74,0,0,582,0,0,28.68,0,0,10.62,0,1.06,6.37,1.06,16.99
 96-106,0,0,0,138.79,5.46,3.28,54.64,3.28,51.36,2.19,125.68,19.67,0,1.09,17.49,25.14,20.76,4.37,4.37,14.21,154.09,12.02,8.74,9.84,67.76,10.93,7.65,25.14,0,2.19,1179.18,0,0,22.95,2.19,0,8.74,8.74,2.19,29.51,4.37,38.25
108-118,0,0,0,219.83,1.53,7.66,47.49,4.6,135.58,3.06,144,32.17,0,3.06,15.32,49.79,47.49,3.06,17.62,21.45,150.89,26.04,6.13,16.85,52.85,3.83,3.83,28.34,0,0,1347.33,0,0,23.74,12.26,0,5.36,7.66,3.06,19.92,3.83,42.89
120,1.96,0,1.96,231.25,3.92,3.92,23.52,3.92,113.67,1.96,143.06,25.48,0,0,29.4,25.48,23.52,1.96,31.36,3.92,96.03,21.56,5.88,13.72,66.63,9.8,1.96,35.28,0,0,1026.93,0,0,25.48,3.92,0,5.88,1.96,1.96,9.8,1.96,7.84
