stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,237.2,9712.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.69,0,0,0,0,0,0,0,0,0,0,0
  5-6,134.85,2807.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.69,0,0,0,6.13,0,42.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,73.6,0,5.26,0,0,567.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531.45,18.4,0,0,291.79,0,2.63,47.32,0,0,0,0,0,0,0,0,0,0
 10-12,0,78.67,0,15.73,0,0,516.1,0,0,0,0,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,2942.42,15.73,0,0,314.7,0,3.15,18.88,3.15,12.59,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,1,55,6,57,0,0,0,62,0,0,0,0,0,0,0,0,1,3,0,0,1,3592,3,0,5,5,0,1,7,7,3,2,3,1057,0,0,3,0,0
 24-34,0,0,0,0,25.45,0,65.67,0,0,3.28,90.29,0.82,0.82,0,0,1.64,0.82,0,0.82,0.82,14.78,0.82,0.82,5.75,3866.23,0,2.46,4.1,0,0.82,5.75,0.82,0.82,0,0,2.46,1040.85,0,0,4.93,0,0
 36-46,0,0,0,0,51.56,0,153.88,0,0,0,224.78,0.81,0,0.81,0,1.61,0,0.81,0,0,9.67,2.42,1.61,1.61,2462.93,1.61,1.61,0.81,0,0,8.86,0,0,0.81,0.81,0,812.92,0,0,0.81,0,0
 48-58,0,0,0,0,59.1,0,182.47,0,0.57,0.57,432.65,0,0,0,0,2.3,0.57,0,0,0,9.75,0.57,0,5.74,861.28,0,0,1.15,0,0,4.02,0.57,0,0,0,0,485.44,0,0,1.15,0,2.3
 60-70,0,0,0,0,64.78,0.98,78.52,0,0,1.96,288.57,0,0,0,0,1.96,0,0,0.98,0,11.78,0,0,0,235.57,0,0.98,0,0,0,2.94,0,0,0,0,0,88.34,2.94,0,0,0,0
 72-82,0,0,0,0,64.79,1.96,88.35,0.98,0.98,0,578.2,3.93,0,0,0,2.94,0.98,2.94,0.98,0,15.71,0.98,0,2.94,330.82,0,0.98,2.94,0,0,1.96,0,0,0,0,0,38.28,12.76,0.98,0,0.98,0.98
 84-94,0,0,0,0,80.71,0,74.34,0,1.06,0,311.18,6.37,0,0,0,2.12,0,0,1.06,0,7.43,0,4.25,1.06,196.48,0,0,5.31,0,0,4.25,0,0,0,0,0,40.36,26.55,0,0,0,1.06
 96-106,0,0,0,0,85.24,1.09,51.36,1.09,0,1.09,318.02,10.93,0,0,1.09,0,1.09,0,0,0,13.11,1.09,1.09,0,186.88,2.19,1.09,1.09,0,0,6.56,1.09,0,0,0,0,12.02,28.41,0,0,1.09,0
108-118,0,0,0.77,0,55.15,1.53,30.64,0,0,0.77,289.53,12.26,0,0,0,3.83,0,0,1.53,0,7.66,0,1.53,1.53,229.02,0,2.3,2.3,0,0,5.36,0,0,0,0,0,11.49,44.43,0,0.77,0,0.77
120,0,0,0,0,50.95,0,50.95,0,0,0,241.05,9.8,0,0,0,0,0,0,0,0,7.84,0,0,5.88,180.3,0,1.96,0,0,0,9.8,0,0,1.96,0,0,9.8,19.6,0,0,0,0
