stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,224.02,3637.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,98.07,1017.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,6.13,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,15.77,0,18.4,0,0,42.06,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,257.61,7.89,0,0,94.63,0,5.26,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,62.94,0,34.62,62.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.13,15.73,0,0,122.73,0,3.15,9.44,0,81.82,0,0,3.15,0,0,0,0,0
 14-21,0,0,1,37,193,296,58,0,0,0,9,14,1,6,8,5,3,0,0,26,69,0,0,64,326,27,1,13,6,0,6,4,30,70,6,52,168,0,0,81,0,28
 24-34,0,0,1.64,9.85,96.86,33.66,159.25,0,3.28,0,11.49,2.46,0,13.95,41.04,22.98,14.78,1.64,0.82,106.71,136.26,4.1,0.82,68.95,578.7,9.03,19.7,9.03,0,0.82,27.09,1.64,0,17.24,0.82,12.31,161.71,0,0,245.44,0,79.62
 36-46,0,0,0,1.61,20.95,4.83,112.79,0,5.64,3.22,25.78,0.81,0,8.06,30.62,5.64,24.98,2.42,2.42,78.15,83.79,4.83,1.61,33.84,542.22,5.64,20.14,5.64,0,0,19.34,0.81,0,16.11,0,0,137.77,0,0.81,120.85,0,51.56
 48-58,0,0,0,0.57,19.51,1.15,142.3,0,1.72,2.87,52.22,0,0.57,6.31,40.74,2.3,38.44,0.57,0,61.4,118.78,1.72,7.46,17.21,509.54,2.3,13.77,2.87,0,0.57,12.62,0,0,9.18,0,0,113.04,0,0.57,92.38,0,49.92
 60-70,0,0,1.96,0.98,16.69,0,212.01,0,4.91,4.91,72.63,7.85,0,14.72,33.37,7.85,79.5,0.98,0.98,37.3,137.41,2.94,6.87,13.74,510.39,2.94,19.63,6.87,0,6.87,15.7,0,0,10.8,0,0,73.61,0.98,7.85,80.48,1.96,36.32
 72-82,0,0,7.85,2.94,27.49,0,191.42,0,6.87,8.83,109.95,24.54,0,17.67,60.86,11.78,70.68,5.89,1.96,38.28,218.91,10.8,27.49,19.63,481.01,0.98,22.58,15.71,0,5.89,15.71,0,0,16.69,0,0,42.21,4.91,6.87,149.21,7.85,22.58
 84-94,0,0,4.25,2.12,56.29,4.25,240.02,0,9.56,4.25,70.09,40.36,0,16.99,71.16,26.55,108.33,3.19,2.12,64.78,160.37,3.19,20.18,12.74,225.15,2.12,35.05,11.68,0,5.31,31.86,0,0,53.1,0,0,24.43,7.43,6.37,128.51,12.74,24.43
 96-106,0,0,3.28,2.19,52.46,6.56,154.09,0,7.65,6.56,48.09,33.88,0,32.79,95.08,29.51,98.36,2.19,1.09,56.83,133.33,5.46,18.58,17.49,231.68,3.28,34.97,14.21,0,7.65,55.74,0,0,33.88,0,0,14.21,6.56,7.65,173.76,17.49,32.79
108-118,0,0,5.36,3.06,68.17,3.83,113.36,0,27.57,3.06,52.85,42.13,0,9.19,81.19,21.45,131.75,2.3,3.83,51.32,104.94,3.83,13.02,13.79,230.55,2.3,31.4,20.68,0,4.6,32.94,0,0,49.79,0,0,10.72,12.26,0.77,137.87,5.36,43.66
120,1.96,0,1.96,1.96,76.43,3.92,60.75,1.96,15.68,11.76,56.83,23.52,0,21.56,78.39,13.72,72.51,5.88,3.92,9.8,109.75,3.92,17.64,17.64,219.5,7.84,23.52,17.64,0,9.8,88.19,0,0,50.95,0,0,7.84,3.92,9.8,145.02,5.88,11.76
