stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,263.56,6470.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.09,0,0,0,0,0,0,0,0,0,0,0
  5-6,331,4505.28,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,122.59,6.13,0,0,36.78,0,122.59,0,0,0,0,0,0,0,0,0,0,0
  7-9,60.46,94.63,0,131.44,0,0,0,449.51,0,0,0,0,0,65.72,0,0,0,0,0,0,0,0,0,0,0,2442.07,73.6,0,0,920.05,0,7.89,15.77,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,69.23,0,116.44,0,12.59,0,242.32,0,0,0,0,0,75.53,0,0,0,0,0,3.15,0,0,0,0,0,2114.76,72.38,0,0,985,0,3.15,9.44,12.59,141.61,0,40.91,3.15,0,0,0,0,0
 14-21,0,0,2,22,323,135,0,351,0,0,0,18,12,7,4,1,12,0,1,1,10,190,0,0,155,1935,55,1,20,70,0,25,1,536,18,99,1151,471,0,0,14,0,9
 24-34,0.82,0,0,18.06,81.26,17.24,0,299.61,3.28,2.46,4.1,25.45,4.1,1.64,1.64,0.82,14.78,0.82,4.1,8.21,9.85,212.6,1.64,0.82,77.16,1357.7,14.78,7.39,19.7,0,0,36.12,0,1.64,11.49,22.16,176.48,294.69,0,0,25.45,0,4.1
 36-46,0,0,0,0,20.14,0.81,0,161.13,8.06,0.81,5.64,43.51,2.42,0.81,1.61,3.22,1.61,0.81,4.83,6.45,2.42,128.1,0,0,42.7,734.77,4.03,2.42,5.64,0,0,20.95,0,0,4.83,10.47,4.03,158.72,0,0,15.31,0,1.61
 48-58,0,0.57,0.57,0.57,18.94,0.57,0,192.8,8.03,1.15,12.62,71.15,4.02,0,0.57,1.72,5.16,3.44,2.87,6.31,1.72,174.44,0.57,4.02,58.53,522.74,2.87,4.02,4.59,0,0.57,14.35,0,0.57,4.59,14.35,0,100.42,0,1.15,10.33,1.15,2.3
 60-70,0,0,0,0,18.65,0.98,0,240.47,6.87,1.96,7.85,105.02,10.8,0,0.98,2.94,2.94,3.93,2.94,6.87,0.98,148.21,0.98,10.8,34.35,543.76,3.93,0.98,5.89,0,0.98,11.78,0,0,9.82,7.85,0,67.73,0,3.93,13.74,0,0
 72-82,0,0,3.93,0,36.32,5.89,0,203.2,7.85,4.91,21.6,132.52,16.69,0,6.87,3.93,6.87,3.93,5.89,2.94,0,256.21,0.98,16.69,53.01,452.55,0.98,3.93,11.78,0,3.93,26.5,0,0,5.89,4.91,0,32.39,0,4.91,23.56,6.87,3.93
 84-94,0,0,0,0,60.54,14.87,3.19,189.04,2.12,10.62,18.05,80.71,26.55,0,6.37,10.62,13.81,6.37,9.56,20.18,1.06,168.86,1.06,12.74,56.29,251.7,8.5,5.31,11.68,0,1.06,118.95,0,0,28.68,11.68,0,35.05,1.06,7.43,18.05,7.43,4.25
 96-106,0,0,1.09,2.19,125.68,13.11,5.46,116.93,10.93,12.02,13.11,102.73,21.86,0,5.46,16.39,18.58,1.09,9.84,17.49,1.09,232.78,5.46,9.84,75.41,244.8,5.46,5.46,18.58,0,7.65,81.96,0,0,6.56,14.21,0,13.11,3.28,2.19,26.23,8.74,2.19
108-118,0,0,0.77,0,173.11,13.02,6.89,121.02,13.79,19.15,12.26,94.21,27.57,0,3.06,9.96,13.79,3.06,3.83,30.64,1.53,187.66,3.83,2.3,87.32,312.51,3.83,4.6,8.43,0,3.06,112.6,0,0,8.43,11.49,0,9.19,2.3,3.83,22.21,6.13,2.3
120,0,0,0,0,168.54,3.92,1.96,82.31,15.68,23.52,5.88,86.23,39.2,0,1.96,19.6,7.84,0,1.96,21.56,0,158.74,1.96,7.84,84.27,260.65,5.88,5.88,9.8,0,0,137.18,0,0,11.76,3.92,0,13.72,5.88,3.92,11.76,3.92,1.96
