stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,79.07,1976.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,1011.39,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,55.17,0,0,0,18.39,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,13.14,0,42.06,0,0,81.49,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,525.74,13.14,0,0,157.72,0,0,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,37.76,0,3.15,72.38,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,446.87,15.73,0,0,144.76,0,0,3.15,0,25.18,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,21,5,14,0,0,0,3,2,1,1,0,0,0,0,0,0,13,0,0,10,173,2,1,2,3,0,0,0,17,2,1,16,50,0,0,2,0,0
 24-34,0,0,0,2.46,9.85,0.82,45.97,0,0.82,0.82,8.21,2.46,0,0.82,0.82,0.82,0.82,0.82,0.82,0,23.8,0.82,0,17.24,311.1,2.46,2.46,2.46,0.82,0,9.03,0,0,0,0.82,3.28,80.44,0,0,4.93,0,0.82
 36-46,0,0,0,0,2.42,0.81,66.06,0,1.61,0,8.06,0,0,0.81,0,0,0.81,0.81,0,0,29,0,0.81,8.86,242.51,0.81,3.22,2.42,0,0.81,4.03,0,0,0.81,0,0.81,62.04,0,0,2.42,0,0.81
 48-58,0,0,0,0,4.02,0,70.58,0,1.15,4.59,13.2,0,0,0.57,1.15,0,0.57,0,0,0.57,41.31,1.15,2.87,7.46,186.49,0,0.57,0.57,0,0,4.59,0,0,0,0,0,39.02,0,0,4.02,0,2.3
 60-70,0,0,0.98,0,4.91,0,106.99,0.98,1.96,0.98,23.56,0,0,0,0,0.98,0,0,0,0,60.85,0,5.89,10.8,233.6,0.98,0.98,0.98,0,0.98,3.93,0,0,1.96,0,0,31.41,0,1.96,0.98,1.96,0
 72-82,0,0,0.98,0,3.93,7.85,106.02,0,0,0.98,39.27,0,0,0.98,0.98,1.96,0,0.98,0,0,91.29,0,3.93,7.85,216.95,0.98,4.91,5.89,0,1.96,4.91,0,0,0,0,0,17.67,0.98,0,5.89,0,0.98
 84-94,0,0,0,2.12,10.62,0,56.29,1.06,1.06,5.31,14.87,5.31,0,1.06,4.25,2.12,2.12,0,0,1.06,48.85,0,5.31,10.62,96.65,2.12,1.06,5.31,0,0,11.68,0,0,1.06,1.06,0,13.81,0,3.19,3.19,2.12,0
 96-106,0,0,0,0,13.11,4.37,44.81,0,0,0,20.76,3.28,0,0,4.37,1.09,1.09,1.09,0,1.09,43.71,1.09,1.09,4.37,85.24,0,1.09,7.65,0,0,10.93,0,0,0,1.09,0,5.46,0,3.28,7.65,3.28,0
108-118,0,0,0.77,0.77,6.13,2.3,44.43,0.77,1.53,0.77,11.49,0.77,0,0,3.06,2.3,4.6,1.53,1.53,0,31.4,0,2.3,5.36,111.83,1.53,0.77,3.83,0,2.3,7.66,0,0,0,0,0,4.6,0.77,0.77,5.36,1.53,0.77
120,0,0,1.96,0,15.68,3.92,23.52,1.96,1.96,1.96,15.68,0,0,1.96,1.96,0,0,1.96,0,0,31.36,0,0,3.92,113.67,1.96,1.96,7.84,0,0,7.84,0,0,0,0,0,5.88,1.96,1.96,5.88,0,1.96
