stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,131.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,281.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,0,0,15.77,0,0,18.4,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,254.99,5.26,0,0,99.89,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,25.18,0,3.15,25.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.67,9.44,0,0,97.56,0,0,3.15,0,6.29,0,6.29,0,0,0,0,0,0
 14-21,0,0,1,1,38,3,10,0,1,0,10,3,0,0,0,0,0,0,0,0,18,0,0,23,236,4,0,0,2,0,1,0,28,4,1,30,88,0,0,1,0,0
 24-34,0,0,0.82,0,9.03,3.28,41.86,0,1.64,0.82,13.95,0,0,0,0,2.46,0,0.82,0,2.46,32.01,0.82,0,16.42,439.98,4.1,6.57,4.1,0,0,4.1,0,0,0,0.82,4.93,109.99,0,0,7.39,0,0
 36-46,0,0,0,0,0.81,0,87.01,0,2.42,0.81,15.31,0,0,0,0,0,0,0,0,0,31.42,0,1.61,14.5,388.33,0,2.42,3.22,0,0,5.64,0,0,0.81,0,0,92.65,0,0,4.83,0,0.81
 48-58,0,0,0,0.57,3.44,0.57,96.97,0,1.15,3.44,28.69,0,0,1.15,0.57,0,1.15,0,0,0.57,46.48,0,1.15,7.46,290.92,1.72,0.57,1.72,0,0,3.44,0,0,0,0.57,0,65.41,0,0.57,3.44,0,1.15
 60-70,0,0,0,0,2.94,0,96.19,0,1.96,0.98,20.61,0,0,0.98,0.98,0.98,0,1.96,0,0,41.22,0,1.96,4.91,193.36,1.96,0.98,1.96,0,0,1.96,0,0,0.98,0,0,29.45,0,0.98,3.93,0,0
 72-82,0,0,0,0,3.93,0.98,147.25,0.98,0.98,5.89,31.41,1.96,0,1.96,1.96,0,0,3.93,0,0,85.4,0,5.89,7.85,314.13,0,4.91,1.96,0,1.96,9.82,0,0,0.98,0,0,21.6,0,3.93,6.87,0.98,1.96
 84-94,0,0,0,0,8.5,4.25,81.78,2.12,1.06,1.06,25.49,2.12,0,0,4.25,3.19,1.06,2.12,1.06,1.06,45.67,1.06,3.19,5.31,127.44,3.19,2.12,1.06,0,0,16.99,0,0,1.06,0,0,16.99,1.06,1.06,8.5,0,2.12
 96-106,0,0,2.19,0,13.11,2.19,87.43,0,1.09,4.37,32.79,2.19,0,0,1.09,3.28,1.09,1.09,3.28,0,43.71,2.19,2.19,6.56,144.26,2.19,9.84,4.37,0,0,14.21,0,0,1.09,0,0,6.56,0,3.28,4.37,2.19,7.65
108-118,0,0,0.77,0,6.89,3.83,58.98,0,3.83,0.77,26.04,5.36,0,0.77,3.83,1.53,3.83,0.77,1.53,0,34.47,0.77,3.06,4.6,147.83,1.53,2.3,11.49,0,0.77,9.96,0,0,0,0.77,0,3.83,1.53,0.77,6.89,0,1.53
120,1.96,0,0,0,13.72,5.88,64.67,1.96,1.96,1.96,21.56,0,0,0,9.8,1.96,0,3.92,1.96,0,37.24,1.96,1.96,3.92,150.9,1.96,1.96,0,0,0,9.8,0,0,3.92,0,0,9.8,0,0,1.96,1.96,0
