stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,92.25,1502.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,796.85,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,24.52,6.13,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,5.26,0,5.26,0,0,0,10.51,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,252.36,5.26,0,0,65.72,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,3.15,0,9.44,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,125.88,3.15,0,0,15.73,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,5,6,13,2,0,3,0,8,0,0,3,1,8,0,0,0,0,0,0,6,0,0,2,92,0,4,10,1,0,5,5,0,1,8,15,0,0,3,0,0
 24-34,0,0,0.82,0,12.31,1.64,0,14.78,0,19.7,0,2.46,0.82,0,4.1,1.64,0.82,0,3.28,0.82,2.46,13.95,0,0,9.03,395.65,0.82,10.67,30.37,0,0,4.93,0,0,0,2.46,69.77,0,0,10.67,0,0
 36-46,0,0,0,0,4.83,0,0,122.46,0,13.7,0.81,13.7,0.81,0,5.64,0,0.81,0,8.86,0,0,40.28,0.81,1.61,11.28,943.44,0.81,12.09,18.53,0,0.81,6.45,0,1.61,0,0,157.11,0,0,7.25,0,1.61
 48-58,0,0,0,0,9.18,2.87,0,156.65,1.15,14.92,3.44,25.82,1.15,4.02,3.44,2.87,0.57,1.15,5.74,1.15,2.3,61.97,1.15,0.57,11.48,740.21,0,8.61,14.92,0,0.57,5.74,0,1.15,1.15,0,166.98,0,0.57,10.9,0,1.15
 60-70,0,0,0.98,0,8.83,4.91,0,349.42,1.96,23.56,2.94,35.33,2.94,0.98,4.91,11.78,2.94,0.98,8.83,0,1.96,122.69,1.96,0,14.72,842.15,0.98,7.85,19.63,0,0,14.72,0,1.96,0,0,142.32,0,9.82,7.85,0,0.98
 72-82,0,0,3.93,0,18.65,24.54,0,164.92,0.98,11.78,3.93,28.47,2.94,1.96,4.91,11.78,0.98,1.96,8.83,0.98,3.93,160.99,1.96,3.93,10.8,379.9,1.96,8.83,14.72,0,0.98,14.72,0,0,0,0,51.05,3.93,5.89,16.69,2.94,0.98
 84-94,0,0,1.06,0,24.43,12.74,0,99.83,1.06,30.8,1.06,13.81,2.12,2.12,4.25,18.05,5.31,1.06,6.37,0,1.06,80.71,1.06,3.19,8.5,189.04,1.06,5.31,27.61,0,0,33.99,0,0,0,0,36.11,4.25,3.19,12.74,3.19,2.12
 96-106,0,0,4.37,0,49.18,12.02,2.19,90.71,2.19,27.32,2.19,18.58,14.21,1.09,7.65,29.51,7.65,4.37,8.74,2.19,2.19,123.49,3.28,7.65,14.21,174.86,2.19,9.84,25.14,0,4.37,56.83,0,0,3.28,0,21.86,7.65,6.56,20.76,0,3.28
108-118,0,0,1.53,0,45.96,11.49,0,60.51,2.3,40.6,4.6,16.09,13.02,0,6.89,19.15,5.36,5.36,7.66,1.53,3.06,108.77,1.53,6.13,17.62,176.17,1.53,3.83,14.55,0,0.77,31.4,0,3.06,3.06,0,6.89,6.89,6.13,19.92,2.3,9.96
120,0,0,1.96,0,41.16,13.72,0,64.67,7.84,37.24,0,13.72,15.68,0,1.96,27.44,3.92,1.96,5.88,0,0,72.51,1.96,3.92,9.8,182.26,1.96,5.88,19.6,0,1.96,15.68,0,1.96,1.96,0,5.88,1.96,7.84,15.68,1.96,3.92
