stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,1054.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,85.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.03,3.15,0,0,9.44,0,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,11,6,8,0,0,0,5,1,0,1,0,1,1,0,0,1,4,0,0,5,117,1,1,1,0,0,1,1,7,3,0,31,38,0,0,3,0,0
 24-34,0,0,0.82,4.1,19.7,2.46,12.31,0,4.1,1.64,1.64,0,0,2.46,1.64,3.28,0,0.82,0.82,0,34.48,0,0,14.78,228.2,3.28,2.46,1.64,0,0,12.31,0,0,5.75,2.46,7.39,86.19,0,0,19.7,0,2.46
 36-46,0,0,0.81,0,1.61,0,16.92,0,0,0,12.89,0,0,0.81,0,1.61,0,0,0,0.81,27.39,0,2.42,8.86,124.88,2.42,2.42,0.81,0,0,9.67,0,0,2.42,1.61,0,55.59,0,0,6.45,0,0.81
 48-58,0,0,0,0,0,0,20.66,0,1.15,1.15,29.84,0,0.57,0.57,1.15,0,0,1.15,0,0.57,32.71,0,0.57,5.16,39.02,1.72,0.57,1.15,0,0,5.74,0,0,1.15,0.57,0,29.84,0,0,7.46,0,1.72
 60-70,0,0,0,0,4.91,0.98,23.56,0,0.98,0,53,0,0,0,0.98,0,0.98,0,0,0,53.98,0,0.98,6.87,38.28,0.98,1.96,1.96,0,1.96,10.8,0,0.98,0,0.98,0,17.67,0,1.96,3.93,0,1.96
 72-82,0,0,0,0,5.89,5.89,59.88,0.98,0,1.96,102.09,2.94,0,0,2.94,0.98,0,1.96,0,0,89.33,2.94,0.98,0.98,51.05,0.98,3.93,4.91,0,0.98,3.93,0,0,0.98,0.98,0,14.72,1.96,1.96,11.78,0.98,0.98
 84-94,0,0,1.06,0,16.99,4.25,50.98,0,3.19,2.12,64.78,3.19,0,0,6.37,2.12,3.19,2.12,0,1.06,61.6,1.06,5.31,6.37,44.61,0,2.12,13.81,0,0,13.81,0,0,1.06,1.06,0,6.37,5.31,4.25,13.81,0,0
 96-106,0,0,1.09,0,14.21,7.65,64.48,1.09,5.46,6.56,86.33,5.46,0,1.09,10.93,1.09,3.28,4.37,1.09,1.09,88.52,0,3.28,6.56,61.2,2.19,3.28,12.02,0,4.37,9.84,0,0,2.19,1.09,0,4.37,3.28,2.19,22.95,5.46,0
108-118,0,0,0,0,20.68,2.3,68.17,2.3,3.06,3.06,77.36,4.6,0,0.77,7.66,4.6,6.89,3.83,1.53,0.77,69.7,0.77,3.83,0.77,73.53,1.53,4.6,10.72,0,2.3,7.66,0,0,1.53,2.3,0,4.6,6.89,2.3,15.32,2.3,9.19
120,0,0,0,0,7.84,5.88,39.2,1.96,1.96,3.92,58.79,0,0,0,7.84,3.92,1.96,3.92,0,0,41.16,3.92,7.84,7.84,39.2,1.96,0,3.92,0,0,5.88,0,0,1.96,0,0,0,0,0,7.84,0,0
