stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,474.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,183.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,2.63,0,13.14,0,0,0,13.14,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,70.98,2.63,0,0,73.6,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,0,0,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,129.03,3.15,0,0,37.76,0,0,0,0,0,0,3.15,0,0,0,0,0
 14-21,0,0,2,3,5,3,0,2,0,0,0,20,3,0,1,0,1,0,0,0,0,15,0,0,5,217,12,3,2,0,0,1,14,10,0,8,164,0,0,1,0,0
 24-34,0,0,4.93,0,10.67,2.46,0,10.67,0,0.82,0.82,14.78,0,0,0.82,0,1.64,0,0,0.82,0,24.63,0,0,13.13,704.29,2.46,10.67,3.28,0,0,0.82,0,1.64,0,4.1,202.75,0,0,10.67,0,0.82
 36-46,0,0,0.81,0,0.81,0,0,38.67,0,0,0,10.47,0,0,0,0,0,0,0,0,0,22.56,1.61,0,5.64,997.42,1.61,20.95,0,0,0,1.61,0,0.81,0,0,212.7,0,0,4.83,0,0.81
 48-58,0,0,0.57,0,4.59,0,0,107.3,0,0,1.15,35,0,0,0,0,0.57,1.15,0,0,0,28.69,0.57,0.57,3.44,1145.31,0.57,5.16,1.15,0,1.15,0.57,0,0,0,0,232.96,0,0.57,2.3,0,2.3
 60-70,0,0,2.94,0,3.93,0,0,165.88,0.98,0,0.98,43.19,1.96,0,1.96,0,0.98,0.98,0,0,0.98,48.09,0.98,0.98,2.94,1080.66,0.98,5.89,0.98,0,0,1.96,0,0,0.98,0,199.25,0,0,5.89,0,0.98
 72-82,0,0,4.91,0,9.82,0.98,0.98,209.09,0,0,1.96,81.48,0,0,5.89,3.93,0.98,0.98,0,0,0.98,63.81,0,0.98,2.94,862.88,0,10.8,0.98,0,0.98,0.98,0,0,0,0,132.52,1.96,0,14.72,2.94,1.96
 84-94,0,0,4.25,0,9.56,1.06,0,134.88,0,0,1.06,48.85,2.12,0,2.12,2.12,4.25,1.06,0,2.12,0,49.92,0,0,5.31,417.38,1.06,3.19,2.12,0,0,0,0,0,1.06,0,66.91,0,0,8.5,1.06,3.19
 96-106,0,0,5.46,0,14.21,4.37,0,145.35,0,1.09,2.19,41.53,3.28,0,6.56,0,0,2.19,1.09,1.09,0,48.09,0,2.19,4.37,352.99,0,7.65,0,0,0,4.37,0,0,0,0,28.41,1.09,1.09,8.74,2.19,0
108-118,0,0,4.6,0,11.49,0.77,0,93.45,0,3.06,3.06,41.36,4.6,0,1.53,0,1.53,3.06,0,0.77,0.77,44.43,0,0.77,3.83,374.56,0.77,3.06,3.06,0,0.77,6.13,0,0,0,0,25.28,0,0.77,9.19,0,0.77
120,0,0,0,0,11.76,3.92,1.96,66.63,1.96,1.96,3.92,48.99,0,0,0,1.96,0,0,1.96,0,0,35.28,0,1.96,5.88,311.61,0,1.96,7.84,0,0,5.88,0,0,0,0,37.24,0,0,5.88,0,0
