stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,122.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,23.66,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,44.06,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.79,3.15,0,0,56.65,0,0,0,0,15.73,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,10,54,47,0,0,0,0,1,3,0,0,0,1,0,0,0,0,26,0,0,15,19,5,0,0,1,0,0,0,2,0,2,11,12,0,0,21,0,0
 24-34,0,0,0.82,0.82,50.89,4.93,2.46,0,2.46,0,0,0,0,0,0,0,0,0,3.28,0,10.67,0,0,12.31,45.97,9.03,13.13,0,0,0,0.82,1.64,0,0.82,0,0.82,21.34,0,0,62.39,0,0
 36-46,0,0,0,0,27.39,2.42,3.22,0.81,2.42,0,1.61,0,0,0,0.81,0,0,0,0.81,0.81,21.75,0,1.61,3.22,203.03,8.06,15.31,0,0,0,0.81,1.61,0,0,0,0,60.43,0,0,51.56,0,0
 48-58,0,0,0,0,23.53,0.57,23.53,0,3.44,0,4.02,0,0,0.57,1.15,0,0,0,0,1.15,44.18,0.57,2.3,2.3,328.22,8.61,10.9,0,0,0.57,0.57,0,0,0,0.57,0,88.94,0,0,36.15,0,0.57
 60-70,0,0,0,0,12.76,1.96,68.71,0.98,1.96,0,6.87,0,0,0.98,0,0,0,0,0,0.98,37.3,0,1.96,0.98,230.66,3.93,7.85,0,0,0.98,0,0.98,0,0,0,0,47.11,0.98,0.98,33.37,0,0
 72-82,0,0,2.94,0,13.74,0,136.45,0,0,2.94,5.89,1.96,0,0.98,0,0,0.98,0,0,0.98,40.25,0.98,0.98,3.93,214.98,4.91,15.71,0.98,0,0,0,0,0,0,0,0,10.8,0,3.93,47.12,0.98,0.98
 84-94,0,0,3.19,0,23.36,0,60.54,0,3.19,0,2.12,2.12,0,0,0,1.06,0,0,0,4.25,25.49,0,5.31,0,71.16,1.06,12.74,0,0,0,1.06,0,0,0,0,0,10.62,0,0,29.74,0,0
 96-106,0,0,0,0,12.02,0,77.59,1.09,4.37,0,4.37,2.19,0,2.19,0,2.19,1.09,0,0,0,34.97,0,3.28,4.37,73.22,6.56,15.3,0,0,2.19,1.09,0,0,0,0,0,2.19,0,0,54.64,2.19,0
108-118,0,0,0,0,14.55,1.53,35.23,0,3.06,0.77,5.36,0.77,0,0,0.77,0,0,0.77,0.77,0,16.09,0,0.77,0.77,49.79,4.6,13.02,0,0,0,0.77,0,0,0,0,0,1.53,0,0,26.81,3.06,0
120,0,0,1.96,0,25.48,1.96,23.52,0,3.92,0,5.88,0,0,1.96,0,0,1.96,0,0,0,19.6,0,3.92,0,48.99,15.68,11.76,0,0,0,0,0,0,0,0,0,0,0,0,33.32,1.96,0
