stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,5.26,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,3.15,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,53.5,3.15,0,0,6.29,0,0,0,0,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,1,10,2,0,8,0,0,0,4,3,2,0,0,0,0,0,0,0,6,0,0,2,131,3,0,1,2,0,0,6,0,0,9,58,0,0,1,0,0
 24-34,0,0,0,0,2.46,0,0,27.09,0,9.85,0,27.91,0.82,0.82,0.82,0,0,0,1.64,0,0.82,4.93,0.82,0,1.64,549.97,0.82,1.64,3.28,0,0,0,0,0.82,0.82,1.64,174.02,0,0,1.64,0,3.28
 36-46,0,0,0.81,0,4.83,0,0,37.87,0,1.61,0,95.07,0,0,0,0,0.81,0.81,0,0,0,11.28,1.61,0,2.42,926.52,0.81,6.45,0.81,0,0,3.22,0,0,0,0,270.7,0,0,1.61,0,4.03
 48-58,0,0,0,0,3.44,0,0,124.52,1.72,1.72,1.15,225.51,0,0,0.57,0,0.57,0.57,0,0.57,0,14.92,1.15,0.57,0.57,1167.69,0.57,1.72,2.3,0,0,1.72,0,0,0,0,269.11,0,0.57,1.15,0,2.3
 60-70,0,0,0,0,3.93,0,0,394.57,0,3.93,1.96,303.29,0,0,1.96,0,0,0.98,0,0,0.98,20.61,2.94,1.96,1.96,1325.05,0,5.89,0.98,0,0,4.91,0,0,0,0,198.27,0,0,0.98,0,2.94
 72-82,0,0,0.98,0,8.83,3.93,0,524.21,0.98,0,0,348.49,0.98,0,0,0,0.98,0.98,2.94,1.96,0,37.3,2.94,0,0,1032.71,0,5.89,0.98,0,0.98,4.91,0,0.98,0,0,125.65,0,0,1.96,0,0.98
 84-94,0,0,0,0,16.99,1.06,0,316.49,0,3.19,0,226.21,1.06,0,0,4.25,3.19,4.25,1.06,0,1.06,39.3,4.25,0,2.12,593.68,0,6.37,4.25,0,0,3.19,0,0,0,0,79.65,1.06,1.06,2.12,2.12,2.12
 96-106,0,0,2.19,0,15.3,4.37,2.19,267.75,1.09,1.09,0,198.9,3.28,0,0,1.09,0,2.19,4.37,2.19,0,40.44,2.19,1.09,2.19,495.06,1.09,3.28,3.28,0,0,3.28,0,0,0,0,43.71,0,1.09,4.37,3.28,1.09
108-118,0,0,0,0,9.19,3.83,3.06,238.21,0,0.77,1.53,185.36,4.6,0,0,0,2.3,0,3.83,0,0.77,37.53,1.53,2.3,1.53,468,0.77,5.36,1.53,0,0,3.83,0,1.53,0,0,36.77,0,0.77,4.6,0,0.77
120,0,0,0,0,13.72,3.92,1.96,168.54,0,0,0,239.09,0,0,0,11.76,0,1.96,1.96,0,0,23.52,1.96,0,1.96,550.7,0,5.88,1.96,0,0,7.84,0,1.96,0,0,35.28,1.96,0,5.88,0,1.96
