stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,2227.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,294.22,3169.02,0,12.26,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,110.33,12.26,0,0,24.52,0,104.2,0,0,0,0,0,0,0,0,0,0,0
  7-9,128.81,115.66,0,236.58,0,5.26,0,612.49,0,0,0,0,0,210.3,0,0,0,0,0,0,0,0,0,0,0,2904.73,197.15,0,0,1353.79,0,0,10.51,0,2.63,0,0,0,0,0,0,0,0
 10-12,6.29,232.88,0,147.91,0,59.79,0,959.83,0,0,0,0,0,50.35,0,0,0,0,0,0,0,0,0,0,3.15,5264.88,242.32,0,0,2168.26,0,0,9.44,15.73,223.43,0,28.32,9.44,0,0,0,0,0
 14-21,0,2,2,6,53,198,0,511,0,1,0,96,3,1,16,0,0,2,0,0,6,251,0,0,199,4562,183,2,4,107,0,3,4,498,5,7,1269,1607,0,0,95,0,5
 24-34,0.82,0.82,1.64,1.64,27.91,26.27,0,946.45,4.93,3.28,8.21,190.44,4.1,0.82,13.13,0.82,1.64,5.75,0,3.28,11.49,442.44,0.82,2.46,164.99,5488.24,77.98,6.57,6.57,0.82,0,9.03,0,0.82,4.93,4.93,424.38,1488.21,0,0,297.97,0,13.95
 36-46,0,0,2.42,0,6.45,5.64,0,1592,5.64,0.81,16.11,348.05,0,0,16.11,4.03,0,6.45,0,0,8.86,574.44,0.81,8.86,125.68,4238.63,74.93,3.22,3.22,0,0.81,8.06,0.81,0,3.22,4.83,8.86,1215.75,0,0.81,149.85,0.81,1.61
 48-58,0,0,0.57,0,9.75,0,0,1673.79,15.49,1.15,21.23,561.75,0,0.57,6.31,0.57,0.57,5.16,1.15,0.57,8.03,628.32,0,17.79,102.14,1989.38,29.26,2.87,2.3,0,2.3,1.72,0.57,0,3.44,2.87,0,665.61,0,4.02,134.27,0,2.3
 60-70,0,0,0.98,0,0.98,0.98,0,1484.06,21.59,1.96,14.72,567.32,0,0.98,10.8,4.91,0,9.82,0,2.94,9.82,754.79,0,37.3,79.5,1115.99,17.67,1.96,0.98,0,2.94,1.96,0,0,3.93,0,0,252.25,0,16.69,109.93,6.87,1.96
 72-82,0,0,2.94,0,20.61,3.93,0,1247.69,18.65,0.98,27.49,656.73,2.94,0,7.85,1.96,0,3.93,0,2.94,10.8,812.82,0,25.52,86.39,924.73,9.82,8.83,4.91,0,2.94,6.87,0,0,3.93,0.98,0,95.22,0,28.47,207.13,19.63,7.85
 84-94,0,0,0,0,21.24,2.12,0,1060.98,15.93,4.25,18.05,423.75,2.12,3.19,6.37,9.56,1.06,10.62,1.06,1.06,19.12,578.81,1.06,39.3,74.34,683.95,26.55,2.12,2.12,0,3.19,7.43,0,0,8.5,1.06,0,87.09,0,14.87,197.54,31.86,4.25
 96-106,2.19,0,1.09,0,21.86,4.37,2.19,957.33,22.95,2.19,16.39,456.81,5.46,0,13.11,9.84,2.19,25.14,4.37,3.28,24.04,594.51,0,30.6,63.39,646.97,22.95,9.84,8.74,0,10.93,6.56,1.09,0,6.56,3.28,0,71.04,1.09,12.02,225.13,36.06,8.74
108-118,0,0,0.77,0,10.72,3.83,0,729.96,15.32,1.53,17.62,372.26,1.53,0,9.96,9.19,2.3,31.4,0,1.53,31.4,478.73,0,13.79,71.23,750.64,21.45,6.89,5.36,0,4.6,2.3,0,0,9.19,2.3,0,32.94,0.77,11.49,183.07,16.85,9.96
120,1.96,0,1.96,0,13.72,7.84,0,462.51,11.76,0,9.8,331.2,0,1.96,3.92,11.76,0,17.64,0,3.92,9.8,315.53,0,19.6,58.79,631.05,25.48,3.92,5.88,0,1.96,5.88,0,0,0,0,0,23.52,0,9.8,127.39,17.64,5.88
