stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.17,0,0,0,60.46,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,47.2,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,468.9,25.18,0,0,500.37,0,0,0,37.76,0,0,6.29,0,0,0,0,0
 14-21,0,3,1,2,548,30,0,11,0,5,0,109,25,2,1,0,0,0,0,0,4,87,2,0,74,584,74,1,0,233,0,3,510,5,5,307,1472,0,0,10,0,0
 24-34,0,0,0,2.46,80.44,0.82,0,26.27,0.82,9.85,1.64,153.5,13.95,0.82,0,0,0.82,0.82,2.46,0,9.85,169.92,1.64,0,113.28,1268.22,18.88,3.28,0,0,0,12.31,0.82,4.93,4.1,96.04,1415.16,0,0,42.68,0,1.64
 36-46,0,0,0,0,14.5,0.81,0,28.2,0,3.22,8.06,70.09,4.03,0,0.81,0,0,1.61,0,0.81,3.22,145.02,0,4.03,57.2,1771.67,7.25,1.61,1.61,0,0,12.89,0,1.61,0.81,0.81,1616.98,0,0,15.31,0,1.61
 48-58,0.57,0,0,0,6.31,0.57,0,79.76,1.15,4.59,5.74,109.6,0.57,0,1.15,1.15,0.57,2.3,0.57,0.57,3.44,115.91,0.57,2.87,37.3,1704.77,3.44,0.57,1.15,0,0.57,11.48,0,0,0,0,1332.95,0,0,12.05,0,4.59
 60-70,0.98,0,0,0,8.83,0.98,0,53.98,0.98,2.94,4.91,120.73,1.96,0,0,0.98,0,2.94,2.94,0,2.94,143.3,0,4.91,23.56,1377.08,2.94,0,2.94,0,0.98,8.83,0,1.96,0,0,957.97,0,0,9.82,0,5.89
 72-82,0,0,0.98,0,15.71,1.96,0,98.17,0,1.96,7.85,176.7,5.89,0,0.98,1.96,0,4.91,0.98,0.98,0,253.27,1.96,5.89,17.67,1042.52,1.96,0,1.96,0,1.96,10.8,0,0,0.98,0,535.99,1.96,0,14.72,2.94,3.93
 84-94,0,0,1.06,0,39.3,5.31,0,121.07,0,10.62,8.5,124.26,12.74,0,1.06,0,2.12,4.25,3.19,0,3.19,166.74,0,6.37,18.05,588.37,3.19,2.12,1.06,0,0,23.36,0,2.12,2.12,0,340.91,0,2.12,27.61,2.12,5.31
 96-106,0,0,3.28,0,31.69,2.19,0,68.85,0,5.46,7.65,99.45,6.56,0,0,2.19,2.19,4.37,3.28,3.28,1.09,170.48,2.19,6.56,17.49,418.56,1.09,0,2.19,0,0,26.23,0,1.09,0,0,131.14,1.09,3.28,21.86,7.65,3.28
108-118,0,0,0.77,0,29.87,2.3,0,22.21,0.77,7.66,1.53,86.55,10.72,0,0,3.06,3.83,6.13,3.06,0,0.77,146.3,0,5.36,7.66,463.41,2.3,0.77,0,0,0.77,20.68,0,1.53,0,0,90.38,0,0.77,17.62,0.77,3.06
120,0,0,0,0,25.48,5.88,1.96,17.64,0,9.8,1.96,50.95,7.84,0,0,0,0,1.96,0,1.96,3.92,123.47,0,0,19.6,315.53,11.76,0,1.96,0,0,9.8,0,3.92,0,0,64.67,0,1.96,5.88,0,3.92
