stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,91.94,61.3,0,0,0,0,0,0,0,0,0,0,61.3,0,0,0,0,0,0,0,0,0,0,0,73.56,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,76.23,2.63,0,241.84,0,2.63,2.63,0,0,0,0,0,344.36,0,0,0,0,0,0,0,0,0,0,0,110.41,5.26,0,0,44.69,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,169.94,0,50.35,9.44,0,0,0,0,0,40.91,0,0,0,0,0,0,0,0,0,0,0,122.73,3.15,0,0,9.44,0,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,7,188,16,2,0,0,0,0,1,0,0,0,0,0,0,0,0,129,0,0,78,66,0,0,49,0,0,0,0,1,0,0,1,3,0,0,0,0,0
 24-34,0,0,0,2.46,104.25,4.1,2.46,0,1.64,0.82,0,0,0,7.39,0,0.82,0.82,6.57,0,0,193.72,0.82,0,29.55,68.13,0,0,60.74,0,0,1.64,0,0,0,0.82,3.28,6.57,0,0,13.95,0,0
 36-46,0,0,0,0.81,70.9,4.83,0,0,3.22,0,0,0,0,13.7,0,0,0,11.28,0,0,158.72,0.81,1.61,38.67,26.59,0,0,49.95,0,0.81,2.42,0,0,0,0,0,3.22,0,0,8.86,0,0
 48-58,0,0,0,0,75.17,0.57,9.18,0.57,6.31,3.44,2.87,0,1.15,10.33,0.57,0,0,10.33,0,0.57,209.44,0,0.57,59.68,39.02,0,0,48.77,0,1.72,7.46,0,0.57,0,0,0,2.87,0,1.72,19.51,0,0
 60-70,0,0,0,0,84.41,0.98,11.78,20.61,5.89,1.96,2.94,0.98,1.96,7.85,0.98,4.91,0,3.93,0,0,235.57,0.98,0,33.37,22.58,0,0,36.32,0,0.98,11.78,0,0,0,0,0,1.96,0.98,7.85,21.59,0,0
 72-82,0,0,0,0,101.11,2.94,17.67,36.32,4.91,0.98,3.93,0.98,1.96,7.85,0,2.94,0,4.91,1.96,0,293.52,2.94,0.98,50.06,28.47,0,0.98,45.16,0,0,19.63,0,0,0,0,0,0,2.94,9.82,47.12,0,0.98
 84-94,0,0,2.12,0,138.06,0,20.18,46.73,16.99,1.06,2.12,0,0,7.43,1.06,1.06,0,2.12,0,0,202.85,5.31,4.25,35.05,35.05,1.06,0,63.72,0,0,38.23,0,0,1.06,0,0,3.19,8.5,5.31,63.72,0,0
 96-106,0,0,0,0,150.81,1.09,8.74,52.46,10.93,2.19,2.19,1.09,1.09,8.74,2.19,4.37,1.09,5.46,1.09,0,178.13,7.65,2.19,31.69,29.51,0,0,77.59,0,0,24.04,3.28,0,0,1.09,0,0,4.37,5.46,62.29,2.19,0
108-118,0,0,0,0,140.94,0,6.89,39.06,14.55,1.53,3.06,9.96,0,5.36,1.53,6.89,0,3.06,0.77,0,130.98,2.3,1.53,25.28,19.15,0,0.77,80.43,0,0,22.21,0,0,0,0,0,0.77,9.19,3.83,62.81,0,0.77
120,0,0,0,0,94.07,1.96,9.8,35.28,13.72,0,0,3.92,0,5.88,0,5.88,0,1.96,0,0,103.87,5.88,0,13.72,21.56,0,0,70.55,0,0,25.48,0,0,0,0,0,0,5.88,0,47.03,0,0
