stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,197.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,404.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,5.26,0,28.92,0,0,0,31.54,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,144.58,21.03,0,0,44.69,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,12.59,0,12.59,0,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.91,40.91,0,0,75.53,0,0,0,22.03,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,5,129,0,11,0,0,0,11,1,0,3,1,0,0,0,0,0,39,0,0,15,243,56,1,0,2,0,0,10,0,0,12,117,0,0,8,0,0
 24-34,0,0,0.82,1.64,6.57,4.1,0,63.21,0,0,0.82,8.21,0,0,11.49,2.46,0,1.64,0,0.82,2.46,62.39,0,0.82,34.48,857.79,27.91,15.6,8.21,0,0,4.1,0,1.64,2.46,8.21,231.48,0,0,25.45,0,1.64
 36-46,0,0,0.81,0,4.03,0.81,0,205.45,0.81,0,9.67,53.17,1.61,0,6.45,4.03,0,0.81,0.81,0,2.42,124.07,0,3.22,30.62,1623.42,30.62,16.92,7.25,0,0.81,2.42,0,1.61,0.81,0,360.94,0,0,23.36,0,0.81
 48-58,0,0,0.57,0,8.03,1.15,0,342.56,2.87,0.57,8.03,87.22,0,0,8.03,4.02,0.57,0.57,5.16,0.57,1.72,142.3,0,6.31,26.97,1429.92,17.79,8.03,10.9,0,0.57,2.3,0,1.15,0.57,0,305.26,0,1.72,28.69,0,1.15
 60-70,0,0,1.96,0.98,4.91,0.98,0,769.51,1.96,1.96,12.76,183.54,8.83,0,4.91,14.72,0,0.98,19.63,0,0,264.03,0,8.83,26.5,2231,12.76,13.74,18.65,0,0,5.89,0,9.82,0,0,298.38,0.98,3.93,33.37,2.94,0.98
 72-82,0,0,1.96,0.98,11.78,5.89,0,437.82,1.96,0,5.89,138.41,12.76,0,4.91,4.91,0,3.93,22.58,0.98,0,220.87,0,1.96,19.63,1145.6,8.83,9.82,30.43,0,1.96,2.94,0,0.98,0,0,98.17,2.94,6.87,32.39,8.83,0
 84-94,0,0,4.25,0,15.93,6.37,0,297.37,0,0,6.37,110.45,29.74,0,3.19,24.43,0,4.25,29.74,0,2.12,162.49,0,6.37,4.25,558.63,9.56,8.5,35.05,0,3.19,5.31,0,7.43,1.06,0,58.41,0,7.43,24.43,6.37,0
 96-106,0,0,3.28,0,18.58,6.56,1.09,219.66,0,1.09,8.74,81.96,20.76,0,4.37,27.32,1.09,2.19,53.55,1.09,3.28,124.58,0,5.46,7.65,469.92,8.74,15.3,41.53,0,3.28,3.28,0,4.37,1.09,0,25.14,0,3.28,28.41,5.46,0
108-118,0,0,2.3,1.53,15.32,9.19,0,173.11,2.3,1.53,1.53,76.6,30.64,0,3.06,16.85,0.77,3.06,37.53,0.77,1.53,77.36,0.77,8.43,8.43,419.75,11.49,7.66,29.87,0,3.06,2.3,0,3.83,0.77,0,14.55,6.13,3.83,20.68,6.13,0.77
120,0,0,1.96,0,23.52,13.72,1.96,174.42,3.92,3.92,5.88,101.91,31.36,0,0,35.28,0,1.96,25.48,0,0,86.23,0,3.92,11.76,533.06,5.88,5.88,35.28,0,1.96,9.8,0,1.96,0,0,25.48,3.92,3.92,21.56,3.92,0
