stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,79.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,98.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.86,2.63,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,3.15,0,6.29,9.44,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,157.35,22.03,0,0,81.82,0,0,0,0,12.59,0,0,6.29,0,0,0,0,0
 14-21,1,1,1,7,191,105,18,0,7,0,4,8,33,5,4,0,0,0,0,6,80,0,0,42,334,12,0,3,17,0,1,0,58,5,7,33,203,0,0,52,0,33
 24-34,0.82,0,1.64,0,26.27,9.03,37.76,0,7.39,14.78,7.39,2.46,1.64,13.13,1.64,0,5.75,0.82,0,44.33,271.7,0.82,0.82,129.7,295.51,0.82,0.82,6.57,0,0,2.46,0,3.28,0,1.64,23.8,97.68,0,0,181.41,0,174.02
 36-46,0,0,0,0,4.03,2.42,21.75,0,4.03,50.76,12.89,0,0,9.67,1.61,0,2.42,2.42,0,40.28,344.83,4.03,4.03,91.85,171.61,0.81,1.61,2.42,0,0.81,0,0,0,0.81,2.42,0,56.4,0,0.81,111.18,0,166.77
 48-58,0.57,0,0,0,4.59,1.72,26.4,2.3,2.87,59.1,15.49,0,0,5.16,4.59,0,2.87,1.72,0.57,16.64,453.88,6.89,6.31,89.51,74.59,0.57,0.57,3.44,0,2.3,1.15,0,0,0,0,0,30.41,0,4.02,58.53,0.57,148.62
 60-70,0.98,0,0,0,5.89,0,24.54,0.98,3.93,62.82,11.78,1.96,0,3.93,1.96,0,2.94,0.98,0,6.87,505.48,1.96,19.63,61.84,66.74,0,0,0.98,0,8.83,0,0,0,0,0.98,0,8.83,0,13.74,37.3,6.87,137.41
 72-82,0,0,0.98,0,9.82,0.98,43.19,1.96,1.96,99.15,34.36,0.98,0,10.8,16.69,0,3.93,0,0,7.85,696.98,10.8,28.47,81.48,64.79,0,0,0.98,0,7.85,0.98,0,0,0.98,0,0,4.91,0,20.61,63.81,21.6,116.82
 84-94,0,0,0,0,8.5,0,55.23,2.12,1.06,89.21,13.81,3.19,0,8.5,22.3,2.12,10.62,3.19,0,10.62,453.49,6.37,25.49,50.98,58.41,0,0,2.12,0,9.56,0,0,0,1.06,0,0,2.12,1.06,12.74,72.22,22.3,109.39
 96-106,0,0,2.19,1.09,10.93,3.28,34.97,1.09,4.37,52.46,34.97,2.19,0,19.67,42.62,0,9.84,1.09,1.09,7.65,417.47,7.65,26.23,41.53,64.48,0,1.09,3.28,0,7.65,4.37,1.09,0,1.09,0,0,1.09,1.09,6.56,72.13,30.6,112.56
108-118,0,0,0,0,6.89,0.77,16.85,1.53,4.6,42.89,16.09,3.83,0,6.89,41.36,2.3,10.72,0.77,0,4.6,327.83,1.53,7.66,45.19,60.51,0,0,2.3,0,14.55,0,0,0,0,0,0,1.53,0,5.36,53.62,14.55,88.85
120,0,0,0,0,9.8,1.96,1.96,1.96,0,23.52,13.72,1.96,0,1.96,33.32,1.96,9.8,0,1.96,1.96,188.14,0,11.76,23.52,41.16,1.96,0,1.96,0,7.84,1.96,0,0,1.96,0,0,1.96,0,7.84,17.64,7.84,35.28
