stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,658.9,11622.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.34,0,0,0,0,0,0,0,0,0,0,0
  5-6,747.82,7723.34,0,18.39,0,0,0,0,0,0,0,0,0,30.65,0,0,0,0,0,0,0,0,0,0,0,183.89,24.52,0,0,61.3,0,140.98,0,0,0,0,0,0,0,0,0,0,0
  7-9,128.81,57.83,0,123.55,0,2.63,0,194.52,0,0,0,0,0,136.69,0,0,0,0,0,0,0,0,0,0,0,1779.64,94.63,0,0,651.92,0,10.51,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,50.35,0,91.26,0,12.59,0,122.73,0,0,0,0,0,100.7,0,0,0,0,0,0,0,0,0,0,0,1343.76,100.7,0,0,560.16,0,3.15,15.73,3.15,56.65,0,12.59,3.15,0,0,0,0,0
 14-21,0,0,3,11,262,58,0,76,0,2,0,19,8,22,3,2,13,0,1,5,9,75,2,0,62,907,40,8,17,25,0,66,1,160,19,13,188,330,0,0,8,0,5
 24-34,0,0,5.75,4.93,76.34,18.88,0,153.5,2.46,7.39,4.93,28.73,3.28,0.82,3.28,11.49,33.66,4.1,4.1,5.75,17.24,128.05,2.46,0.82,64.03,1229.64,17.24,16.42,13.95,0,1.64,140.37,0,2.46,15.6,4.1,40.22,319.31,0,0,46.79,0,22.98
 36-46,0,0,2.42,0,26.59,5.64,0,198.19,4.83,7.25,9.67,34.64,2.42,1.61,2.42,10.47,6.45,0,1.61,0.81,6.45,99.1,3.22,2.42,22.56,1131.16,4.83,14.5,8.06,0,0,111.99,0,0.81,3.22,1.61,2.42,282.79,0,0,18.53,0,19.34
 48-58,0,0,1.15,0,29.26,6.31,0,366.09,4.59,2.3,12.62,79.19,1.15,0,5.16,8.03,6.89,9.18,4.02,4.59,13.77,180.75,6.89,8.61,32.71,1046.05,4.59,6.89,8.03,0,0.57,80.33,0,0,4.02,2.3,0,238.13,0,1.15,20.66,0,31.56
 60-70,0,0,1.96,0,40.24,4.91,0,510.39,5.89,7.85,9.82,101.1,11.78,0.98,2.94,13.74,6.87,10.8,4.91,4.91,2.94,162.93,7.85,12.76,20.61,1006.06,2.94,7.85,8.83,0,0.98,63.8,0,0,6.87,1.96,0,151.15,0,4.91,15.7,0.98,18.65
 72-82,0,0,4.91,0,29.45,16.69,2.94,462.36,4.91,6.87,11.78,101.11,15.71,1.96,5.89,14.72,14.72,8.83,5.89,5.89,1.96,223.82,6.87,14.72,14.72,849.14,3.93,17.67,16.69,0.98,1.96,87.37,0.98,0,8.83,0.98,0,66.75,6.87,9.82,22.58,2.94,17.67
 84-94,0,0,5.31,1.06,57.35,10.62,10.62,292.06,3.19,7.43,14.87,60.54,28.68,1.06,1.06,33.99,27.61,14.87,4.25,10.62,7.43,134.88,7.43,8.5,9.56,439.68,6.37,11.68,18.05,0,2.12,279.32,0,0,16.99,1.06,0,32.92,9.56,5.31,23.36,13.81,9.56
 96-106,0,0,3.28,1.09,73.22,7.65,7.65,216.38,3.28,9.84,5.46,63.39,25.14,0,4.37,31.69,26.23,10.93,9.84,18.58,5.46,115.84,3.28,6.56,12.02,335.5,2.19,19.67,16.39,1.09,2.19,219.66,0,0,9.84,4.37,0,17.49,8.74,5.46,36.06,7.65,9.84
108-118,0,0,4.6,0.77,55.15,12.26,19.92,149.36,3.83,16.85,5.36,54.38,21.45,0,3.06,24.51,23.74,10.72,9.96,19.15,6.89,87.32,6.13,6.89,15.32,366.13,0.77,11.49,10.72,0,1.53,167.75,0,0,13.02,2.3,0,13.79,7.66,3.06,25.28,6.89,9.19
120,0,0,1.96,0,62.71,15.68,5.88,154.82,0,9.8,1.96,45.08,35.28,0,5.88,33.32,11.76,5.88,9.8,13.72,3.92,66.63,0,5.88,17.64,401.76,3.92,23.52,11.76,1.96,1.96,137.18,0,0,9.8,1.96,0,11.76,5.88,1.96,29.4,5.88,1.96
