stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,263.57,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.66,15.77,0,42.06,0,0,0,81.49,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,633.52,44.69,0,0,257.61,0,18.4,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,34.62,0,50.35,0,6.29,0,100.7,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,730.1,53.5,0,0,267.49,0,28.32,0,28.32,0,9.44,3.15,0,0,0,0,0
 14-21,0,0,3,4,51,9,0,11,0,0,0,7,2,2,2,0,3,0,0,0,0,29,0,0,13,155,8,3,3,8,0,172,21,3,1,33,48,0,0,3,0,0
 24-34,0,0,1.64,0,21.34,1.64,0,30.37,0,6.57,0.82,9.03,0.82,0,2.46,3.28,6.57,0.82,3.28,0,1.64,37.76,5.75,0,26.27,370.21,9.03,12.31,4.93,0,0.82,496.62,0.82,4.93,0.82,10.67,109.17,0,0,19.7,0,2.46
 36-46,0,0,0,0,15.31,0,0,37.06,1.61,4.03,3.22,22.56,0.81,0,2.42,2.42,4.03,1.61,1.61,0,3.22,56.4,2.42,3.22,15.31,389.14,4.03,6.45,3.22,0,0,400.42,0,2.42,0,0,114.41,0,0,10.47,0,4.03
 48-58,0,0,0,0,15.49,0,0,74.02,2.3,6.89,2.87,40.74,3.44,1.15,5.16,5.74,2.3,1.15,1.72,1.15,7.46,103.28,1.72,5.16,23.53,307.56,5.74,4.59,4.59,0,0.57,255.34,0,1.72,1.15,0,92.38,0,1.72,17.21,0,7.46
 60-70,0,0,0,0,36.32,0,0,125.63,1.96,8.83,1.96,53.98,2.94,2.94,0.98,12.76,3.93,6.87,0.98,0,2.94,122.69,4.91,3.93,11.78,330.77,5.89,10.8,4.91,0,0,212.99,0,4.91,0.98,0,56.93,0,5.89,19.63,4.91,1.96
 72-82,0,0,3.93,0,33.38,4.91,0,111.91,2.94,14.72,5.89,77.55,9.82,0,4.91,15.71,3.93,6.87,9.82,0.98,3.93,202.22,3.93,9.82,22.58,255.23,3.93,17.67,12.76,0,0.98,231.67,0,0,1.96,0,22.58,1.96,1.96,48.1,11.78,6.87
 84-94,0,0,1.06,0,61.6,4.25,0,88.15,4.25,21.24,6.37,42.48,16.99,0,4.25,21.24,19.12,10.62,4.25,4.25,8.5,130.63,8.5,9.56,10.62,166.74,4.25,14.87,14.87,0,1.06,615.98,0,4.25,0,0,14.87,11.68,4.25,23.36,8.5,3.19
 96-106,0,0,4.37,0,84.15,9.84,2.19,80.87,1.09,12.02,2.19,54.64,19.67,0,5.46,32.79,20.76,8.74,2.19,1.09,5.46,123.49,7.65,10.93,8.74,134.42,2.19,17.49,15.3,0,4.37,501.62,0,3.28,1.09,0,12.02,6.56,10.93,34.97,16.39,3.28
108-118,0,0,3.06,0.77,68.17,0.77,3.83,64.34,3.06,23.74,3.83,41.36,16.85,0,4.6,19.92,26.81,10.72,6.89,5.36,8.43,82.72,7.66,6.13,7.66,127.92,3.83,11.49,6.89,0,3.06,360.77,0,3.06,0,0,4.6,17.62,10.72,26.81,9.19,3.83
120,0,0,1.96,0,64.67,3.92,0,43.12,3.92,21.56,3.92,48.99,17.64,0,0,33.32,9.8,3.92,1.96,3.92,0,76.43,7.84,3.92,11.76,135.23,3.92,11.76,13.72,0,1.96,260.65,0,3.92,0,0,9.8,5.88,5.88,23.52,5.88,1.96
