stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,92.25,1383.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,140.98,1979.87,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,42.91,0,0,0,6.13,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,36.8,70.98,0,57.83,0,0,186.64,0,0,0,0,0,42.06,0,0,0,0,0,0,0,0,0,0,0,1561.46,55.2,0,0,494.2,0,2.63,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,53.5,0,3.15,141.61,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,1274.52,50.35,0,0,450.02,0,0,6.29,0,75.53,0,6.29,0,0,0,0,0,0
 14-21,0,0,0,4,36,10,18,0,0,0,5,2,0,0,0,2,0,0,0,1,31,0,0,12,348,7,2,3,2,0,3,1,41,5,8,55,105,0,0,5,0,1
 24-34,0,0,0.82,0.82,16.42,0,71.41,0,0,0.82,13.95,2.46,0,2.46,0.82,1.64,0.82,1.64,0.82,1.64,38.58,0,0,26.27,649.3,3.28,4.1,6.57,0,0,4.93,0,0,0,8.21,12.31,137.08,0,0,10.67,0,0
 36-46,0,0,0.81,0.81,7.25,0.81,147.44,0,0,0.81,30.62,0,0.81,0.81,0.81,1.61,0,0.81,2.42,1.61,60.43,0,1.61,16.92,723.49,2.42,5.64,6.45,0,0,5.64,0,0,1.61,3.22,0.81,174.02,0,0,5.64,0,0
 48-58,0,0,0,0,5.74,0,179.6,1.15,1.72,1.72,37.3,1.72,0.57,0,0.57,1.72,0.57,2.3,0.57,0,68.86,0,1.72,11.48,439.53,1.72,4.02,4.02,0,0,3.44,0,0,0.57,0,0,93.53,0,0.57,2.87,0,0.57
 60-70,0,0,0,0,9.82,1.96,264.03,0.98,3.93,7.85,39.26,0,0,0,0.98,2.94,0,1.96,0,1.96,80.48,0,3.93,5.89,435.8,1.96,6.87,4.91,0,0,2.94,0,0,0,0,0,74.6,0,0,3.93,0,2.94
 72-82,0,0,0,0,18.65,6.87,235.6,0,1.96,1.96,46.14,1.96,0,0.98,2.94,1.96,0.98,2.94,0,0,134.49,0.98,1.96,10.8,380.88,3.93,5.89,1.96,0,0,7.85,0,0,0.98,0,0,42.21,2.94,3.93,10.8,4.91,1.96
 84-94,0,0,1.06,0,19.12,4.25,159.31,0,4.25,5.31,41.42,2.12,1.06,2.12,7.43,3.19,4.25,2.12,1.06,0,72.22,1.06,8.5,14.87,174.17,2.12,3.19,7.43,0,0,32.92,0,0,0,2.12,0,29.74,2.12,3.19,11.68,3.19,3.19
 96-106,0,0,0,0,21.86,4.37,104.91,2.19,3.28,1.09,44.81,8.74,0,1.09,7.65,2.19,5.46,3.28,0,0,87.43,4.37,2.19,10.93,166.11,1.09,1.09,12.02,0,1.09,15.3,0,0,0,0,0,12.02,0,3.28,10.93,1.09,2.19
108-118,0,0,1.53,0.77,26.81,7.66,87.32,0,4.6,2.3,32.17,1.53,0,1.53,8.43,5.36,5.36,3.83,1.53,2.3,75.83,0,3.06,9.96,245.11,3.06,6.89,8.43,0,0.77,14.55,0,0,0.77,0,0,11.49,0.77,3.06,9.96,1.53,2.3
120,1.96,0,1.96,0,21.56,9.8,72.51,0,0,1.96,41.16,3.92,0,0,7.84,7.84,1.96,0,1.96,0,45.08,1.96,3.92,15.68,239.09,3.92,3.92,5.88,0,1.96,21.56,0,0,0,0,0,9.8,0,0,9.8,3.92,0
