stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,158.14,1251.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,1538.54,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,61.3,6.13,0,0,12.26,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,36.8,21.03,0,63.09,0,0,0,63.09,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,793.87,23.66,0,0,302.3,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,53.5,0,0,0,91.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.42,28.32,0,0,220.29,0,0,0,0,28.32,0,0,0,0,0,0,0,0
 14-21,0,0,2,2,56,12,0,11,0,0,0,6,5,2,0,0,0,0,0,0,0,22,0,0,14,194,1,1,2,2,0,3,0,23,1,0,27,77,0,0,1,0,0
 24-34,0,0,0,0.82,10.67,0.82,0,32.01,0,0.82,0.82,12.31,0,0,0,0,2.46,0,0.82,0.82,1.64,54.18,0.82,0,17.24,424.38,2.46,3.28,1.64,0,0,6.57,0,0,1.64,0,8.21,82.09,0,0,7.39,0,1.64
 36-46,0,0,0,0,7.25,0.81,0,78.15,1.61,0.81,1.61,18.53,0,0,0.81,0,0.81,0,0,0,0.81,56.4,0,1.61,12.89,548.66,3.22,3.22,1.61,0,0,8.86,0,0,0,0,0,112.79,0,0,4.83,0,0.81
 48-58,0,0,0,0,5.74,0,0,169.85,0.57,2.3,4.02,38.44,0,0,1.15,1.15,0.57,0.57,0.57,1.72,0.57,75.17,0,0.57,9.75,464.21,1.72,1.72,0.57,0,0,2.3,0,0,0,0.57,0,92.96,0,0,1.72,0,1.72
 60-70,0,0,0,0,9.82,0.98,0,181.58,0,2.94,2.94,32.39,0,0,2.94,2.94,0.98,0,0.98,0,0,73.61,0,0,9.82,307.22,0,2.94,0,0,0.98,0.98,0,0,0,1.96,0,41.22,0,0.98,4.91,1.96,2.94
 72-82,0,0,0.98,0,4.91,1.96,0,119.76,0,0,5.89,41.23,0.98,0,0.98,0,0.98,0.98,0.98,0,0,114.85,0,8.83,3.93,313.15,1.96,1.96,1.96,0,1.96,7.85,0,0,4.91,0,0,13.74,1.96,2.94,5.89,2.94,1.96
 84-94,0,0,0,0,8.5,0,0,69.03,0,4.25,4.25,26.55,4.25,0,0,2.12,5.31,3.19,4.25,1.06,2.12,53.1,0,1.06,5.31,128.51,1.06,1.06,6.37,0,2.12,9.56,0,0,1.06,0,0,13.81,0,1.06,6.37,0,1.06
 96-106,0,0,1.09,0,5.46,2.19,0,50.27,0,2.19,2.19,27.32,2.19,0,0,2.19,0,1.09,2.19,2.19,0,45.9,0,2.19,6.56,72.13,0,2.19,4.37,0,1.09,3.28,0,0,1.09,0,0,5.46,0,1.09,12.02,1.09,3.28
108-118,0,0,0.77,0,13.79,0,0.77,42.13,0.77,2.3,1.53,13.02,2.3,0,0,7.66,0.77,0.77,0.77,2.3,0.77,45.19,0.77,1.53,5.36,98.81,0.77,2.3,3.06,0,0,9.19,0,0,0.77,0,0,2.3,0,1.53,5.36,2.3,0
120,0,0,1.96,0,21.56,3.92,0,31.36,0,1.96,0,19.6,3.92,0,0,5.88,1.96,1.96,0,0,0,27.44,3.92,1.96,13.72,117.59,0,0,1.96,0,0,7.84,0,0,0,0,0,1.96,0,1.96,3.92,1.96,0
