stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,144.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,147.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,7.89,0,0,0,13.14,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,162.98,0,0,0,52.57,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,0,0,37.76,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,251.76,9.44,0,0,91.26,0,3.15,0,18.88,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,0,3,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,37,1,0,1,1,0,0,3,1,2,6,15,0,0,0,0,0
 24-34,0,0,1.64,0.82,2.46,0,0,15.6,0,0.82,0,3.28,0.82,0,0.82,0,7.39,0,0,1.64,0.82,12.31,0,0,4.1,118.2,1.64,2.46,0,0,0,2.46,0,0,1.64,3.28,23.8,0,0,1.64,0,2.46
 36-46,0,0,0,0,3.22,0,0,20.14,0,0,0,10.47,0,0,0,1.61,1.61,0,0.81,0.81,1.61,8.06,0,0,3.22,130.52,2.42,1.61,0.81,0,0,4.03,0,0.81,3.22,0,28.2,0,0,0,0,0
 48-58,0,0,0.57,0,1.72,0.57,0,47.05,2.87,0.57,1.15,8.61,0,0,0.57,0.57,0,0,0.57,0.57,0.57,17.79,0.57,0,5.74,108.45,0,1.15,1.15,0,0,1.72,0,0,0,0,25.82,0,0,2.87,0,1.15
 60-70,0,0,0,0,1.96,0,0,55.95,0,1.96,2.94,9.82,0,0,0.98,1.96,0,1.96,0,0.98,0,23.56,0,0.98,5.89,69.69,1.96,1.96,1.96,0,0,4.91,0,0.98,0.98,0,20.61,0,0,0.98,0,0
 72-82,0,0,1.96,0,7.85,2.94,0,118.78,0.98,0,3.93,32.39,1.96,0,2.94,2.94,0.98,0,0.98,0,0,51.05,1.96,0.98,7.85,153.14,0,4.91,3.93,0,0,0.98,0,0.98,0,0,5.89,0.98,0.98,2.94,1.96,0.98
 84-94,0,0,0,0,2.12,0,0,54.16,1.06,1.06,2.12,8.5,2.12,0,1.06,2.12,4.25,1.06,0,0,0,15.93,1.06,0,3.19,53.1,0,0,1.06,0,0,6.37,0,0,2.12,0,10.62,2.12,0,1.06,1.06,2.12
 96-106,0,0,0,0,5.46,2.19,1.09,43.71,1.09,0,1.09,10.93,4.37,0,0,1.09,2.19,0,0,0,0,19.67,0,0,4.37,40.44,1.09,8.74,4.37,0,0,6.56,0,0,1.09,0,1.09,0,0,4.37,2.19,0
108-118,0,0,0,0,1.53,0.77,1.53,16.85,0.77,0.77,0,8.43,1.53,0,0,2.3,2.3,0.77,0.77,0,0,9.96,0,0,2.3,44.43,0.77,0.77,2.3,0.77,0.77,5.36,0,0,0.77,0,0.77,0,0,3.06,0.77,0.77
120,0,0,0,0,11.76,0,0,13.72,0,1.96,0,13.72,3.92,0,0,5.88,1.96,0,0,0,0,13.72,1.96,0,3.92,33.32,0,0,0,0,0,1.96,0,0,0,0,0,0,1.96,0,0,0
