stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,99.89,0,0,13.14,0,0,0,2.63,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,42.06,86.75,0,0,15.77,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,6.29,28.32,0,56.65,0,0,0,9.44,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,3.15,922.06,336.73,0,0,75.53,0,0,3.15,6.29,0,6.29,0,0,0,0,0,0
 14-21,0,0,0,8,418,10,0,27,0,0,0,6,1,1,3,0,5,0,0,0,0,173,1,0,114,1690,234,0,65,2,0,8,16,1,4,46,310,0,0,0,0,0
 24-34,0,0,0,13.13,315.21,1.64,0,60.74,0,0.82,4.93,18.06,0,0,6.57,0,4.93,0.82,4.93,0.82,0,307,6.57,0,73.06,3948.32,85.37,2.46,47.61,0,0,37.76,0,0,0.82,8.21,598.4,0,0,9.03,0,0.82
 36-46,0,0,0,4.83,84.6,1.61,0,97.49,0,2.42,4.03,138.58,0,0,11.28,0.81,0.81,0,8.86,0.81,0,263.45,4.83,0.81,45.92,3842.24,58.01,1.61,29,0,0.81,39.48,0,0,0.81,0,615.53,0,0,4.03,0,1.61
 48-58,0,0,0,1.72,116.48,0,0,281.16,1.72,1.15,8.61,362.07,1.15,0,13.77,0.57,1.15,0,8.61,1.15,1.72,306.99,6.31,1.15,40.74,2579.25,24.1,1.15,22.95,0,1.15,25.82,0,1.15,0.57,0,439.53,0,0,6.31,0,2.87
 60-70,0,0,0,0,62.82,0.98,0,253.23,5.89,1.96,1.96,323.9,6.87,0.98,4.91,2.94,0.98,0,12.76,0.98,0,300.35,2.94,0,22.58,1979.73,22.58,0,21.59,0,0.98,17.67,0,0,0,0,197.29,0.98,0.98,3.93,0,1.96
 72-82,0,0,0,0,92.28,2.94,0,338.67,6.87,2.94,7.85,424.08,7.85,0,11.78,2.94,0,1.96,20.61,0.98,0,460.4,11.78,0,30.43,1552.01,12.76,1.96,36.32,0,0,32.39,0,0,0,0,104.06,0.98,5.89,13.74,0.98,1.96
 84-94,0,0,0,0,172.05,1.06,1.06,297.37,10.62,2.12,10.62,255.95,10.62,0,8.5,3.19,0,3.19,28.68,0,0,315.43,9.56,1.06,18.05,908.04,16.99,1.06,40.36,0,0,134.88,0,0,0,0,83.9,0,4.25,5.31,5.31,0
 96-106,1.09,0,0,0,169.39,3.28,0,226.22,12.02,10.93,12.02,279.77,17.49,0,15.3,0,5.46,0,31.69,1.09,1.09,308.18,15.3,1.09,24.04,757.34,24.04,2.19,64.48,0,1.09,121.31,0,0,0,0,41.53,0,4.37,14.21,3.28,2.19
108-118,0,0,0.77,0,126.38,0.77,0,143.24,9.19,3.83,5.36,232.85,12.26,0,4.6,3.06,4.6,1.53,14.55,0,0,209.87,4.6,0.77,7.66,882.39,32.17,1.53,39.06,0,0.77,98.81,0,1.53,0.77,0,19.92,1.53,0,10.72,1.53,0
120,1.96,0,0,0,174.42,0,0,178.34,13.72,7.84,0,225.38,5.88,0,9.8,1.96,1.96,0,11.76,1.96,0,158.74,5.88,0,19.6,868.19,47.03,0,29.4,0,1.96,123.47,0,0,0,0,27.44,1.96,0,7.84,0,0
