stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,105.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,79.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,10.51,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18,0,0,0,9.44,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,13,37,0,9,0,0,0,4,0,0,0,0,1,0,1,0,0,15,0,0,8,90,4,2,4,1,0,1,14,1,1,17,31,0,0,1,0,0
 24-34,0,0,0.82,0.82,7.39,10.67,0,2.46,0,0,0,4.1,0,0,0,0,0,0,0,0,0.82,10.67,0,0,5.75,93.58,0,2.46,1.64,0,0,4.93,0,0,0,0.82,30.37,0,0,4.93,0,0.82
 36-46,0,0,0,0,4.83,0.81,0,12.89,0,0,0,4.83,0,0,1.61,0,0,0.81,0,0,0.81,11.28,0,0.81,4.83,92.65,0.81,1.61,2.42,0,0,2.42,0,0,0,0,24.98,0,0,0.81,0,1.61
 48-58,0,0,0,0,2.87,0,0,39.02,0,0.57,2.3,8.61,0,0,0,0,0,0,0,0,0.57,18.94,0,0,2.3,122.79,1.15,1.15,1.15,0,0.57,2.3,0,0,0,0,33.85,0,0.57,2.3,0,0.57
 60-70,0,0,0,0,0.98,0,0,55.95,0,1.96,1.96,8.83,0,0,0.98,0.98,0,0,0.98,0.98,0.98,15.7,0,0.98,1.96,80.48,0,0.98,0,0,1.96,3.93,0,0,0,0,13.74,0,0.98,0,0,0
 72-82,0,0,0.98,0,3.93,0.98,0,32.39,0,0,0,5.89,2.94,0,0,3.93,0,0,0,0,0,13.74,0,0,1.96,26.5,0,1.96,0.98,0,0,0.98,0,0,0,0,2.94,0,0,2.94,2.94,0
 84-94,0,0,1.06,1.06,13.81,2.12,0,46.73,0,0,3.19,8.5,1.06,1.06,2.12,2.12,3.19,3.19,0,1.06,1.06,11.68,0,1.06,1.06,38.23,0,0,4.25,0,1.06,9.56,0,2.12,0,0,6.37,3.19,0,2.12,2.12,0
 96-106,0,0,2.19,0,10.93,0,1.09,18.58,1.09,0,1.09,6.56,5.46,0,0,13.11,3.28,1.09,0,1.09,0,22.95,1.09,0,2.19,19.67,0,2.19,1.09,0,0,6.56,0,1.09,0,0,3.28,0,0,3.28,1.09,2.19
108-118,0,0,0.77,0,10.72,0.77,0,25.28,0,5.36,0,9.96,2.3,0,0.77,5.36,1.53,0.77,1.53,0,0,18.38,0.77,0.77,1.53,40.6,0.77,3.06,5.36,0,0,0.77,0,0.77,0,0,0.77,0,0,1.53,0.77,0
120,0,0,0,1.96,9.8,0,0,15.68,0,5.88,1.96,5.88,3.92,0,0,0,0,1.96,0,0,0,11.76,0,0,1.96,37.24,1.96,0,5.88,0,1.96,1.96,0,0,0,0,1.96,0,1.96,0,0,0
