stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,118.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,9.44,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,72.38,0,0,0,6.29,0,0,3.15,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,2,8,3,6,0,1,0,4,0,0,1,0,0,0,0,0,0,9,0,0,2,81,2,1,0,0,0,0,1,6,2,2,11,22,0,0,2,0,0
 24-34,0,0,0,0,5.75,1.64,22.16,0,0,1.64,8.21,0.82,0,0.82,0.82,4.93,0,0.82,0.82,0,17.24,0,0.82,10.67,226.56,0,6.57,4.1,0,0,2.46,0,0.82,7.39,2.46,4.1,41.04,0,0,6.57,0,0.82
 36-46,0,0,0.81,0,1.61,0,44.31,0,0,2.42,8.86,0,0,1.61,0.81,0,0,0,0,0.81,26.59,0,0,8.86,215.92,0,4.83,0.81,0,0.81,4.03,0,0,0,0,0,44.31,0,0,3.22,0,0.81
 48-58,0,0,0,0.57,2.87,0,84.35,0,0.57,1.72,25.82,1.15,0,0.57,1.15,1.15,0,1.15,0,0,43.04,0.57,1.72,5.16,161.81,0,2.3,1.15,0,0,3.44,0,1.15,1.15,0.57,0,40.17,0,0,2.87,0,0.57
 60-70,0,0,0,0,0.98,0,118.76,4.91,0,1.96,17.67,0.98,0,0,2.94,0,0,0,0,0.98,61.84,0,2.94,6.87,98.15,0,0.98,0.98,0,0,3.93,0,0,0.98,0,0,13.74,0,2.94,2.94,0,0.98
 72-82,0,0,0,0,2.94,0.98,121.73,0,0,3.93,32.39,5.89,0,0.98,0.98,1.96,1.96,1.96,0.98,0,66.75,0.98,0,6.87,114.85,0.98,1.96,0.98,0,0,1.96,0.98,0,2.94,0.98,0,9.82,0,0.98,6.87,0,3.93
 84-94,0,0,0,0,9.56,1.06,78.59,0,2.12,3.19,15.93,2.12,0,3.19,4.25,2.12,1.06,0,2.12,0,48.85,0,0,6.37,73.28,0,3.19,2.12,0,0,7.43,0,0,3.19,1.06,0,4.25,1.06,2.12,4.25,3.19,1.06
 96-106,0,0,0,0,9.84,2.19,56.83,1.09,0,1.09,9.84,4.37,0,1.09,1.09,5.46,3.28,3.28,2.19,0,55.74,0,0,12.02,68.85,1.09,6.56,6.56,0,2.19,4.37,0,0,4.37,1.09,0,1.09,1.09,2.19,5.46,2.19,4.37
108-118,0,0,0,0,8.43,1.53,51.32,0,0.77,0,19.15,2.3,0,0,3.06,3.06,2.3,0.77,1.53,0.77,29.87,0.77,1.53,7.66,68.17,0.77,2.3,3.83,0,0,3.06,0,0,0.77,0.77,0,3.06,0.77,0,7.66,2.3,0.77
120,0,0,1.96,0,3.92,3.92,50.95,0,0,1.96,11.76,1.96,0,0,9.8,1.96,0,0,0,0,11.76,0,0,5.88,60.75,0,0,1.96,0,0,1.96,0,0,3.92,0,0,0,0,0,1.96,1.96,0
