stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,7.89,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,26.29,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,3.15,0,3.15,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,75.53,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,5,0,9,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,38,0,1,1,0,0,0,1,0,0,1,44,0,0,1,0,0
 24-34,0,0,4.93,0,2.46,0,0,10.67,0,0,0,0.82,0,0,0,0,0.82,0,0,0,0.82,1.64,0,0,1.64,433.41,0,18.88,6.57,0,0,4.93,0,0,0,0.82,156.78,0,0,0.82,0,0
 36-46,0,0,4.03,0,2.42,0,0,14.5,0.81,0.81,0.81,1.61,0,0,0.81,0,0,0,0.81,0,0.81,7.25,0,0,1.61,1208.5,0,31.42,4.83,0,0.81,4.03,0,0,0.81,0,278.76,0,0,0,0,0
 48-58,0,0,2.87,0,9.75,0.57,0,131.4,0,2.87,0,20.08,0,0,0,0.57,1.15,0,1.72,0,0,33.28,0.57,0,5.74,1672.07,0,21.8,11.48,0,0.57,3.44,0,0,0.57,0,290.35,0,0,0.57,0,0.57
 60-70,0,0,2.94,0,9.82,1.96,0,569.28,0.98,0,3.93,27.48,1.96,0,0,0,0,2.94,6.87,0.98,0,27.48,0.98,0,0,2619.68,0.98,21.59,22.58,0,0.98,6.87,0,0.98,0,0,346.48,0,0.98,0.98,0.98,1.96
 72-82,0,0,13.74,0,25.52,5.89,0,1237.88,0,1.96,2.94,79.51,3.93,0,1.96,1.96,0,2.94,10.8,0.98,0.98,54.97,0,0.98,2.94,2791.85,0,39.27,36.32,0,0,2.94,0,0,0,0,251.31,6.87,0.98,3.93,1.96,5.89
 84-94,0,0,8.5,0,39.3,6.37,0,845.38,1.06,2.12,1.06,77.53,2.12,0,0,1.06,1.06,4.25,11.68,0,1.06,45.67,1.06,4.25,3.19,1556.95,0,13.81,62.66,0,0,12.74,0,0,0,0,133.82,12.74,3.19,2.12,1.06,0
 96-106,0,0,6.56,0,44.81,12.02,2.19,972.63,1.09,5.46,5.46,85.24,5.46,0,1.09,8.74,2.19,5.46,27.32,4.37,1.09,55.74,2.19,3.28,2.19,1390.1,0,26.23,78.68,0,1.09,22.95,0,1.09,2.19,0,76.5,51.36,2.19,4.37,1.09,5.46
108-118,0,0,5.36,0,32.94,3.83,0.77,749.11,2.3,3.83,2.3,68.94,3.83,0,0,5.36,0,2.3,16.85,3.06,0.77,48.26,0.77,1.53,3.83,1576.35,3.06,19.15,53.62,0,1.53,14.55,0,0.77,0.77,0,51.32,54.38,0.77,4.6,2.3,0.77
120,0,0,7.84,0,58.79,5.88,0,705.52,7.84,5.88,0,88.19,1.96,0,3.92,13.72,0,1.96,11.76,0,0,39.2,0,1.96,5.88,2167.52,1.96,23.52,62.71,0,0,13.72,0,3.92,0,0,80.35,15.68,0,5.88,1.96,0
