stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,948.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,447.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,0,0,7.89,0,0,18.4,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,99.89,2.63,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,9.44,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.44,3.15,0,0,34.62,0,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,2,15,5,9,0,0,0,1,0,0,1,0,2,0,0,0,0,8,0,0,17,93,2,1,2,2,0,6,0,10,2,1,15,30,0,0,3,0,1
 24-34,0,0,0,1.64,8.21,0.82,22.16,0,1.64,1.64,4.93,0,0,1.64,0,0.82,0,0.82,0,1.64,14.78,0,0,5.75,151.86,2.46,2.46,5.75,0,0,18.88,0,0,1.64,0,2.46,43.51,0,0,7.39,0,4.93
 36-46,0,0,0,0,1.61,0.81,23.36,0,1.61,0.81,5.64,0,0.81,0,0.81,0,0,0,0,0.81,14.5,0,0,0,155.49,1.61,1.61,2.42,0,0,16.11,0,0,2.42,0,0,41.09,0,0.81,3.22,0,0.81
 48-58,0,0,0,0,3.44,1.15,44.18,0,0.57,0.57,14.35,0,0.57,0,1.15,0,1.72,1.15,0,1.15,24.67,1.15,0,6.31,160.09,0.57,0.57,3.44,0,0.57,10.9,0,0,0.57,0.57,0,41.89,0,0,4.02,0,1.72
 60-70,0,0,0.98,0,2.94,0.98,95.21,0.98,0,1.96,25.52,1.96,0.98,0.98,0.98,0,0.98,1.96,0.98,0,27.48,0,0,3.93,177.66,0,0,8.83,0,0,19.63,0,0,0,0.98,0,25.52,0,0.98,2.94,0,1.96
 72-82,0,0,0,0,6.87,0.98,86.39,0,1.96,3.93,29.45,2.94,0,0,3.93,2.94,0.98,8.83,0,1.96,41.23,0,0,1.96,149.21,0,3.93,22.58,0,0.98,14.72,0,0,0.98,0,0,21.6,0,1.96,5.89,1.96,3.93
 84-94,0,0,0,0,8.5,3.19,45.67,1.06,1.06,2.12,23.36,4.25,1.06,0,8.5,3.19,6.37,10.62,1.06,2.12,30.8,1.06,1.06,4.25,78.59,1.06,2.12,35.05,0,0,52.04,0,0,5.31,0,0,6.37,0,1.06,12.74,1.06,2.12
 96-106,0,0,0,0,6.56,8.74,56.83,1.09,1.09,0,20.76,5.46,0,0,12.02,5.46,2.19,15.3,0,2.19,30.6,0,2.19,6.56,78.68,0,0,53.55,0,1.09,49.18,0,0,1.09,0,0,3.28,2.19,2.19,4.37,2.19,4.37
108-118,0,0,0,0,16.09,2.3,39.06,0,1.53,1.53,15.32,5.36,0,0,4.6,4.6,3.83,6.89,2.3,3.83,27.57,1.53,0.77,3.06,77.36,0,2.3,33.7,0,0.77,29.11,0,0,1.53,0,0,3.83,1.53,0.77,6.89,0.77,2.3
120,0,0,1.96,0,7.84,7.84,35.28,1.96,5.88,3.92,21.56,7.84,0,0,9.8,0,0,11.76,0,1.96,29.4,1.96,1.96,9.8,94.07,0,5.88,33.32,0,0,33.32,0,0,1.96,0,0,11.76,1.96,0,5.88,0,0
