stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,118.6,2582.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.85,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,288.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,7.89,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,7.89,0,0,5.26,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.06,88.12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,41,3,0,33,0,2,0,12,0,0,0,0,1,0,0,0,1,16,0,0,8,706,262,0,3,7,0,55,0,1,8,0,12,255,0,0,1,0,0
 24-34,0,0,0,1.64,77.16,0.82,0,152.68,1.64,10.67,11.49,87.83,0.82,0.82,1.64,0.82,5.75,0.82,3.28,0.82,4.93,46.79,8.21,1.64,23.8,1836.26,41.04,13.95,17.24,0,0.82,302.08,0,0,9.85,2.46,21.34,623.03,0,0,13.13,0,0.82
 36-46,0,0,0,1.61,47.53,0.81,0,164.36,8.06,20.14,25.78,184.5,0,0,0,2.42,6.45,2.42,4.03,0,6.45,65.26,9.67,0.81,32.23,1507.41,37.87,23.36,10.47,0,0,275.54,0.81,0,3.22,4.03,0.81,629.23,0,0,6.45,0,2.42
 48-58,0.57,0,0,1.15,26.97,0,0,134.84,9.75,20.66,20.08,257.64,1.72,0,0,9.18,3.44,1.72,4.59,0,5.74,64.27,8.03,5.16,17.21,433.22,27.54,9.18,5.74,0,0,144.03,0,0,3.44,4.02,0,239.28,0,0.57,0.57,0.57,1.72
 60-70,0,0,0,0.98,23.56,0,0,135.45,7.85,11.78,12.76,330.77,3.93,0,0,7.85,6.87,7.85,3.93,1.96,2.94,124.65,12.76,4.91,26.5,227.71,38.28,12.76,4.91,0,1.96,100.12,0,0,0,3.93,0,106,0.98,0,0.98,0,1.96
 72-82,0,0,0.98,0,28.47,0.98,3.93,108.96,1.96,19.63,11.78,334.75,14.72,0,0,2.94,11.78,7.85,4.91,0.98,2.94,123.69,9.82,7.85,20.61,158.05,44.17,6.87,8.83,0,1.96,106.02,0,0,1.96,8.83,0,49.08,3.93,3.93,0,0.98,0
 84-94,0,0,0,0,35.05,0,1.06,210.28,5.31,20.18,18.05,242.14,19.12,0,0,11.68,15.93,9.56,10.62,2.12,1.06,107.27,8.5,1.06,15.93,134.88,60.54,12.74,9.56,0,2.12,163.55,0,0,5.31,12.74,0,42.48,11.68,1.06,3.19,0,0
 96-106,0,0,1.09,0,36.06,2.19,4.37,177.04,6.56,12.02,7.65,201.08,14.21,0,0,6.56,13.11,12.02,13.11,2.19,1.09,98.36,13.11,5.46,15.3,103.82,64.48,25.14,5.46,0,5.46,180.32,0,0,2.19,15.3,0,44.81,5.46,0,2.19,2.19,0
108-118,1.53,0,0.77,0.77,44.43,0.77,14.55,177.7,7.66,22.98,5.36,177.7,12.26,0,0,6.13,16.85,31.4,6.13,7.66,0.77,62.04,8.43,1.53,20.68,144,82.72,15.32,4.6,0,3.83,210.64,0,0,2.3,26.04,0,17.62,3.83,0.77,2.3,0,0
120,0,0,0,0,45.08,0,3.92,90.15,7.84,13.72,3.92,168.54,9.8,0,0,9.8,7.84,15.68,1.96,0,0,64.67,11.76,1.96,25.48,135.23,105.83,9.8,3.92,0,5.88,160.7,0,0,1.96,9.8,0,23.52,0,0,1.96,0,0
