stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1423.22,21427.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.79,0,0,0,0,0,0,0,0,0,0,0
  5-6,1924.71,19400.3,0,30.65,0,0,0,0,0,0,0,0,0,91.94,0,0,0,0,0,0,0,0,0,0,0,496.5,67.43,0,0,153.24,0,300.35,0,0,0,0,0,0,0,0,0,0,0
  7-9,352.25,247.1,0,386.42,0,5.26,0,822.79,0,0,0,0,0,360.13,0,0,0,0,0,0,0,0,0,0,0,7528.63,244.47,0,0,2371.1,0,7.89,65.72,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,157.35,0,198.26,0,34.62,0,509.81,0,0,0,0,0,28.32,0,0,0,0,0,3.15,0,0,0,0,3.15,4050.15,113.29,0,0,1217.88,0,6.29,31.47,3.15,110.14,0,9.44,6.29,0,0,0,0,0
 14-21,1,0,2,25,272,69,0,318,0,1,0,43,14,2,9,0,3,1,1,4,0,216,1,0,198,3211,39,10,35,71,0,10,12,308,12,10,355,864,0,0,7,0,4
 24-34,0.82,0,2.46,9.85,117.38,8.21,0,585.27,0,9.85,5.75,67.31,7.39,0.82,9.85,2.46,3.28,2.46,6.57,3.28,1.64,354.61,0.82,1.64,127.23,3992.64,23.8,27.09,37.76,0,0.82,36.94,0.82,2.46,3.28,2.46,55,836.45,0,0,32.01,0,2.46
 36-46,0,0,0,0.81,29.81,0.81,0,949.08,0.81,2.42,12.09,106.35,3.22,0,6.45,0,0.81,4.83,2.42,1.61,1.61,290.85,0,4.83,72.51,2803.73,6.45,16.92,8.06,0,0,16.11,2.42,0.81,2.42,3.22,0,552.69,0,0,8.06,0,1.61
 48-58,0,0,0,0,22.38,0.57,0,730.45,0,1.15,17.21,145.75,0.57,0,5.74,0.57,0.57,0.57,4.02,1.72,1.15,342.56,1.15,5.16,59.1,1455.17,6.31,9.75,14.35,0,1.72,10.33,0.57,0,0.57,0.57,0,273.7,0,0,10.9,0,1.72
 60-70,0,0,0.98,0,14.72,0,0,562.41,1.96,1.96,13.74,156.06,0.98,0.98,2.94,3.93,2.94,0,1.96,0,0,289.55,2.94,8.83,39.26,986.43,6.87,3.93,7.85,0,2.94,9.82,0,0,2.94,0.98,0,113.86,0,0.98,8.83,1.96,0
 72-82,0,0,1.96,0,28.47,2.94,0,316.1,0.98,2.94,44.17,153.14,4.91,0,3.93,1.96,0.98,2.94,1.96,1.96,0,476.11,3.93,3.93,46.14,916.87,4.91,12.76,18.65,0,0.98,11.78,0,0,0,0.98,0,94.24,2.94,4.91,23.56,7.85,0
 84-94,0,0,2.12,0,27.61,3.19,0,259.14,0,4.25,30.8,100.89,7.43,1.06,4.25,6.37,4.25,8.5,6.37,1.06,2.12,344.1,1.06,8.5,42.48,505.53,7.43,7.43,12.74,0,0,28.68,0,0,1.06,0,0,44.61,4.25,5.31,12.74,3.19,3.19
 96-106,0,0,0,0,45.9,7.65,1.09,237.15,5.46,5.46,32.79,110.38,9.84,0,3.28,13.11,3.28,3.28,6.56,3.28,0,346.43,1.09,8.74,55.74,487.41,4.37,9.84,27.32,0,2.19,12.02,0,0,4.37,1.09,0,30.6,1.09,9.84,22.95,7.65,1.09
108-118,0,0,0.77,0,40.6,5.36,0,212.94,1.53,5.36,25.28,107.23,7.66,0,3.83,9.19,6.89,6.13,7.66,3.83,0.77,300.26,0.77,8.43,49.02,730.73,6.89,13.79,27.57,0,3.06,11.49,0,0,0.77,0,0,19.92,0.77,3.83,19.15,2.3,2.3
120,0,0,1.96,0,35.28,7.84,0,176.38,1.96,5.88,21.56,78.39,3.92,0,3.92,5.88,0,5.88,3.92,1.96,0,219.5,1.96,5.88,23.52,474.27,9.8,1.96,7.84,0,1.96,11.76,0,0,1.96,3.92,0,9.8,5.88,3.92,9.8,5.88,0
