stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,177.76,18.39,0,0,0,0,0,0,0,0,0,0,0,67.43,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,149.84,21.03,0,5.26,0,0,0,925.31,0,0,0,0,0,730.78,0,0,0,0,0,0,0,0,0,0,0,318.07,7.89,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,22.03,0,34.62,0,3.15,0,1526.28,0,0,0,0,0,311.55,0,0,0,0,0,3.15,0,0,0,0,0,3002.21,15.73,0,0,141.61,0,6.29,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,0,294,32,0,1322,0,0,0,3,0,24,1,0,1,0,0,0,0,24,0,0,8,2009,8,12,1,3,0,41,16,5,2,19,54,0,0,2,0,0
 24-34,0,0,0,1.64,93.58,1.64,0,1672.08,0,0.82,0,9.03,0,0.82,0,0,2.46,0,0.82,0.82,0.82,13.13,1.64,0,8.21,1348.67,1.64,15.6,0.82,0.82,0,50.07,1.64,1.64,0,4.93,64.85,0,0,12.31,0,0
 36-46,0,0,0,0,18.53,0.81,0,1795.84,0,0.81,0,16.92,0,0,0,0.81,0.81,0.81,0,0,0,17.72,0,0,1.61,815.34,0.81,11.28,0,0,0,20.95,0,0,0,1.61,28.2,0,0,5.64,0,1.61
 48-58,0,0,0,0,13.2,0,0,1756.99,1.15,2.3,0,35,0,0,1.15,0.57,0,2.87,0,0.57,0,17.79,1.15,0.57,4.59,644.38,0.57,7.46,1.72,0,0,9.18,0,0,0,0,35,0,0,4.59,0,3.44
 60-70,0,0,0,0,16.69,0,0,1636.2,0,0.98,1.96,60.85,0,0,0.98,0,0.98,0,0,0,0.98,21.59,0,0.98,0.98,452.48,0,6.87,1.96,0,0,3.93,0,0,0,0,22.58,0,0.98,0,0.98,0.98
 72-82,0,0,1.96,0,12.76,6.87,0,1551.03,0.98,2.94,1.96,151.18,1.96,0.98,0,2.94,0,0.98,1.96,0.98,0,51.05,0,0,3.93,528.13,0.98,16.69,2.94,0,0.98,5.89,0,0,0.98,0,18.65,1.96,0.98,6.87,1.96,4.91
 84-94,0,0,0,0,44.61,5.31,0,1025.93,1.06,1.06,0,110.45,2.12,0,0,1.06,0,1.06,0,0,1.06,40.36,1.06,3.19,5.31,312.24,1.06,23.36,0,0,1.06,5.31,0,1.06,0,0,12.74,1.06,4.25,5.31,3.19,7.43
 96-106,0,0,0,0,38.25,7.65,1.09,1002.14,0,8.74,2.19,146.44,5.46,1.09,3.28,8.74,1.09,1.09,1.09,4.37,0,40.44,2.19,1.09,4.37,274.3,1.09,37.16,3.28,0,1.09,13.11,0,1.09,0,0,3.28,2.19,1.09,6.56,3.28,3.28
108-118,0,0,1.53,0,19.92,2.3,0,948.26,0.77,3.06,0,114.13,1.53,0,0,2.3,2.3,1.53,0.77,3.06,0.77,28.34,2.3,0,4.6,300.26,0.77,26.04,3.83,0,0,9.19,0,0.77,0,0,2.3,2.3,0.77,1.53,1.53,1.53
120,0,0,0,0,13.72,0,0,697.68,0,0,0,103.87,0,0,0,1.96,1.96,0,1.96,0,0,15.68,1.96,1.96,7.84,366.48,0,13.72,1.96,0,0,5.88,0,0,0,0,5.88,0,0,0,3.92,0
