stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,144.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,79.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,2.63,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.12,5.26,0,0,26.29,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,3.15,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.29,3.15,0,0,44.06,0,0,3.15,3.15,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,51,6,7,0,0,0,2,1,1,0,1,0,0,0,1,0,18,0,0,13,141,2,0,4,6,0,3,0,12,4,1,24,48,0,0,2,0,0
 24-34,0,0,0.82,1.64,14.78,0,23.8,0,1.64,0.82,6.57,0.82,0,0.82,1.64,1.64,0,0.82,0,2.46,30.37,0,0,13.95,242.97,1.64,3.28,3.28,0,0,13.95,0,0,0.82,0,6.57,64.85,0,0,7.39,0,0.82
 36-46,0,0,0.81,0,4.83,0,47.53,0,0.81,2.42,15.31,0,0,0,1.61,0.81,0,0,0,0,34.64,0.81,0.81,8.06,266.68,0,4.03,0,0,0,10.47,0,0,0,0,0,64.45,0,0,4.83,0,1.61
 48-58,0,0,0,0,4.02,0,82.05,0,1.15,1.72,21.23,0,0,1.15,0.57,0.57,0.57,1.15,0.57,0.57,47.05,0.57,1.72,7.46,183.62,0,2.87,3.44,0,0.57,9.18,0,0,0.57,0,0,45.9,0,1.15,4.02,0,2.3
 60-70,0,0,0,0,3.93,0,86.37,0,2.94,2.94,25.52,1.96,0,0.98,1.96,0,0,1.96,0,0.98,31.41,0.98,0.98,4.91,170.78,0,2.94,1.96,0,0,14.72,0,0,0.98,0,0,20.61,0.98,0,4.91,0,0
 72-82,0,0,0,0,5.89,1.96,85.4,0,0.98,2.94,32.39,4.91,0.98,1.96,1.96,1.96,1.96,3.93,0,0.98,90.31,0,3.93,9.82,194.37,0,4.91,1.96,0,0.98,13.74,0,0,0,0,0,10.8,0.98,1.96,6.87,1.96,4.91
 84-94,0,0,1.06,0,11.68,2.12,59.47,0,4.25,3.19,21.24,4.25,0,1.06,6.37,1.06,3.19,0,0,2.12,44.61,1.06,1.06,4.25,79.65,0,2.12,4.25,0,0,25.49,0,0,0,0,0,7.43,6.37,0,7.43,4.25,1.06
 96-106,0,0,1.09,0,22.95,5.46,45.9,0,4.37,3.28,14.21,2.19,0,2.19,6.56,5.46,2.19,2.19,1.09,2.19,48.09,0,3.28,4.37,72.13,2.19,8.74,3.28,0,1.09,25.14,0,0,0,0,0,6.56,1.09,3.28,12.02,5.46,3.28
108-118,0,0,0.77,0.77,19.15,0.77,44.43,0,6.13,2.3,14.55,3.06,0,2.3,4.6,2.3,0.77,0.77,1.53,0.77,40.6,0.77,0.77,3.83,102.64,0,2.3,2.3,0,0,16.09,0,0,0.77,0,0,2.3,0.77,2.3,7.66,1.53,1.53
120,0,0,0,0,17.64,1.96,27.44,1.96,1.96,0,25.48,3.92,0,3.92,3.92,1.96,0,0,3.92,0,31.36,1.96,1.96,5.88,74.47,5.88,5.88,0,0,0,23.52,0,0,1.96,0,0,3.92,0,0,5.88,0,1.96
