stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,79.07,645.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,588.44,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,0,0,5.26,0,0,0,2.63,0,0,0,0,0,49.95,0,0,0,0,0,0,0,0,0,0,0,92,52.57,0,0,34.17,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,0,0,12.59,0,0,0,3.15,0,0,0,0,0,94.41,0,0,0,0,0,0,0,0,0,0,0,97.56,157.35,0,0,40.91,0,3.15,0,0,3.15,0,6.29,0,0,0,0,0,0
 14-21,0,0,0,8,266,4,0,2,0,5,0,2,4,27,2,0,0,0,0,6,0,31,0,0,43,24,212,0,4,2,0,6,0,9,1,1,25,59,0,0,3,0,0
 24-34,0,0,0.82,0.82,167.45,0.82,0,7.39,0,31.19,9.85,0.82,0,0.82,3.28,3.28,4.93,0,0.82,7.39,1.64,93.58,3.28,0,105.89,33.66,62.39,0.82,4.1,0,0.82,34.48,0,0,2.46,0,25.45,24.63,0,0,17.24,0,0.82
 36-46,0,0,0,0.81,69.29,0.81,0,0.81,0,15.31,26.59,7.25,0,0,0.81,2.42,0.81,0,1.61,0,0,139.38,4.83,0,52.37,34.64,43.51,0,8.86,0,0,45.12,0.81,0.81,0,0,0.81,20.95,0,0,8.06,0,1.61
 48-58,0,0,0,0,52.79,0,0,12.62,0,25.82,22.38,14.35,0,1.72,2.87,2.87,0,0.57,2.3,0,1.15,261.66,6.31,2.87,37.3,48.77,30.41,0,12.05,0,0,30.41,0,0,0,0,0,18.36,0,1.15,6.31,0,3.44
 60-70,0,0,0.98,0,49.08,0,0.98,27.48,0.98,24.54,31.41,12.76,1.96,0,2.94,5.89,0.98,0.98,2.94,0.98,0.98,374.94,5.89,3.93,13.74,69.69,12.76,0.98,12.76,0,0,23.56,0,0,0,0.98,0,15.7,0,2.94,5.89,2.94,1.96
 72-82,0,0,0.98,0,20.61,0.98,3.93,33.38,0.98,11.78,26.5,17.67,7.85,0,0,3.93,0,0.98,4.91,0,0,403.46,5.89,2.94,32.39,70.68,8.83,2.94,11.78,0,0,14.72,0,0,1.96,0,0,2.94,0,6.87,11.78,4.91,0.98
 84-94,0,0,3.19,0,52.04,2.12,18.05,37.17,1.06,13.81,16.99,8.5,25.49,0,2.12,14.87,0,3.19,5.31,6.37,2.12,293.12,8.5,3.19,11.68,30.8,19.12,2.12,8.5,0,0,40.36,0,0,1.06,0,0,4.25,1.06,5.31,2.12,4.25,2.12
 96-106,0,0,0,0,32.79,2.19,33.88,19.67,0,10.93,5.46,9.84,16.39,0,2.19,10.93,1.09,0,4.37,3.28,0,189.06,2.19,2.19,6.56,26.23,12.02,3.28,6.56,0,0,30.6,0,0,0,0,0,0,2.19,4.37,6.56,4.37,0
108-118,0,0,0,0,36,2.3,88.09,16.09,0,16.85,13.02,9.96,28.34,0,1.53,11.49,0.77,0,6.89,7.66,0.77,84.26,3.83,1.53,7.66,35.23,8.43,1.53,4.6,0,2.3,19.15,0.77,0,0.77,0,0,2.3,1.53,3.06,6.13,1.53,0
120,0,0,3.92,0,50.95,3.92,31.36,9.8,0,19.6,11.76,7.84,50.95,0,1.96,7.84,1.96,1.96,3.92,15.68,3.92,54.87,1.96,0,7.84,29.4,7.84,5.88,5.88,0,0,21.56,0,0,0,0,0,1.96,3.92,7.84,3.92,1.96,0
