stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44,0,0,0,9.44,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,0,233,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,1,0,20,0,0,64,0,37
 24-34,0,0.82,0,0,12.31,750.26,0,18.88,0,0,0,27.91,0,0.82,13.95,0.82,1.64,15.6,0.82,0,2.46,18.06,0,0.82,13.13,283.2,1.64,0,2.46,0,0,10.67,0,1.64,0,4.93,65.67,0,0,353.79,0,78.8
 36-46,0,0,0,0,4.83,451.17,0,20.14,0.81,0,4.03,57.2,0,0,24.17,0,0,33.84,0,0.81,1.61,26.59,0,4.83,6.45,142.6,2.42,0.81,0.81,0,1.61,3.22,0,0,0.81,0,41.89,0,0,237.67,0,42.7
 48-58,0,0,0,0.57,1.72,769.47,0,49.35,2.3,0,4.59,104.43,0,0,33.85,0.57,0,44.18,0,0.57,1.15,55.66,0.57,13.77,9.75,119.35,0,0.57,2.3,0,4.02,3.44,0,0.57,1.15,0,51.64,0,0,158.94,0,28.69
 60-70,0,0,0,0,1.96,849.02,0,54.97,0,0.98,5.89,306.23,5.89,0,22.58,0.98,0,109.93,0,0,0,67.73,0.98,24.54,2.94,109.93,0.98,1.96,8.83,0,4.91,5.89,0,0.98,0,0,30.43,0,1.96,111.89,0,22.58
 72-82,0,0,0.98,0.98,3.93,621.39,0,88.35,0.98,0.98,9.82,439.78,14.72,0,36.32,1.96,0.98,100.13,0,1.96,0,87.37,0,58.9,9.82,104.06,0,2.94,10.8,0,13.74,5.89,0,0,0.98,0,22.58,3.93,1.96,220.87,3.93,8.83
 84-94,0,0,0,3.19,2.12,520.4,1.06,84.96,1.06,1.06,7.43,324.98,59.47,0,28.68,6.37,0,141.25,0,1.06,2.12,78.59,0,57.35,6.37,43.54,0,0,12.74,0,12.74,6.37,0,2.12,1.06,0,18.05,1.06,6.37,194.35,2.12,5.31
 96-106,0,0,0,6.56,20.76,526.75,1.09,104.91,2.19,2.19,6.56,360.64,68.85,0,50.27,5.46,3.28,101.63,5.46,4.37,1.09,73.22,2.19,62.29,10.93,98.36,2.19,1.09,14.21,0,9.84,10.93,0,2.19,0,0,8.74,0,3.28,242.61,9.84,5.46
108-118,0,0,0,9.96,7.66,339.32,3.83,60.51,2.3,5.36,1.53,350.81,59.75,0,23.74,3.83,2.3,148.6,0,2.3,0,72,1.53,65.11,5.36,68.17,1.53,0,13.02,0,9.19,3.06,0,0.77,0.77,0,8.43,2.3,1.53,177.7,1.53,3.83
120,0,0,0,3.92,13.72,409.6,1.96,54.87,0,1.96,3.92,474.27,21.56,0,31.36,9.8,3.92,70.55,0,0,0,64.67,0,80.35,7.84,70.55,1.96,0,3.92,0,15.68,13.72,0,1.96,0,0,9.8,0,0,243.01,7.84,3.92
