stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,158.14,2200.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0
  5-6,104.2,1360.78,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,30.65,6.13,0,0,24.52,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,0,0,7.89,0,0,0,26.29,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,286.53,10.51,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,0,0,22.03,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,267.49,18.88,0,0,78.67,0,0,0,18.88,0,0,0,0,0,0,0,0
 14-21,0,0,0,4,21,7,0,11,0,1,0,2,0,2,0,0,6,0,0,0,0,14,0,0,8,112,2,0,3,0,0,7,10,5,5,12,43,0,0,2,0,0
 24-34,0,0,0,0.82,18.06,0.82,0,32.01,0,0,0,5.75,0,0,1.64,2.46,7.39,0,0,0.82,0.82,28.73,1.64,0,11.49,222.45,3.28,2.46,2.46,0,0,54.18,0,4.1,1.64,0.82,55,0,0,13.95,0,0.82
 36-46,0,0,0,0,5.64,0,0,57.2,0.81,0.81,0,6.45,0.81,0,0,0.81,6.45,0,0,0,0.81,35.45,0,1.61,5.64,193.36,1.61,4.03,3.22,0,0,37.87,0,0,0.81,0,38.67,0,0,8.86,0,1.61
 48-58,0,0,0,0,10.33,0.57,0,103.28,1.72,1.72,1.15,18.94,0.57,0,1.72,1.15,2.87,0,0.57,1.15,1.15,67.71,0,1.72,8.03,184.19,0.57,1.72,3.44,0,1.15,25.82,0,0.57,0,0,47.63,0,0,9.18,0,3.44
 60-70,0,0,0,0,11.78,0,0,108.95,1.96,2.94,1.96,35.33,3.93,0,2.94,0.98,0.98,0,0.98,1.96,0.98,73.61,0.98,2.94,3.93,155.08,4.91,1.96,1.96,0,0,29.45,0,0.98,1.96,0,20.61,0,0,2.94,0,1.96
 72-82,0,0,1.96,0,14.72,2.94,0,128.6,2.94,1.96,2.94,51.05,3.93,0,1.96,0.98,7.85,1.96,4.91,1.96,0,117.8,0.98,1.96,14.72,189.46,3.93,7.85,1.96,0,1.96,35.34,0,0.98,0,0,14.72,1.96,0.98,22.58,0,3.93
 84-94,0,0,0,0,31.86,4.25,2.12,70.09,0,5.31,4.25,27.61,9.56,0,0,3.19,12.74,3.19,0,6.37,5.31,63.72,3.19,8.5,9.56,104.08,4.25,3.19,8.5,0,0,124.26,0,4.25,0,0,14.87,0,2.12,8.5,0,2.12
 96-106,0,0,1.09,0,28.41,4.37,2.19,84.15,0,5.46,2.19,29.51,9.84,0,2.19,9.84,8.74,1.09,4.37,2.19,1.09,57.92,1.09,3.28,6.56,87.43,1.09,4.37,6.56,0,0,65.57,0,0,0,0,9.84,3.28,4.37,15.3,0,1.09
108-118,0,0,0.77,0,28.34,2.3,8.43,62.81,2.3,8.43,2.3,31.4,6.89,0,0.77,3.83,4.6,4.6,1.53,2.3,0.77,52.85,1.53,4.6,6.13,90.38,3.83,2.3,4.6,0,1.53,54.38,0,0,0.77,0,1.53,1.53,1.53,8.43,3.06,3.06
120,0,0,0,1.96,33.32,5.88,3.92,50.95,0,9.8,0,23.52,11.76,0,1.96,5.88,9.8,1.96,1.96,0,1.96,41.16,1.96,3.92,1.96,76.43,1.96,5.88,1.96,0,0,48.99,0,3.92,1.96,0,7.84,0,0,7.84,1.96,0
