stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,1001.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,85.81,943.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0,12.26,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,34.17,0,34.17,0,0,0,141.95,0,0,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,722.9,18.4,0,0,325.96,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,37.76,0,37.76,0,0,0,132.17,0,0,0,0,0,62.94,0,0,0,0,0,0,0,0,0,0,0,887.45,22.03,0,0,462.6,0,6.29,6.29,6.29,22.03,0,12.59,6.29,0,0,0,0,0
 14-21,0,0,0,4,55,48,0,99,0,0,0,4,2,7,2,0,1,0,0,1,0,38,0,0,23,444,5,0,4,8,0,7,3,126,0,2,145,74,0,0,1,0,1
 24-34,0,0,0,3.28,13.13,9.03,0,95.22,0,0,0.82,4.93,0.82,0,0.82,0.82,0,1.64,0,1.64,1.64,40.22,0,0.82,15.6,364.46,1.64,0.82,3.28,0,0,9.85,0,0,3.28,0.82,8.21,54.18,0,0,6.57,0,1.64
 36-46,0,0,0,0,4.83,1.61,0,58.01,0,0,3.22,5.64,1.61,0,2.42,2.42,0,1.61,0,2.42,0.81,41.09,0,1.61,11.28,184.5,4.83,0.81,1.61,0,0,4.83,0.81,0.81,1.61,0,0.81,41.89,0,0,3.22,0,2.42
 48-58,0,0,0,0,5.16,1.72,0,75.17,1.15,0.57,2.3,17.21,2.3,0,0.57,1.15,0,1.15,0,1.15,0,42.46,0.57,1.72,16.07,88.94,0,1.72,1.72,0,0,5.74,0,0,0.57,0,0,14.92,0,0,2.3,0,1.72
 60-70,0,0,0.98,0,6.87,0.98,0,56.93,0,0.98,2.94,15.7,4.91,0,0,0,0,0,0.98,2.94,0,45.15,0.98,1.96,8.83,54.97,0,0.98,0.98,0,0.98,2.94,0,0.98,1.96,0,0,0,0,0,3.93,0,1.96
 72-82,0,0,0,0,3.93,3.93,0,56.94,0,0,5.89,30.43,6.87,0,0,5.89,2.94,0,0.98,1.96,0,81.48,0,3.93,26.5,69.7,0.98,2.94,2.94,0,0.98,3.93,0,0,1.96,0,0,2.94,0,0,10.8,0,3.93
 84-94,0,0,0,0,18.05,8.5,1.06,47.79,2.12,3.19,2.12,16.99,3.19,0,1.06,3.19,3.19,3.19,3.19,3.19,0,42.48,1.06,7.43,16.99,42.48,2.12,1.06,1.06,0,0,31.86,0,0,1.06,0,0,4.25,2.12,0,8.5,2.12,1.06
 96-106,0,0,0,0,19.67,12.02,6.56,26.23,1.09,1.09,2.19,27.32,4.37,0,3.28,12.02,1.09,0,0,4.37,0,67.76,0,1.09,19.67,62.29,0,1.09,7.65,0,0,24.04,0,0,1.09,1.09,0,2.19,1.09,2.19,14.21,2.19,3.28
108-118,0,0,0,0,32.94,5.36,5.36,29.11,2.3,3.06,3.06,16.09,3.06,0,0,9.19,0.77,3.06,0,7.66,0,52.85,2.3,0.77,29.11,59.75,2.3,1.53,2.3,0,1.53,25.28,0,0,1.53,0,0,0.77,0,0,11.49,0,1.53
120,0,0,0,0,50.95,7.84,3.92,19.6,0,9.8,0,37.24,5.88,0,0,5.88,0,3.92,1.96,5.88,0,41.16,1.96,0,35.28,62.71,1.96,0,1.96,0,0,60.75,0,0,0,1.96,0,3.92,0,0,3.92,0,3.92
