stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,2.63,0,15.77,0,0,0,2.63,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,294.42,42.06,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,15.73,0,50.35,0,0,0,22.03,0,0,0,0,0,47.2,0,0,0,0,0,0,0,0,0,0,0,793.04,107,0,0,50.35,0,0,0,9.44,0,0,3.15,0,0,0,0,0
 14-21,0,0,3,8,49,15,0,9,0,0,0,14,6,0,1,0,0,1,1,0,0,41,0,0,37,404,90,0,3,2,0,0,11,0,2,8,248,0,0,3,0,0
 24-34,0,0,0.82,2.46,18.06,0,0,18.06,0,0.82,1.64,28.73,1.64,0.82,3.28,0,0,0,12.31,0,2.46,108.35,0,0.82,43.51,1195.17,17.24,4.93,11.49,0,0,4.1,0,0.82,0,4.1,457.22,0,0,4.93,0,0
 36-46,0.81,0,1.61,0,6.45,0,0,65.26,0,0,5.64,38.67,0,0,0.81,0,0,4.03,17.72,0,0.81,138.58,0.81,0,41.89,2014.98,16.92,5.64,8.86,0,0,1.61,0,0,0,0,553.49,0,0.81,2.42,0,0.81
 48-58,0,0,0,0,10.9,0,0,254.2,1.15,0,5.74,79.19,0,0.57,2.87,0.57,0,4.02,17.21,0.57,1.72,195.09,0,4.59,29.84,2084.06,6.89,4.59,8.61,0.57,0,1.15,0,0.57,0,0,449.86,0,0,1.72,0.57,1.15
 60-70,0,0,0.98,0,14.72,0.98,0,427.94,0,0.98,2.94,67.73,1.96,0,2.94,0.98,0.98,2.94,20.61,0,0.98,248.33,0.98,4.91,21.59,2346.82,8.83,4.91,9.82,0,0,3.93,0,0.98,0,0,318.01,0,2.94,2.94,0.98,2.94
 72-82,0,0,3.93,0.98,19.63,4.91,0,455.49,0,1.96,8.83,58.9,4.91,0,9.82,3.93,0,9.82,27.49,1.96,0.98,366.16,0.98,9.82,24.54,2209.72,7.85,9.82,11.78,0,4.91,3.93,0,0,0,0,181.61,1.96,15.71,4.91,8.83,1.96
 84-94,0,0,0,0,29.74,1.06,1.06,285.69,1.06,0,9.56,61.6,5.31,0,2.12,2.12,2.12,10.62,32.92,0,1.06,266.57,1.06,12.74,14.87,1015.31,9.56,13.81,16.99,0,0,5.31,0,0,0,0,76.47,1.06,9.56,3.19,8.5,3.19
 96-106,0,0,3.28,0,37.16,2.19,1.09,220.76,0,0,3.28,32.79,7.65,0,3.28,1.09,1.09,3.28,43.71,1.09,0,207.64,1.09,4.37,8.74,799.96,8.74,13.11,16.39,0,2.19,12.02,0,1.09,1.09,0,38.25,1.09,3.28,0,14.21,3.28
108-118,0,0,3.06,0,19.15,3.06,0,161.62,0.77,0,3.06,24.51,4.6,0,0,0.77,0.77,4.6,34.47,0.77,0.77,172.34,0,3.06,12.26,1061.62,11.49,6.89,15.32,0,1.53,5.36,0,0.77,0,0,25.28,0,3.83,3.83,7.66,3.06
120,0,0,0,0,23.52,1.96,0,135.23,1.96,3.92,3.92,13.72,5.88,0,1.96,0,0,1.96,17.64,0,1.96,101.91,0,5.88,9.8,876.02,1.96,3.92,9.8,0,0,3.92,0,0,0,0,41.16,1.96,0,0,1.96,0
