stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,658.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,177.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,0,0,6.29,0,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.05,0,0,0,22.03,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,6,0,21,13,0,8,0,0,0,1,2,0,3,0,0,0,0,0,0,12,0,0,25,258,2,0,0,0,0,2,8,3,2,13,230,0,0,1,0,0
 24-34,0,0,2.46,0,18.06,0.82,0,49.25,0,1.64,1.64,9.03,0.82,0,5.75,0,0.82,0,0,0.82,0,35.3,0,0.82,22.98,1024.43,2.46,4.1,3.28,0,0,16.42,0,5.75,0,6.57,444.9,0,0,4.93,0,2.46
 36-46,0,0,1.61,0,4.83,0,0,70.09,0.81,0.81,0,16.11,3.22,0.81,4.03,0,0,1.61,0,0,1.61,50.76,0,0,23.36,2460.51,0.81,4.03,3.22,0,0,12.09,0,3.22,0,0,706.57,0,0,6.45,0,0.81
 48-58,0,0,1.15,0.57,8.61,0.57,0,323.05,1.72,4.02,4.59,74.02,0,0,4.02,2.87,0,1.15,2.87,1.72,5.16,87.79,0.57,4.59,20.66,3258.06,0,5.16,8.03,0.57,0.57,14.35,0,1.72,1.72,0,817.1,0,0,9.18,0,5.16
 60-70,0,0,0,0,13.74,2.94,0,498.61,9.82,3.93,3.93,83.43,1.96,0.98,11.78,3.93,0,1.96,2.94,1.96,0,164.9,0,11.78,17.67,3604.15,1.96,2.94,12.76,0,2.94,14.72,0,0.98,0,0,789.14,1.96,5.89,1.96,0.98,4.91
 72-82,0,0,3.93,0.98,23.56,5.89,0,597.83,6.87,1.96,7.85,131.54,3.93,0,11.78,5.89,2.94,1.96,5.89,2.94,1.96,226.76,0,14.72,20.61,2658.34,0,4.91,20.61,0,0.98,12.76,0,4.91,0,0,468.25,2.94,11.78,10.8,5.89,4.91
 84-94,0,0,2.12,2.12,42.48,3.19,0,480.04,5.31,5.31,6.37,88.15,2.12,0,7.43,5.31,2.12,8.5,6.37,1.06,0,138.06,1.06,10.62,19.12,1476.23,1.06,5.31,29.74,0,1.06,18.05,0,2.12,1.06,0,283.56,2.12,9.56,6.37,6.37,2.12
 96-106,0,0,1.09,1.09,41.53,6.56,1.09,267.75,7.65,7.65,6.56,91.8,2.19,0,9.84,5.46,1.09,1.09,2.19,1.09,2.19,127.86,0,4.37,13.11,1019.63,0,3.28,38.25,0,1.09,16.39,0,2.19,1.09,0,104.91,0,7.65,1.09,16.39,2.19
108-118,0,0,3.83,3.06,23.74,5.36,3.06,210.64,3.06,2.3,3.83,69.7,4.6,0,3.83,6.13,2.3,0.77,4.6,2.3,0,96.51,0.77,7.66,6.89,1194.9,1.53,4.6,31.4,0,0,9.19,0,0.77,0.77,0,70.47,1.53,9.19,6.89,10.72,1.53
120,1.96,0,0,1.96,21.56,5.88,1.96,270.45,9.8,3.92,7.84,90.15,5.88,0,1.96,3.92,1.96,1.96,3.92,3.92,0,135.23,1.96,9.8,11.76,1391.45,5.88,1.96,37.24,0,0,21.56,0,7.84,0,0,80.35,1.96,5.88,1.96,13.72,0
