stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,105.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,159.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,13.14,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.87,10.51,0,0,47.32,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,103.85,0,9.44,37.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,579.04,22.03,0,0,88.12,0,0,0,0,9.44,0,6.29,6.29,0,0,0,0,0
 14-21,0,0,1,17,109,50,31,0,2,0,22,8,0,4,6,0,1,1,0,20,127,2,0,137,1219,17,3,5,4,0,1,1,28,0,108,179,393,0,0,42,0,13
 24-34,0.82,0,1.64,5.75,50.07,16.42,68.13,10.67,5.75,2.46,38.58,0,0.82,12.31,24.63,1.64,0.82,7.39,4.93,48.43,307,0,0,192.9,3788.25,3.28,9.85,9.85,0,0,4.1,0,1.64,0.82,27.09,147.75,857.79,0,0,136.26,0,50.07
 36-46,0,0,0.81,0,20.14,4.03,167.58,20.14,4.03,4.83,136.96,0,0,12.09,30.62,0,3.22,7.25,0.81,27.39,303.74,0,4.83,108.77,3791.48,1.61,4.03,8.86,0,0.81,9.67,0,0.81,0,4.83,11.28,982.92,0,0.81,56.4,0,14.5
 48-58,0,0,0.57,0.57,9.18,1.72,199.11,14.92,1.72,8.03,173.86,0,0.57,8.03,28.12,0.57,1.15,3.44,0.57,10.33,302.97,1.15,8.03,87.79,1524.6,1.15,2.3,9.75,0,0.57,4.02,0,0,0,2.87,0,470.52,0,1.15,41.31,0,18.94
 60-70,0,0,2.94,0,17.67,3.93,157.04,16.69,0.98,9.82,156.06,0,0,7.85,39.26,0.98,2.94,5.89,0,6.87,316.05,0.98,12.76,65.76,735.16,0.98,3.93,6.87,0,4.91,8.83,0,0,0,1.96,0,146.25,0,4.91,35.33,5.89,9.82
 72-82,0,0,1.96,0,11.78,12.76,327.88,16.69,3.93,6.87,113.87,1.96,0,14.72,89.33,0.98,2.94,2.94,0,6.87,319.04,0.98,21.6,67.73,532.06,0,2.94,8.83,0,9.82,0.98,0,0,0,1.96,0,45.16,0.98,10.8,61.84,12.76,10.8
 84-94,0,0,1.06,0,25.49,10.62,225.15,15.93,2.12,3.19,67.97,0,0,8.5,125.32,3.19,3.19,4.25,1.06,5.31,224.09,1.06,19.12,67.97,281.44,0,1.06,14.87,0,9.56,1.06,0,0,1.06,0,0,42.48,0,12.74,53.1,16.99,8.5
 96-106,1.09,0,0,0,18.58,17.49,263.38,17.49,2.19,5.46,54.64,2.19,0,19.67,166.11,1.09,5.46,3.28,3.28,6.56,162.83,0,15.3,61.2,271.03,1.09,0,14.21,0,7.65,6.56,0,0,0,2.19,0,8.74,2.19,8.74,54.64,24.04,12.02
108-118,0,0,2.3,0,15.32,19.92,233.62,10.72,0,3.06,61.28,0.77,0,6.89,137.87,0.77,2.3,3.06,1.53,14.55,109.53,0,10.72,67.4,285.7,0.77,0.77,10.72,0,9.96,3.06,0,0,0,0.77,0,13.02,0.77,4.6,36,10.72,12.26
120,0,0,0,0,13.72,17.64,150.9,5.88,5.88,0,45.08,0,0,7.84,123.47,0,3.92,3.92,3.92,3.92,94.07,0,17.64,82.31,250.85,0,1.96,5.88,0,5.88,1.96,0,0,0,0,0,1.96,0,3.92,37.24,15.68,7.84
