stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,224.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,116.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,2.63,0,0,7.89,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,15.73,0,0,0,6.29,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,107,3.15,0,0,25.18,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,13,3,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,37,1,1,0,3,0,3,4,1,1,10,19,0,0,1,0,0
 24-34,0,0,0,0.82,8.21,0.82,0,11.49,0,0.82,0,1.64,0,0,0,0.82,0.82,0,0,0.82,0,9.85,0.82,0,4.93,119.02,1.64,4.1,1.64,0,0,9.03,0,0,0,2.46,22.16,0,0,2.46,0,0.82
 36-46,0,0,0,0,4.83,0.81,0,20.14,0,0.81,0,7.25,0,0,0,1.61,0,0,0,0,0,12.09,0,0,8.06,156.3,0.81,0.81,0,0,0,8.06,0,0,0,0,29.81,0,0,0.81,0,0.81
 48-58,0,0,0,0,2.87,1.72,0,60.25,1.15,0.57,2.3,12.05,0.57,0,0,0,0.57,0.57,1.72,0,0,16.07,0.57,0.57,2.3,150.91,0,1.15,1.72,0,0,6.31,0,0.57,0.57,0,29.84,0,0.57,1.15,0,1.72
 60-70,0,0,0,0,2.94,0,0,95.21,0,0.98,0.98,23.56,0.98,0.98,0,0.98,0,1.96,0,0,0,36.32,0,0.98,1.96,205.14,0.98,1.96,2.94,0,0,2.94,0,0.98,0,0,28.46,0,0,7.85,0.98,0.98
 72-82,0,0,1.96,0,7.85,8.83,0,87.37,1.96,2.94,0.98,27.49,3.93,0.98,0,1.96,0.98,0.98,0.98,0,0.98,42.21,1.96,0,5.89,141.36,0,3.93,0.98,0,1.96,7.85,0,0.98,0,0,18.65,1.96,0.98,3.93,0.98,0.98
 84-94,0,0,0,0,10.62,5.31,0,54.16,2.12,1.06,4.25,11.68,5.31,0,1.06,3.19,2.12,1.06,1.06,1.06,2.12,26.55,2.12,0,6.37,76.47,0,0,1.06,0,0,28.68,0,0,1.06,0,7.43,1.06,0,7.43,0,0
 96-106,0,0,1.09,0,7.65,5.46,0,40.44,1.09,2.19,0,13.11,4.37,0,1.09,0,2.19,1.09,0,3.28,0,14.21,1.09,0,2.19,67.76,1.09,3.28,4.37,0,0,15.3,0,0,0,0,3.28,0,0,4.37,1.09,1.09
108-118,0,0,0,0,9.19,3.83,2.3,39.06,1.53,1.53,2.3,8.43,0.77,0,0,2.3,1.53,1.53,1.53,0.77,1.53,23.74,0,0.77,3.83,79.66,1.53,3.06,3.06,0,0.77,14.55,0,1.53,0,0,3.06,1.53,0,3.83,1.53,1.53
120,0,0,1.96,0,19.6,5.88,3.92,33.32,0,0,1.96,23.52,5.88,0,0,1.96,1.96,3.92,0,0,0,11.76,0,1.96,3.92,66.63,3.92,0,1.96,0,0,11.76,0,0,0,0,11.76,1.96,0,3.92,0,0
