stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,764.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,2488.63,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,98.07,6.13,0,0,73.56,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,86.75,289.16,0,191.9,0,7.89,0,707.12,0,0,0,0,0,65.72,0,0,0,0,0,0,0,0,0,0,0,8958.65,268.13,0,0,4547.67,0,26.29,2.63,0,2.63,0,0,0,0,0,0,0,0
 10-12,6.29,339.87,0,503.52,0,100.7,0,648.28,0,0,0,0,0,81.82,0,0,0,0,0,0,0,0,0,0,0,8676.19,201.41,0,0,4654.37,0,15.73,15.73,12.59,459.46,0,25.18,18.88,0,0,0,0,0
 14-21,0,3,1,45,735,172,0,334,0,4,0,69,29,5,8,0,12,0,1,1,5,280,0,0,209,3687,116,14,59,341,0,27,9,616,52,25,445,1367,0,0,26,0,3
 24-34,0,0,4.1,17.24,316.03,13.13,0,473.63,0,20.52,8.21,96.04,9.85,0.82,14.78,2.46,13.13,7.39,14.78,9.03,12.31,471.17,3.28,1.64,193.72,5425.86,32.01,41.86,52.53,0,1.64,96.04,0,3.28,8.21,4.93,70.59,1339.64,0,0,103.43,0,6.57
 36-46,0,0,2.42,1.61,116.02,3.22,0,774.25,0.81,17.72,16.11,189.33,6.45,0,12.89,3.22,3.22,6.45,13.7,8.06,10.47,519.66,1.61,8.86,142.6,6807.91,12.89,42.7,25.78,0,0,71.7,3.22,3.22,7.25,2.42,2.42,1525.94,0,0.81,65.26,0.81,6.45
 48-58,1.15,0,0,1.15,106.73,1.72,0,1333.52,2.3,18.36,28.69,350.02,5.74,2.87,13.2,4.02,2.3,4.02,12.05,5.16,10.33,685.12,4.59,30.99,122.79,6194.22,6.89,14.92,18.36,0.57,2.87,61.97,0.57,0,2.87,1.15,0,1369.67,0,2.87,50.49,1.15,14.92
 60-70,0,0,1.96,0,127.6,1.96,0,1752.02,4.91,28.46,37.3,342.55,11.78,0,13.74,10.8,8.83,7.85,12.76,3.93,1.96,742.03,2.94,38.28,65.76,5504.38,7.85,19.63,20.61,0,8.83,65.76,0,0,4.91,1.96,0,891.22,0,13.74,37.3,5.89,8.83
 72-82,0,0,6.87,0,137.43,21.6,0,1547.1,1.96,16.69,50.06,396.59,23.56,0,8.83,13.74,12.76,12.76,17.67,4.91,6.87,934.54,3.93,38.28,98.17,3932.54,6.87,28.47,37.3,0,6.87,59.88,1.96,0,4.91,0,0,427.02,4.91,25.52,88.35,27.49,13.74
 84-94,0,0,6.37,1.06,226.21,5.31,0,999.38,6.37,30.8,25.49,243.21,37.17,3.19,10.62,19.12,22.3,9.56,22.3,2.12,4.25,640.41,3.19,37.17,70.09,2086.9,11.68,25.49,37.17,0,5.31,152.93,0,0,12.74,0,0,280.38,10.62,20.18,69.03,24.43,10.62
 96-106,0,0,6.56,0,263.38,19.67,0,794.5,3.28,32.79,28.41,277.58,37.16,0,17.49,33.88,13.11,14.21,19.67,8.74,5.46,591.23,6.56,28.41,57.92,1528.89,7.65,39.34,44.81,0,14.21,130.05,1.09,0,2.19,2.19,0,108.19,8.74,15.3,81.96,29.51,10.93
108-118,0.77,0,4.6,0,201.45,12.26,0.77,592.09,2.3,40.6,16.09,241.28,31.4,0,9.19,22.98,21.45,21.45,8.43,5.36,3.06,478.73,5.36,19.92,49.02,2037.46,12.26,20.68,38.3,0,13.02,111.06,0.77,0,6.13,1.53,0,81.19,14.55,9.19,62.81,19.15,9.96
120,0,0,0,0,172.46,21.56,0,560.5,0,31.36,17.64,197.94,25.48,1.96,5.88,31.36,9.8,13.72,9.8,1.96,0,374.32,5.88,15.68,33.32,1936.27,13.72,17.64,39.2,0,7.84,103.87,1.96,0,9.8,0,0,70.55,3.92,21.56,58.79,13.72,1.96
