stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,2.63,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.72,5.26,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,12.59,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.29,0,0,0,37.76,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,2,20,6,0,6,0,0,0,14,0,0,1,0,2,0,1,1,0,11,0,0,3,134,1,0,13,3,0,0,3,15,0,5,70,0,0,0,0,0
 24-34,0,0,0,0,2.46,0,0,32.01,0,0,0,16.42,0,0.82,0,0,0,0,4.1,0,0,32.83,0.82,0,5.75,398.94,0,4.93,9.85,0,0,0.82,0.82,3.28,0,0.82,99.32,0,0,0.82,0,0
 36-46,0,0,0,0,4.03,0,0,92.65,0,0,0,17.72,0,0,0,0,0,0,0,0,0,25.78,0,0,8.06,758.94,0,8.06,8.86,0,0.81,0,0.81,0,0,0,122.46,0,0,2.42,0,0
 48-58,0,0,0,0,3.44,0.57,0,176.73,0,0,2.3,31.56,0,0,0.57,0.57,0,0,0,0,0.57,33.85,0,1.15,6.89,882.51,0,6.31,4.02,0,0,0,0,0.57,0.57,0,130.83,0,0,2.87,0,1.72
 60-70,0,0,0,0,4.91,0,0,368.07,0.98,0,0.98,46.13,0.98,0,0,1.96,0.98,1.96,3.93,0.98,0,45.15,0,0.98,7.85,1155.25,0,1.96,2.94,0,0,0.98,0,1.96,0,0,107.97,0.98,0,0,0,0
 72-82,0,0,0.98,0,4.91,1.96,0,359.29,0,0,5.89,46.14,0.98,0,0,5.89,0.98,0,2.94,0,0,61.84,0.98,2.94,6.87,918.84,0,6.87,9.82,0,0,0.98,0,1.96,0,0,63.81,3.93,2.94,3.93,0.98,0.98
 84-94,0,0,1.06,0,9.56,1.06,0,202.85,0,0,1.06,46.73,0,0,0,3.19,2.12,2.12,3.19,0,1.06,37.17,0,3.19,2.12,448.18,2.12,3.19,8.5,0,0,4.25,0,4.25,0,0,35.05,2.12,1.06,3.19,0,2.12
 96-106,0,0,0,0,6.56,3.28,0,184.69,0,0,2.19,37.16,3.28,0,2.19,7.65,3.28,2.19,6.56,1.09,1.09,34.97,1.09,1.09,2.19,361.73,0,13.11,20.76,0,1.09,1.09,0,1.09,0,0,24.04,3.28,1.09,3.28,1.09,3.28
108-118,0,0,0.77,0,7.66,1.53,0.77,132.51,0,0.77,1.53,29.87,1.53,0,0.77,6.13,3.06,1.53,5.36,1.53,0,34.47,0.77,2.3,2.3,445.02,0.77,6.89,12.26,0,0.77,3.06,0,0,0,0,11.49,4.6,0.77,2.3,1.53,1.53
120,0,0,0,0,5.88,1.96,0,125.43,0,1.96,0,23.52,1.96,0,0,11.76,1.96,0,5.88,0,0,33.32,0,0,1.96,419.39,0,7.84,7.84,0,0,1.96,0,1.96,1.96,0,7.84,0,0,5.88,0,0
