stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,15.77,5.26,0,0,5.26,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18,6.29,0,0,12.59,0,15.73,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,3,3,188,6,0,259,0,0,0,3,4,4,1,2,6,5,0,0,44,39,0,0,49,224,83,0,0,4,0,352,3,16,138,86,32,0,0,5,0,34
 24-34,0,0,3.28,2.46,503.18,7.39,0,291.4,38.58,13.95,4.1,3.28,12.31,5.75,3.28,12.31,27.91,18.88,0.82,4.93,94.4,84.55,18.06,0.82,84.55,210.96,99.32,5.75,1.64,0,0,827.42,0,45.97,92.76,68.95,39.4,0,0,15.6,0,91.94
 36-46,0,0,1.61,2.42,260.23,0.81,0,161.94,35.45,28.2,4.03,3.22,9.67,8.06,4.03,24.98,14.5,23.36,0.81,3.22,63.65,150.66,9.67,7.25,74.12,223.17,115.21,5.64,2.42,0,0,833.06,0,41.09,46.73,5.64,29.81,0,0,12.09,0,47.53
 48-58,0,0,1.72,1.15,185.91,2.3,0,156.65,22.38,43.61,12.62,8.61,2.87,18.94,1.15,26.97,7.46,20.66,0.57,2.87,39.59,136.57,9.75,8.03,47.63,185.34,47.63,2.87,0,0,1.15,441.83,0,17.21,15.49,0,26.97,0,0.57,9.18,0.57,36.72
 60-70,0.98,0,2.94,0.98,141.34,7.85,0,258.14,22.58,37.3,12.76,24.54,8.83,7.85,3.93,45.15,12.76,26.5,0,2.94,22.58,163.91,9.82,13.74,29.45,250.29,42.21,2.94,0,0,0.98,247.34,0,22.58,9.82,0,19.63,0.98,2.94,13.74,3.93,26.5
 72-82,0,0,10.8,0,111.91,30.43,0.98,704.83,8.83,14.72,10.8,112.89,16.69,2.94,11.78,72.64,8.83,23.56,2.94,1.96,15.71,188.48,6.87,21.6,24.54,391.68,6.87,4.91,3.93,0,3.93,150.19,0,16.69,2.94,0,21.6,3.93,5.89,19.63,16.69,33.38
 84-94,0,0,6.37,1.06,193.29,33.99,12.74,697.76,14.87,53.1,8.5,94.52,29.74,11.68,2.12,92.4,28.68,25.49,5.31,2.12,41.42,137,11.68,22.3,16.99,225.15,19.12,7.43,5.31,0,0,467.3,0,40.36,11.68,0,20.18,10.62,8.5,15.93,5.31,27.61
 96-106,0,0,22.95,1.09,330.04,40.44,55.74,1278.63,31.69,60.11,15.3,206.55,78.68,1.09,18.58,145.35,64.48,36.06,28.41,13.11,33.88,260.1,31.69,32.79,31.69,427.3,19.67,15.3,14.21,0,12.02,820.73,0,41.53,22.95,0,29.51,49.18,7.65,56.83,26.23,42.62
108-118,0,0,13.79,15.32,548.43,14.55,304.85,1204.09,95.75,192.26,19.92,233.62,181.53,0,7.66,120.26,113.36,98.04,58.21,78.89,55.15,329.36,43.66,19.92,66.64,630.39,39.06,17.62,27.57,0,5.36,1287.58,0,67.4,36.77,0,26.04,129.45,6.89,58.21,17.62,80.43
120,0,0,5.88,3.92,535.02,21.56,72.51,962.25,68.59,166.58,23.52,231.25,121.51,1.96,3.92,145.02,37.24,54.87,35.28,56.83,25.48,327.28,27.44,21.56,72.51,723.16,37.24,25.48,23.52,0,7.84,876.02,0,45.08,13.72,0,31.36,47.03,11.76,47.03,23.52,33.32
