stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,395.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,251.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0,24.52,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,7.89,0,21.03,0,0,42.06,0,0,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,236.58,10.51,0,0,346.99,0,0,13.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,22.03,0,3.15,31.47,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,270.64,3.15,0,0,191.97,0,0,3.15,0,18.88,0,6.29,0,0,0,0,0,0
 14-21,0,0,5,3,51,10,20,0,0,0,7,1,0,1,0,0,0,0,0,1,30,0,0,21,241,2,0,3,9,0,4,1,96,4,1,49,77,0,0,3,0,2
 24-34,0,0,9.85,2.46,7.39,3.28,38.58,0,1.64,1.64,8.21,0,0,1.64,0.82,0.82,1.64,0.82,2.46,1.64,24.63,0,0,9.85,375.13,1.64,3.28,2.46,0,0,10.67,0,0,1.64,0,4.1,94.4,0,0,8.21,0,0
 36-46,0,0,1.61,0,2.42,2.42,87.82,0.81,0,3.22,16.11,0.81,0,0.81,0,0.81,0,0,0,0.81,27.39,0,0,8.86,446.34,1.61,5.64,0.81,0,0,6.45,0,0,3.22,0,0,106.35,0,0,12.89,0,0.81
 48-58,0,0,5.74,0,4.02,4.59,182.47,1.15,0.57,1.72,28.12,2.3,0,2.3,0,0.57,1.15,0.57,1.15,0.57,47.63,0.57,1.15,8.03,473.39,1.15,4.59,2.3,0,0,8.03,0,0,2.87,0,0,87.79,0,0,4.02,0,3.44
 60-70,0,0,0.98,0,7.85,10.8,210.05,0.98,3.93,1.96,34.35,0,0,0.98,1.96,0,2.94,0.98,0,0,36.32,0.98,1.96,2.94,442.67,1.96,4.91,3.93,0,0.98,2.94,0,0,0.98,0,0,57.91,0,0.98,3.93,0,1.96
 72-82,0,0,5.89,0,0.98,26.5,138.41,0,0.98,0,37.3,1.96,0,0.98,3.93,1.96,0,0.98,0,0,47.12,1.96,0.98,4.91,319.04,0,0,5.89,0,0,3.93,0,0,1.96,0,0,27.49,2.94,2.94,17.67,0.98,0
 84-94,0,0,2.12,1.06,5.31,24.43,109.39,0,1.06,0,19.12,2.12,0,2.12,6.37,1.06,0,0,0,1.06,24.43,0,0,4.25,160.37,0,2.12,10.62,0,0,12.74,0,0,1.06,0,0,12.74,2.12,2.12,9.56,1.06,1.06
 96-106,0,0,1.09,0,4.37,27.32,62.29,0,1.09,0,15.3,5.46,0,1.09,1.09,1.09,0,1.09,1.09,0,15.3,0,4.37,1.09,101.63,0,2.19,13.11,0,1.09,2.19,0,0,0,0,0,6.56,2.19,1.09,13.11,0,1.09
108-118,0,0,3.06,0,5.36,16.85,91.92,0.77,0,0,10.72,2.3,0,0.77,0.77,0,2.3,0.77,0,1.53,10.72,0,0,1.53,107.23,0.77,3.06,10.72,0,0,3.83,0,0,2.3,0,0,3.06,2.3,0.77,3.06,0.77,0
120,0,0,3.92,0,3.92,33.32,111.71,0,0,0,15.68,1.96,0,1.96,3.92,0,1.96,1.96,0,0,11.76,0,0,1.96,96.03,0,0,9.8,0,0,3.92,0,0,1.96,0,0,3.92,1.96,0,1.96,1.96,0
