stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,434.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,251.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.26,0,10.51,0,0,0,10.51,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,110.41,5.26,0,0,42.06,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,0,0,22.03,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,144.76,9.44,0,0,69.23,0,0,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,17,6,0,5,0,0,0,1,2,0,0,0,0,0,0,1,0,14,0,0,5,78,5,0,2,1,0,4,0,9,1,1,15,41,0,0,1,0,0
 24-34,0,0,0,0.82,8.21,1.64,0,28.73,0,0,0,2.46,0,0.82,2.46,0,2.46,0,0,1.64,0.82,15.6,0,0.82,13.95,225.74,0.82,2.46,1.64,0,0,23.8,0,0,3.28,0.82,4.93,54.18,0,0,4.93,0,0
 36-46,0,0,0,0,5.64,0,0,45.12,0,0,1.61,11.28,0.81,0,0,0.81,0.81,0,0.81,0,0,23.36,0,0,4.83,267.48,1.61,1.61,0,0,0,21.75,0,0,0.81,0,0.81,52.37,0,0,4.03,0,0
 48-58,0,0,0,0,5.74,0,0,82.05,0.57,1.15,2.3,15.49,0,1.15,0.57,1.15,0,0,1.72,0,1.15,37.87,0,0.57,7.46,227.23,1.72,1.72,2.3,0,0,6.89,0,0,0.57,0.57,0,52.79,0,0,4.02,0,0.57
 60-70,0,0,0.98,0,3.93,0.98,0,97.17,0,2.94,1.96,18.65,1.96,0,1.96,0,0.98,0,0,0,0,50.06,0,1.96,2.94,237.53,0,1.96,4.91,0,0.98,19.63,0,0,0.98,0,0,29.45,0,0.98,0.98,0.98,0.98
 72-82,0,0,1.96,0,1.96,3.93,0,121.73,0.98,1.96,3.93,23.56,2.94,0,2.94,0.98,2.94,0.98,1.96,0,0,75.59,2.94,2.94,6.87,215.97,0,0.98,4.91,0,1.96,15.71,0,0,0,0,0,13.74,1.96,0,5.89,2.94,0.98
 84-94,0,0,1.06,0,20.18,2.12,1.06,71.16,1.06,2.12,3.19,22.3,5.31,0,1.06,6.37,7.43,0,3.19,2.12,2.12,33.99,3.19,4.25,5.31,113.64,0,2.12,2.12,0,0,52.04,0,0,3.19,1.06,0,7.43,1.06,1.06,5.31,3.19,1.06
 96-106,0,0,0,0,10.93,4.37,3.28,63.39,2.19,3.28,1.09,18.58,7.65,0,1.09,3.28,1.09,1.09,4.37,1.09,0,45.9,1.09,0,4.37,86.33,1.09,3.28,2.19,0,1.09,40.44,0,0,0,1.09,0,4.37,1.09,0,9.84,1.09,3.28
108-118,0,0,0,0.77,13.79,4.6,3.06,50.55,0,3.06,0,13.02,7.66,0,0.77,5.36,4.6,2.3,1.53,2.3,3.06,36.77,3.06,3.06,3.83,80.43,1.53,3.06,4.6,0,0.77,29.87,0,0,0.77,0.77,0,0.77,0.77,1.53,6.13,0,1.53
120,0,0,1.96,0,37.24,1.96,0,60.75,0,5.88,0,25.48,3.92,0,0,9.8,1.96,5.88,1.96,0,0,29.4,0,1.96,1.96,119.55,3.92,0,1.96,0,1.96,33.32,0,0,0,0,0,5.88,0,0,5.88,0,0
