stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1093.77,18659.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.23,0,0,0,0,0,0,0,0,0,0,0
  5-6,2427.34,29054.47,0,55.17,0,0,0,0,0,0,0,0,122.59,0,0,0,0,0,0,0,0,0,0,0,1011.39,67.43,0,0,300.35,0,361.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,475.8,399.56,0,1025.2,0,7.89,909.53,0,0,0,0,0,620.38,0,0,0,0,0,0,0,0,0,0,0,11839.72,404.82,0,0,5770.03,0,15.77,26.29,0,2.63,0,0,0,0,0,0,0,0
 10-12,6.29,141.61,0,553.87,0,28.32,317.84,0,0,0,0,0,53.5,0,0,0,0,0,0,0,0,0,0,0,3836.16,151.05,0,0,2973.89,0,3.15,3.15,18.88,210.85,0,66.09,12.59,0,0,0,0,0
 14-21,0,1,7,45,502,197,144,0,5,0,100,40,10,6,1,18,1,2,5,2,252,2,0,316,4825,99,63,65,206,0,37,4,1189,40,284,1507,2135,0,0,44,0,14
 24-34,0.82,0,9.85,6.57,208.5,63.21,625.49,0,22.16,13.13,160.07,10.67,1.64,18.06,7.39,13.95,6.57,11.49,12.31,12.31,607.43,17.24,3.28,373.49,8544.29,69.77,155.96,64.85,0,0.82,179.77,0,3.28,15.6,32.01,250.36,2341.9,0,0,207.68,0,73.06
 36-46,0.81,0,0.81,0.81,102.32,120.04,2202.7,2.42,15.31,25.78,171.61,2.42,0.81,20.95,8.86,2.42,4.03,12.89,1.61,16.92,678.37,11.28,9.67,235.26,10149.82,19.34,98.29,29,0,1.61,90.23,0,3.22,5.64,11.28,3.22,2565.25,0,1.61,88.62,0.81,45.12
 48-58,1.15,0,0,0.57,123.37,195.09,3382.58,6.89,24.67,22.38,285.18,1.15,30.41,20.08,13.2,1.72,14.92,17.79,2.3,21.23,782.1,11.48,22.38,180.75,7750.96,16.64,51.64,28.69,0,2.3,35,0,0,5.16,3.44,0.57,1852.24,0,2.3,64.84,1.15,55.09
 60-70,0,0,1.96,0,124.65,22.58,3290.06,10.8,10.8,15.7,265.01,8.83,11.78,12.76,11.78,1.96,13.74,17.67,0.98,9.82,787.18,9.82,40.24,102.08,5631.97,11.78,33.37,17.67,0,6.87,35.33,0,0,4.91,6.87,0,866.68,2.94,11.78,53.98,3.93,37.3
 72-82,0,0,7.85,0,144.3,50.06,2083.09,8.83,3.93,29.45,286.65,14.72,11.78,13.74,20.61,2.94,6.87,16.69,2.94,10.8,940.43,20.61,34.36,108.96,4132.8,2.94,60.86,33.38,0.98,7.85,25.52,0.98,0,5.89,2.94,0,344.56,11.78,22.58,90.31,21.6,44.17
 84-94,0,0,6.37,2.12,186.92,57.35,1501.72,7.43,6.37,28.68,248.52,22.3,14.87,13.81,23.36,7.43,29.74,30.8,14.87,19.12,649.97,15.93,33.99,106.2,2376.84,12.74,43.54,43.54,0,5.31,40.36,0,0,9.56,2.12,0,232.59,22.3,23.36,83.9,21.24,33.99
 96-106,1.09,0,4.37,0,168.3,62.29,1075.36,12.02,13.11,10.93,226.22,27.32,1.09,19.67,33.88,7.65,28.41,33.88,7.65,7.65,449.16,12.02,20.76,93.98,1819.59,12.02,52.46,45.9,0,9.84,49.18,1.09,0,9.84,0,0,69.94,29.51,16.39,77.59,24.04,40.44
108-118,0.77,0,0.77,0,93.45,54.38,892.35,3.06,5.36,12.26,135.58,13.79,0,6.13,22.98,4.6,25.28,24.51,14.55,19.92,360,6.89,19.15,76.6,2522.32,9.19,39.83,35.23,0,4.6,36.77,0,0,12.26,0.77,0,47.49,19.15,7.66,39.83,10.72,68.94
120,0,0,1.96,0,68.59,56.83,783.91,5.88,5.88,7.84,125.43,7.84,0,11.76,27.44,7.84,17.64,9.8,5.88,3.92,268.49,3.92,9.8,76.43,2167.52,15.68,31.36,29.4,0,1.96,29.4,0,0,3.92,0,0,52.91,11.76,7.84,39.2,17.64,39.2
