stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,975.17,15668.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.47,0,0,0,0,0,0,0,0,0,0,0
  5-6,1379.17,16476.46,0,12.26,0,0,0,0,0,0,0,0,0,55.17,0,0,0,0,0,0,0,0,0,0,0,343.26,61.3,0,0,165.5,0,355.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,270.76,220.81,0,333.85,0,2.63,0,841.19,0,0,0,0,0,357.5,0,0,0,0,0,0,0,0,0,0,0,8164.78,268.13,0,0,2789.06,0,36.8,36.8,0,0,0,0,0,0,0,0,0,0
 10-12,0,138.47,0,201.41,0,31.47,0,459.46,0,0,0,0,0,122.73,0,0,0,0,0,0,0,0,0,0,3.15,4267.29,166.79,0,0,1620.69,0,9.44,12.59,3.15,141.61,0,22.03,12.59,0,0,0,0,0
 14-21,0,0,2,15,182,37,0,110,0,0,0,16,8,4,2,0,4,0,1,1,2,73,0,0,72,979,24,7,14,34,0,13,0,107,11,6,183,339,0,0,3,0,0
 24-34,0,0,4.1,10.67,73.88,5.75,0,321.78,0,4.1,4.1,41.86,3.28,1.64,7.39,3.28,4.93,1.64,9.85,4.1,4.93,208.5,2.46,0,94.4,2410.03,13.95,28.73,30.37,0,0.82,68.13,0,0,4.1,0.82,41.86,531.09,0,0,27.09,0,4.93
 36-46,0,0,0,0.81,32.23,1.61,0,572.83,3.22,2.42,4.83,65.26,0.81,0.81,1.61,2.42,4.83,1.61,5.64,4.83,3.22,194.17,1.61,6.45,59.62,2529.8,9.67,25.78,14.5,0,0,41.89,0,0.81,4.03,2.42,0.81,541.41,0,0,21.75,0.81,2.42
 48-58,0,0,0,0.57,22.38,1.15,0,854.4,3.44,6.89,8.03,136.57,2.3,0,2.3,3.44,1.15,4.59,9.18,2.87,5.74,223.21,0,9.18,37.87,1950.94,9.75,12.05,13.2,0,0.57,32.13,0.57,0,1.15,0.57,0,372.97,0,2.3,17.21,1.15,5.74
 60-70,0,0,0.98,0,32.39,4.91,0,1430.08,4.91,6.87,8.83,161.95,7.85,0.98,1.96,6.87,6.87,7.85,8.83,0,0.98,300.35,0.98,11.78,33.37,2137.75,6.87,9.82,17.67,0,3.93,21.59,0,0,8.83,0.98,0,277.77,2.94,7.85,18.65,1.96,3.93
 72-82,0,0,4.91,0,46.14,24.54,0,916.87,4.91,6.87,15.71,163.94,15.71,0.98,5.89,11.78,8.83,4.91,16.69,0.98,1.96,371.07,8.83,10.8,30.43,1435.19,1.96,26.5,12.76,0,2.94,43.19,0,0,3.93,0.98,0,122.71,8.83,9.82,39.27,9.82,4.91
 84-94,0,0,1.06,0,76.47,21.24,3.19,657.4,2.12,15.93,7.43,130.63,20.18,2.12,6.37,26.55,12.74,2.12,13.81,0,7.43,245.33,7.43,13.81,44.61,765.73,9.56,19.12,32.92,0,2.12,84.96,0,0,6.37,1.06,0,88.15,8.5,7.43,27.61,9.56,8.5
 96-106,0,0,3.28,0,52.46,24.04,2.19,432.77,1.09,9.84,6.56,113.66,25.14,1.09,5.46,30.6,9.84,7.65,12.02,4.37,2.19,183.6,9.84,10.93,28.41,642.59,2.19,27.32,37.16,0,3.28,93.98,1.09,0,0,3.28,0,41.53,10.93,5.46,26.23,8.74,9.84
108-118,0,0,1.53,0,66.64,21.45,10.72,349.28,4.6,17.62,5.36,79.66,22.98,0,2.3,26.81,13.79,9.19,11.49,4.6,3.83,176.17,2.3,8.43,33.7,680.18,6.89,13.79,28.34,0,3.06,58.21,0.77,0,3.83,2.3,0,26.81,9.19,3.06,17.62,6.13,3.83
120,0,0,1.96,0,94.07,15.68,7.84,337.08,3.92,9.8,3.92,86.23,17.64,0,3.92,37.24,9.8,7.84,15.68,3.92,3.92,160.7,1.96,1.96,43.12,662.41,3.92,15.68,31.36,0,3.92,64.67,0,0,3.92,0,0,23.52,7.84,5.88,23.52,3.92,3.92
