stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1436.39,20241.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.81,0,0,0,0,0,0,0,0,0,0,0
  5-6,1820.5,20626.22,0,42.91,0,0,0,0,0,0,0,0,0,55.17,0,0,0,0,0,0,0,0,0,0,0,422.94,61.3,0,0,147.11,0,570.06,0,0,0,0,0,0,0,0,0,0,0
  7-9,312.82,357.5,0,470.54,0,5.26,0,1327.5,0,0,0,0,0,441.62,0,0,0,0,0,0,0,0,0,0,0,10102.14,312.82,0,0,3793.23,0,18.4,73.6,0,2.63,0,0,0,0,0,0,0,0
 10-12,3.15,283.23,0,280.08,0,25.18,0,928.36,0,0,0,0,0,201.41,0,0,0,0,0,0,0,0,0,0,3.15,6816.34,267.49,0,0,3172.14,0,15.73,37.76,22.03,283.23,0,53.5,12.59,0,0,0,0,0
 14-21,1,5,2,90,930,617,0,927,0,1,0,63,31,26,4,13,102,4,4,7,46,413,9,0,377,4410,110,16,90,221,0,88,10,1075,116,257,2768,1421,0,0,19,0,37
 24-34,0,0.82,4.93,50.07,252.82,289.76,0,1264.94,50.07,7.39,11.49,60.74,20.52,1.64,8.21,22.16,138.72,16.42,25.45,27.09,62.39,609.08,25.45,1.64,215.06,3720.94,34.48,42.68,72.24,0.82,0,128.05,0.82,6.57,66.49,169.1,622.21,822.5,0,0,62.39,0,64.85
 36-46,0,0,1.61,8.86,107.96,91.04,0,825.01,52.37,6.45,19.34,116.82,23.36,0,18.53,24.17,42.7,22.56,18.53,29,14.5,435.87,4.83,6.45,186.11,2599.89,24.98,28.2,34.64,0,0.81,57.2,0.81,3.22,29.81,122.46,24.98,613.11,0,0,44.31,0,18.53
 48-58,1.15,0.57,2.3,6.89,123.94,10.9,0,1264.09,57.38,8.03,43.61,259.36,51.07,1.72,16.07,21.23,33.85,44.76,20.08,40.74,6.89,663.89,5.16,28.12,237.56,2816.81,11.48,23.53,40.74,0,2.3,44.76,0,0.57,23.53,110.17,0.57,529.62,0,2.3,60.82,0,13.77
 60-70,0.98,0,0.98,0,80.48,16.69,0.98,1490.93,75.58,11.78,21.59,317.03,77.54,0.98,12.76,24.54,40.24,46.13,19.63,58.89,0,601.67,6.87,23.56,158.03,2613.79,12.76,27.48,36.32,0,4.91,45.15,0,0,30.43,57.91,0,364.14,2.94,10.8,62.82,4.91,6.87
 72-82,0,0,13.74,0,154.12,72.64,32.39,1759.14,51.05,14.72,42.21,411.32,213.02,0,10.8,76.57,87.37,26.5,26.5,109.95,3.93,830.49,10.8,29.45,215.97,2711.35,14.72,40.25,59.88,0.98,5.89,155.1,0.98,0,59.88,46.14,0,186.52,14.72,24.54,103.07,23.56,10.8
 84-94,1.06,0,11.68,1.06,255.95,86.03,66.91,1295.69,55.23,21.24,37.17,271.88,343.04,0,9.56,81.78,146.56,47.79,24.43,350.47,3.19,522.52,15.93,29.74,181.61,1390.21,18.05,54.16,93.46,0,4.25,433.31,0,0,124.26,72.22,0,123.2,24.43,19.12,82.84,23.36,10.62
 96-106,0,0,8.74,3.28,310.37,103.82,53.55,959.52,52.46,26.23,25.14,261.19,339.88,0,30.6,109.28,122.4,22.95,40.44,320.2,2.19,525.66,17.49,18.58,191.25,1262.24,18.58,55.74,92.89,0,8.74,575.93,1.09,0,128.96,65.57,0,72.13,12.02,16.39,96.17,22.95,10.93
108-118,0,0,3.06,9.19,384.51,93.45,45.19,738.39,48.26,68.94,29.87,235.92,237.45,0,12.26,84.26,114.13,32.94,33.7,421.28,6.89,484.85,18.38,11.49,195.32,1413.2,23.74,57.45,76.6,0,9.19,447.32,2.3,0,103.41,50.55,0,41.36,13.02,11.49,79.66,9.19,19.92
120,1.96,0,5.88,0,250.85,90.15,11.76,533.06,39.2,43.12,23.52,199.9,115.63,0,7.84,86.23,43.12,11.76,21.56,156.78,1.96,380.2,9.8,3.92,174.42,1148.43,21.56,45.08,56.83,0,3.92,364.52,1.96,1.96,66.63,11.76,0,54.87,11.76,11.76,39.2,17.64,7.84
