stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,5,40,4,0,16,0,0,0,7,5,0,1,0,3,0,0,0,1,37,0,0,17,323,4,1,7,3,0,4,30,1,1,15,128,0,0,2,0,0
 24-34,0,0,0.82,2.46,6.57,1.64,0,26.27,0,2.46,0.82,10.67,0,0,0,1.64,0.82,0,0.82,0,0,36.12,0,0,17.24,481.02,4.1,4.93,5.75,0,0,11.49,0,0,1.64,4.93,126.41,0,0,4.93,0,1.64
 36-46,0,0,0.81,0,7.25,0,0,66.87,0,0.81,1.61,27.39,0,0,0.81,0.81,1.61,0,0.81,0,0.81,50.76,0,1.61,10.47,389.14,2.42,6.45,2.42,0,0,5.64,0,1.61,0.81,0,107.15,0,0,4.03,0,0.81
 48-58,0,0,0,0,3.44,0,0,87.22,0.57,0,2.3,35.58,0,0,0,2.87,0.57,0,1.15,0,1.15,56.23,0,2.3,11.48,246.74,1.15,2.87,2.3,0,0,2.87,0,1.15,1.72,0,72.87,0,0.57,4.02,0,1.72
 60-70,0,0,0,0,1.96,0.98,0,94.23,0.98,0.98,1.96,29.45,0.98,0,0,4.91,0.98,0.98,1.96,0,0,62.82,0.98,0,10.8,218.88,0,1.96,3.93,0,0,2.94,0,0,1.96,0,24.54,0,1.96,4.91,0,0.98
 72-82,0,0,0.98,0,4.91,0,0,97.18,1.96,0,1.96,41.23,0.98,0,1.96,5.89,0,0.98,0.98,0,0,79.51,0.98,0.98,11.78,218.91,0.98,2.94,4.91,0,0,4.91,0,2.94,0,0,19.63,0,1.96,6.87,0.98,0.98
 84-94,0,0,0,0,8.5,2.12,0,71.16,2.12,0,1.06,31.86,0,1.06,1.06,11.68,0,2.12,0,1.06,2.12,50.98,1.06,4.25,5.31,112.58,2.12,2.12,5.31,0,1.06,10.62,0,2.12,0,0,14.87,1.06,2.12,6.37,3.19,1.06
 96-106,0,0,0,0,8.74,3.28,1.09,78.68,1.09,1.09,1.09,38.25,0,0,5.46,10.93,0,1.09,3.28,2.19,0,61.2,1.09,2.19,10.93,119.12,2.19,3.28,7.65,0,0,8.74,0,1.09,4.37,0,7.65,0,1.09,4.37,0,1.09
108-118,0,0,0.77,0,5.36,0,1.53,39.83,0,0.77,3.06,17.62,0.77,0,0.77,5.36,1.53,0,1.53,0,0,31.4,0,1.53,3.83,81.19,0,4.6,9.19,0,0,12.26,0,0,3.06,0,2.3,3.06,1.53,3.06,1.53,2.3
120,1.96,0,0,0,3.92,5.88,0,47.03,3.92,1.96,0,25.48,1.96,0,1.96,3.92,0,0,1.96,0,0,33.32,0,1.96,0,111.71,0,1.96,3.92,0,1.96,15.68,0,0,1.96,0,5.88,0,7.84,5.88,0,0
