stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,632.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,171.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,5.26,0,0,0,2.63,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,73.6,5.26,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,15.73,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,119.58,6.29,0,0,50.35,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,12,5,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,8,0,0,6,91,1,1,0,2,0,7,11,1,1,13,31,0,0,3,0,0
 24-34,0,0,0,0.82,7.39,1.64,0,29.55,0,0.82,0,5.75,0.82,0,0.82,0,1.64,0.82,0,0.82,0,34.48,0,0,18.06,287.3,0,4.93,4.1,0,0,21.34,0,0.82,0.82,6.57,81.26,0,0,14.78,0,0.82
 36-46,0,0,0,0,4.03,1.61,0,74.12,0.81,0,1.61,16.92,0.81,0,0.81,0.81,1.61,0,0.81,0.81,3.22,33.84,0,1.61,8.06,436.67,0.81,4.83,4.03,0,0,16.11,0,0,0,0,106.35,0,0,5.64,0,4.83
 48-58,0,0,0,0,6.31,0.57,0,90.66,2.3,4.02,2.87,31.56,1.72,1.72,1.72,1.15,0.57,0,1.15,0.57,0.57,51.07,1.15,1.15,16.64,309.28,1.72,2.87,3.44,0,0,16.64,0,0.57,0.57,0,69.43,0,0,7.46,0,5.16
 60-70,0,0,0.98,0,9.82,3.93,0,165.88,1.96,3.93,2.94,42.21,0.98,0,0,1.96,0.98,1.96,0.98,2.94,1.96,66.74,3.93,6.87,8.83,336.66,0,0.98,0,0,0.98,13.74,0,0.98,0,0,38.28,0,0.98,6.87,0.98,3.93
 72-82,0,0,0.98,0,9.82,14.72,0,114.85,0.98,1.96,6.87,39.27,3.93,0.98,0.98,1.96,0.98,0,0,1.96,0.98,83.44,0,8.83,6.87,261.12,0,7.85,1.96,0,0,18.65,0,0,0.98,0,21.6,0.98,2.94,15.71,3.93,5.89
 84-94,0,0,2.12,0,29.74,14.87,0,87.09,1.06,5.31,1.06,23.36,2.12,0,0,6.37,3.19,4.25,0,3.19,3.19,63.72,2.12,5.31,11.68,143.38,1.06,1.06,3.19,0,0,63.72,0,0,2.12,0,19.12,0,2.12,11.68,3.19,3.19
 96-106,0,0,0,0,24.04,14.21,1.09,64.48,2.19,6.56,3.28,26.23,4.37,0,4.37,15.3,7.65,5.46,1.09,3.28,4.37,56.83,2.19,6.56,10.93,123.49,2.19,8.74,3.28,0,0,48.09,0,0,2.19,0,4.37,1.09,0,12.02,3.28,4.37
108-118,0,0,0.77,0,26.81,9.19,3.83,63.57,3.06,9.19,0.77,26.81,10.72,0,0,11.49,2.3,8.43,2.3,6.89,1.53,38.3,3.06,2.3,9.96,146.3,1.53,4.6,7.66,0,3.83,39.83,0,1.53,3.06,0,5.36,1.53,3.83,9.96,1.53,5.36
120,0,0,0,0,17.64,7.84,0,70.55,1.96,3.92,3.92,13.72,11.76,0,0,17.64,0,1.96,1.96,1.96,1.96,29.4,1.96,1.96,7.84,158.74,1.96,3.92,5.88,0,3.92,33.32,0,0,0,0,7.84,0,0,5.88,1.96,1.96
