stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,131.78,3676.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.49,0,0,0,0,0,0,0,0,0,0
  5-6,239.06,2408.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,24.52,0,98.07,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,2.63,0,5.26,0,0,0,36.8,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,210.3,13.14,0,0,65.72,0,49.95,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,22.03,0,0,0,110.14,0,0,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,0,874.86,22.03,0,0,151.05,0,31.47,3.15,3.15,9.44,0,0,0,0,0,0,0
 14-21,0,0,1,29,265,15,0,69,0,0,0,21,13,36,10,0,3,0,2,1,0,71,4,0,19,519,43,0,10,14,0,118,0,5,14,9,242,0,0,2,0,1
 24-34,0,0,2.46,11.49,138.72,2.46,0,102.61,0,3.28,2.46,50.07,6.57,7.39,1.64,0,18.88,0,21.34,2.46,1.64,117.38,7.39,4.1,43.51,1099.13,4.1,11.49,16.42,0,0.82,305.36,0,0.82,17.24,2.46,325.88,0,0,6.57,0,3.28
 36-46,0,0,0,2.42,46.73,0.81,0,122.46,0,4.83,9.67,96.68,1.61,1.61,5.64,0,11.28,0.81,13.7,1.61,0.81,136.96,7.25,13.7,37.06,692.07,5.64,19.34,6.45,0,0,248.95,0,0,11.28,0.81,297.29,0,0,3.22,0,2.42
 48-58,0,0,0,0,30.41,0,0,134.27,0,4.59,24.67,158.37,0,5.16,3.44,0,3.44,0,13.2,0,0,153.21,6.31,22.95,22.95,278.3,4.02,14.92,8.03,0,1.15,140.58,0,0,0.57,0,143.45,0,1.15,1.72,0,2.3
 60-70,0,0,0,0,43.19,0.98,0,233.6,0,3.93,25.52,244.4,2.94,0.98,2.94,0.98,12.76,0.98,21.59,0.98,0,265.01,5.89,35.33,14.72,156.06,4.91,12.76,24.54,0,4.91,132.51,0,0,0.98,0,72.63,3.93,10.8,1.96,3.93,0
 72-82,0,0,3.93,0,62.83,1.96,0,181.61,0,7.85,32.39,233.64,4.91,1.96,1.96,0,17.67,2.94,37.3,4.91,0,320.02,10.8,28.47,27.49,158.05,3.93,28.47,35.34,0,3.93,149.21,0,0,1.96,0,26.5,4.91,7.85,0,9.82,0.98
 84-94,0,0,1.06,0,101.96,2.12,0,185.86,0,19.12,22.3,142.31,11.68,2.12,1.06,1.06,41.42,0,45.67,13.81,0,213.47,10.62,38.23,18.05,111.51,3.19,28.68,46.73,0,4.25,425.88,0,0,4.25,0,13.81,14.87,15.93,0,11.68,1.06
 96-106,0,0,0,0,125.68,4.37,2.19,158.46,3.28,14.21,16.39,149.72,15.3,0,6.56,5.46,56.83,3.28,66.66,14.21,0,233.87,17.49,19.67,6.56,122.4,4.37,50.27,61.2,0,3.28,377.03,0,0,3.28,0,27.32,34.97,7.65,5.46,13.11,0
108-118,0,0,0.77,4.6,113.36,3.83,4.6,152.43,0,19.92,17.62,124.85,12.26,0,2.3,1.53,47.49,2.3,45.96,29.87,0.77,163.92,10.72,13.02,11.49,146.3,3.06,33.7,52.09,0,6.89,262.73,0,0,3.06,0,13.02,41.36,4.6,3.83,5.36,0
120,0,0,0,0,119.55,1.96,1.96,103.87,1.96,23.52,15.68,117.59,13.72,0,1.96,7.84,35.28,0,27.44,25.48,0,154.82,13.72,7.84,5.88,99.95,5.88,15.68,31.36,0,3.92,215.58,0,0,1.96,0,15.68,9.8,1.96,1.96,0,0
